'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Inactive','Dirty','Writeback','AnonPages','Mapped','Slab','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed',Colonna 25,Principale1,Principale2,Principale3,Principale4,Cluster
172388,170084,32696,31456,200,23,4636232,131496,1117188,412024,920460,4636232,8159224,48,0,83800,23740,109556,7208,315512,1020,484,0.937824377628907,-0.378147742653823,-0.786344291404516,-0.733761889430843,14
172388,170084,32696,31456,200,11,4635956,131592,1117192,412024,920560,4635956,8159224,28,0,83800,23740,109460,7204,319696,1020,485,1.08813955727556,-0.286521762801769,-1.37254469141221,-0.497043033243056,17
172388,170084,32696,31456,200,9,4635724,131696,1117184,412028,920652,4635724,8159224,28,0,83800,23740,109608,7208,317280,1020,486,1.00226812960738,-0.361216913685055,-1.46684999619516,-0.447140822858152,17
172388,170084,32696,31456,200,61,4635556,131784,1117192,412028,920748,4635556,8159224,24,0,83800,23740,109492,7204,317100,1020,487,1.01128572300755,-0.207672737376683,1.04924652776517,-1.53480221721339,12
172388,170084,32696,31456,200,49,4635156,131880,1117192,412028,920844,4635156,8159224,164,0,83800,23740,109520,7204,314884,1530,488,0.941666754190777,-0.118464080454146,1.1341546183368,0.287937412938248,9
172388,170084,32696,31456,200,42,4635336,131984,1117184,412028,920940,4635336,8159224,148,0,83800,23740,109468,7208,316952,1530,489,1.01584890824652,-0.0383269054880486,0.788253310118986,0.424756512469189,9
172388,170340,32696,31460,200,33,4635532,132072,1117192,412036,921028,4635532,8159224,164,0,83800,23740,109580,7208,316560,1530,490,1.01482215140732,-0.0880868764215563,0.354631647588422,0.614769504207606,10
172388,170340,32696,31460,200,22,4635620,132168,1117192,412040,921124,4635620,8159224,20,0,83804,23740,109444,7204,318644,1530,491,1.08683824595045,-0.0758399719913427,-0.177998165614742,0.83911537113331,7
172388,170340,32696,31456,200,9,4635700,132264,1117192,412032,921220,4635700,8159224,44,0,83796,23740,109664,7208,316100,1530,492,0.992108388797995,-0.195183020330163,-0.803633321803285,1.12018691981703,6
172388,170340,32696,31456,200,9,4635468,132364,1117192,412040,921316,4635468,8159224,28,0,83800,23740,109500,7208,316032,1530,493,0.989024853950106,-0.197922843812364,-0.803442457050118,1.1204737494744,6
172388,170340,32696,31456,200,61,4634548,132460,1117188,412048,921408,4634548,8159224,52,0,83800,23740,109568,7204,317828,1020,494,1.06143485091272,-0.183128186162065,1.0476178091474,-1.53763486141018,12
172388,170340,32696,31456,200,50,4634644,132556,1117196,412052,921492,4634644,8159224,160,0,83800,23740,109488,7208,317652,1020,495,1.05149821296301,-0.201426074738265,0.513016106416367,-1.3082846637803,13
172388,170340,32696,31456,200,39,4634740,132652,1117196,412052,921596,4634740,8159224,156,0,83800,23740,109560,7208,317420,1020,496,1.04116936242956,-0.250195839133866,-0.0180115163295334,-1.07667654589472,13
172388,170340,32696,31456,200,29,4634696,132756,1117188,412048,921692,4634696,8159224,152,0,83796,23740,109580,7208,315332,1020,497,0.962310108933259,-0.367411673473811,-0.496490669062738,-0.858593414205572,14
172388,170340,32696,31356,200,20,4635760,132844,1117196,411956,921772,4635760,8159224,48,0,83552,23740,109796,7204,317456,1020,498,1.01518278548285,-0.368828437604464,-0.932491430519836,-0.673539931656416,14
172388,170340,32696,30768,200,9,4635972,132936,1117196,411372,921868,4635972,8159224,32,0,83140,23740,109576,7212,317424,1530,499,0.912412429440387,-0.169283695587964,-0.814785182357405,1.12261764762713,6
172388,170340,32696,30768,200,9,4635600,133024,1117196,411380,921948,4635600,8159224,36,0,83240,23740,109616,7204,314896,1530,500,0.823655176339408,-0.308487022968308,-0.803728922896228,1.13527609398464,6
172388,170340,32696,31344,200,53,4635124,133076,1117196,412008,921948,4635124,8159224,20,0,83536,23740,109624,7204,314748,1530,501,0.938340077758056,-0.141920503262043,1.32854316969669,0.208346723677932,9
172388,170340,32696,31544,200,41,4634848,133136,1117192,412252,921964,4634848,8159224,168,0,83880,23740,109632,7208,316760,1530,502,1.05353907290199,-0.0480580030147451,0.740913386288046,0.445679979970382,9
172388,170340,32696,31432,200,30,4634812,133180,1117200,412176,921968,4634812,8159224,164,0,83552,23740,109632,7208,314504,1020,503,0.926042418094369,-0.421444209267207,-0.4452202582266,-0.87356861475503,14
172388,170340,32696,31472,200,21,4634884,133244,1117200,412252,921996,4634884,8159224,168,0,83772,23740,109688,7208,316556,1530,504,1.02653316384236,-0.137312317916511,-0.2253408150927,0.867192117760785,7
172388,170340,32696,31508,200,11,4635088,133308,1117200,412320,922028,4635088,8159224,28,0,83772,23740,109620,7208,316336,1530,505,1.02060478945393,-0.185611344811576,-0.706986640602629,1.07789516696987,6
172388,170340,32696,30768,200,9,4635228,133348,1117200,411648,922012,4635228,8159224,36,0,83032,23740,109552,7204,318176,1530,506,0.942276369971289,-0.204541522478394,-0.80989610375583,1.12438108968741,6
172388,170344,32696,31352,200,63,4634920,133396,1117200,412276,922012,4634920,8159224,32,0,83748,23740,109536,7208,317816,1530,507,1.06521331690324,0.0600918368892849,1.80032483011442,-0.0173327228877724,11
172388,170340,32696,31356,200,56,4634716,133444,1117200,412308,922012,4634716,8159224,36,0,83560,23740,109580,7208,317816,1020,508,1.04612961583661,-0.200321811681505,0.802955531308537,-1.4312690212663,13
172388,170340,32696,31420,200,40,4634856,133496,1117200,412444,922012,4634856,8159224,152,0,83620,23740,109608,7204,315488,1020,509,0.968195228997949,-0.366852184271608,0.0381176238785708,-1.08586240073625,13
172388,170340,32696,31536,200,31,4634308,133560,1117196,412592,922044,4634308,8159224,164,4,83864,23740,109720,7204,317648,1530,510,1.08814321940601,-0.078185067247091,0.258543148498448,0.653949019374068,10
172388,170340,32696,31516,200,16,4634792,133604,1117200,412608,922044,4634792,8159224,140,0,83768,23740,109616,7208,317624,1020,511,1.06129938799619,-0.332254384781706,-1.12910724999092,-0.594741061178301,14
172388,170340,32696,31444,200,35,4634524,133648,1117188,412592,922028,4634524,8159224,44,0,83688,23740,109676,7204,317300,1020,512,1.0425810339426,-0.310954255325385,-0.207362445511102,-0.988708987229297,14
172388,170340,32696,30768,200,9,4635096,133720,1117188,411956,922076,4635096,8159224,28,0,83056,23740,109672,7208,317300,1020,513,0.903466370714476,-0.425987454443487,-1.47162676078752,-0.436478584308535,17
172388,170340,32696,31536,200,58,4634076,133780,1117188,412764,922092,4634076,8159224,36,0,83760,23740,109640,7208,314580,1530,514,0.982829804797277,-0.087479300309468,1.56821007883541,0.0997770854002802,11
172388,170340,32696,31368,200,50,4633908,133836,1117196,412628,922108,4633908,8159224,28,0,83780,23740,109716,7204,316584,1530,515,1.02828143270624,-0.0583423076449066,1.17773417032266,0.261765491940704,9
172388,170340,32696,31432,200,39,4634484,133920,1117192,412712,922176,4634484,8159224,0,0,83832,23740,109664,7208,316584,1530,516,1.03618951476793,-0.0687947976789758,0.643824794285946,0.489938070139198,9
172388,170340,32696,31488,200,24,4634240,133976,1117196,412808,922188,4634240,8159224,152,0,83876,23740,109552,7208,316552,1530,517,1.04062344747086,-0.117946438702191,-0.0810504160587344,0.803559173590609,7
172388,170340,32696,31536,200,12,4633956,134036,1117192,412900,922212,4633956,8159224,168,0,83768,23740,109644,7208,316492,1020,518,1.02858784844453,-0.391311955315615,-1.3198824385599,-0.506286753161024,17
172388,170340,32696,30768,200,9,4634484,134088,1117196,412180,922220,4634484,8159224,32,0,83220,23740,109684,7208,316576,1020,519,0.886891771023336,-0.437384076824216,-1.47126191421341,-0.435041006332074,17
172388,170340,32696,31348,200,62,4634184,134156,1117192,412780,922260,4634184,8159224,44,0,83488,23740,109624,7208,316512,1020,520,1.0061509403259,-0.237750874264194,1.09585175363751,-1.5507964086055,12
172388,170340,32696,31388,200,51,4634272,134220,1117192,412852,922292,4634272,8159224,20,0,83772,23740,109680,7208,316192,1020,521,1.00680515110943,-0.261412375187547,0.56378174148995,-1.32177992464168,13
172388,170340,32696,32320,200,42,4632724,134268,1117192,413840,922296,4632724,8159224,44,0,84648,23740,109612,7208,316008,1020,522,1.1807572974661,-0.235017071196836,0.135964483981873,-1.14461855111058,13
172388,170340,32696,32256,200,32,4632060,134340,1117192,413808,922340,4632060,8159224,152,0,84600,23740,109664,7208,315632,1530,523,1.1682431908887,-0.0715090449791376,0.312918307723971,0.629638960631501,10
172388,170340,32696,32260,200,21,4632024,134412,1117192,413832,922388,4632024,8159224,168,0,84600,23740,109572,7208,317708,1530,524,1.24153090011307,-0.0308658772740245,-0.223307276252602,0.851933727095991,7
172388,170340,32696,32260,200,9,4632368,134488,1117196,413852,922436,4632368,8159224,148,0,84600,23740,109660,7204,315292,1530,525,1.14960232398962,-0.1936971434627,-0.794598761592715,1.11499399905598,6
172388,170340,32696,32260,200,9,4632120,134520,1117196,413920,922412,4632120,8159224,36,0,84604,23740,109648,7204,315316,1020,526,1.13785457386386,-0.409975553268836,-1.45461613614912,-0.447446743977558,17
172388,170340,32696,32260,200,61,4631820,134584,1117196,413948,922436,4631820,8159224,32,0,84600,23740,109636,7204,315316,510,527,1.14159091310123,-0.439182256088898,0.397669492652173,-3.10009623277825,16
172388,170340,32696,32260,200,48,4631684,134628,1117196,414004,922436,4631684,8159224,40,0,84604,23740,109600,7208,315316,1530,528,1.16549020552755,-0.0287625461980809,1.08712193125453,0.295775693587888,9
172388,170340,32696,31508,200,39,4632368,134688,1117196,413284,922460,4632368,8159224,20,0,83848,23740,109604,7204,317368,1530,529,1.09015164725848,-0.0665396826865816,0.64555308504359,0.488449403026786,9
172388,170340,32696,31508,200,31,4632432,134724,1117192,413348,922436,4632432,8159224,164,0,83852,23740,109592,7204,317084,1530,530,1.07751291134203,-0.102955789014914,0.25901991134387,0.656952507915079,10
172388,170340,32696,32000,200,19,4632280,134796,1117192,413860,922484,4632280,8159224,140,0,84340,23740,109596,7204,316968,1020,531,1.1529713649387,-0.329116873048108,-0.977424924413133,-0.660199181855168,14
172388,170340,32696,32000,200,38,4631764,134868,1117192,413892,922524,4631764,8159224,164,0,84348,23740,109708,7204,314580,1020,532,1.07454916834423,-0.351948916543876,-0.0541792719416865,-1.04906411280692,13
172388,170340,32696,32000,200,9,4631996,134944,1117192,413904,922580,4631996,8159224,28,0,84340,23740,109648,7204,316664,1530,533,1.15498638499465,-0.164087786733788,-0.799205406773844,1.11355964293008,6
172388,170340,32696,32000,200,54,4631388,135012,1117192,413932,922628,4631388,8159224,44,0,84340,23740,109608,7208,314580,1020,534,1.08057911472558,-0.272058200753435,0.716395090403751,-1.38585636978712,13
172388,170340,32696,32000,200,42,4631864,135072,1117192,413972,922640,4631864,8159224,28,0,84340,23740,109524,7204,314580,1020,535,1.07497455651091,-0.341481181331076,0.139684580481667,-1.13249390864283,13
172388,170340,32696,32000,200,38,4632020,135148,1117192,413992,922704,4632020,8159224,28,0,84340,23740,109572,7204,316356,1020,536,1.14021512042286,-0.287493316337759,-0.0576432858100056,-1.05567728814174,13
172388,170340,32696,32000,200,22,4631900,135224,1117192,414020,922752,4631900,8159224,148,0,84340,23740,109504,7208,313972,1020,537,1.04787671111001,-0.408669319808752,-0.828910565386166,-0.712725041016185,14
172388,170340,32696,32000,200,9,4631756,135292,1117196,414048,922792,4631756,8159224,164,0,84340,23740,109528,7208,316044,1020,538,1.12148763891417,-0.375299328461367,-1.4618586197024,-0.448444178818884,17
172388,170340,32696,32000,200,9,4631872,135356,1117196,414080,922828,4631872,8159224,164,0,84340,23740,109532,7208,315824,1020,539,1.11386044233573,-0.38389256402408,-1.4613798988838,-0.447539542350155,17
172388,170340,32696,32000,200,59,4631720,135408,1117208,414124,922836,4631720,8159224,48,0,84340,23740,109612,7208,317924,1530,540,1.22241792283683,0.0895395223625997,1.61065271213753,0.0587074916140544,11
172388,170340,32696,32000,200,45,4631592,135456,1117212,414172,922836,4631592,8159224,20,0,84340,23740,109664,7204,317776,1530,541,1.21378987533055,0.00684352940611177,0.937618908503844,0.354654746133742,9
172388,170340,32696,32004,200,34,4631300,135476,1117208,414256,922784,4631300,8159224,40,0,84348,23740,109616,7208,315268,1530,542,1.11955274234658,-0.102309390342285,0.408637412117381,0.593378637729684,10
172388,170340,32696,32000,200,24,4631016,135540,1117200,414280,922816,4631016,8159224,32,0,84340,23740,109712,7208,314972,1530,543,1.10716826435443,-0.15075494036148,-0.0739269689588902,0.804376199173889,7
172388,170340,32696,32000,200,9,4631756,135568,1117212,414332,922796,4631756,8159224,168,0,84344,23740,109724,7208,314972,1530,544,1.10154215143425,-0.201381451178733,-0.799278837024045,1.11850225959499,6
172388,170340,32696,32000,200,9,4631508,135592,1117204,414384,922760,4631508,8159224,148,0,84340,23740,109608,7208,314504,1530,545,1.08351163930444,-0.220286542370374,-0.798104639911364,1.12044054539435,6
172388,170340,32696,32000,200,63,4631200,135632,1117204,414444,922744,4631200,8159224,156,0,84344,23740,109640,7208,314504,1530,546,1.10214717289519,-0.0258690817676808,1.81107593711715,-0.0116839709567955,11
172388,170340,32696,32000,200,50,4631172,135656,1117212,414512,922704,4631172,8159224,32,0,84344,23740,109588,7208,314216,1530,547,1.08720262030797,-0.0861581549253856,1.18406688334691,0.262273847301213,9
172388,170340,32696,32000,200,36,4630796,135700,1117212,414548,922708,4630796,8159224,48,0,84344,23740,109540,7204,316260,1530,548,1.15848689575021,-0.0834344130763469,0.505917411874814,0.549363517492731,10
172388,170340,32696,32000,200,26,4631124,135728,1117216,414588,922696,4631124,8159224,32,0,84340,23740,109600,7208,316248,1530,549,1.15554367198341,-0.0945395452646949,0.0197845106204646,0.757393261643976,7
172388,170340,32696,32000,200,20,4631420,135768,1117216,414644,922684,4631420,8159224,36,0,84344,23740,109580,7208,316248,510,550,1.12621412526929,-0.546188198259557,-1.59089992530968,-2.24199336621238,15
172388,170340,32696,32000,200,9,4630756,135808,1117216,414680,922684,4630756,8159224,144,0,84340,23740,109660,7204,316248,1020,551,1.13891620259051,-0.394903873183239,-1.45949834634358,-0.44720800879545,17
172388,170340,32696,32000,200,19,4631056,135836,1117216,414748,922648,4631056,8159224,172,0,84344,23740,109736,7208,316100,1020,552,1.13779416013976,-0.337686639312196,-0.979160818394403,-0.658104871849977,14
172388,170340,32696,32000,200,63,4630820,135852,1117216,414828,922584,4630820,8159224,152,0,84344,23740,109644,7208,315964,1530,553,1.15975534097982,0.0300125044273614,1.807674811179,-0.017416378862789,11
172388,170340,32696,32000,200,54,4630652,135872,1117216,414896,922532,4630652,8159224,44,0,84340,23740,109504,7204,315860,1530,554,1.1514950838523,-0.0349122124919035,1.37655033716151,0.173689987108681,9
172388,170340,32696,32000,200,38,4630648,135888,1117216,414952,922492,4630648,8159224,28,0,84340,23740,109532,7204,313660,1530,555,1.06608733986554,-0.177577899714834,0.6084519355109,0.517946454455636,9
172388,170340,32696,31996,200,30,4631216,135924,1117216,415012,922468,4631216,8159224,28,0,84288,23740,109512,7204,317924,1530,556,1.21750072137117,-0.0471288377594306,0.212560267598245,0.669176459485314,10
172388,170340,32696,31996,200,21,4631164,135980,1117216,415044,922488,4631164,8159224,28,0,84324,23740,109520,7208,315560,1530,557,1.12974014822038,-0.140955796346915,-0.220277832267854,0.865206798852627,7
172388,170340,32696,32000,200,9,4631136,136052,1117208,415080,922528,4631136,8159224,164,0,84340,23740,109616,7208,315560,1020,558,1.11563139323692,-0.395253805940172,-1.46113430016193,-0.446198698213086,17
172388,170340,32696,32000,200,63,4630208,136132,1117220,415100,922596,4630208,8159224,160,0,84344,23740,109636,7208,315548,1020,559,1.1353493890305,-0.201781543242973,1.14808082343206,-1.57821133292113,12
172388,170340,32696,32000,200,49,4630444,136200,1117220,415132,922632,4630444,8159224,164,0,84344,23740,109540,7204,313492,1020,560,1.05382603849147,-0.357365685486386,0.479286334241286,-1.27475229797173,13
172388,170340,32696,32000,200,42,4630120,136272,1117224,415160,922676,4630120,8159224,152,0,84340,23740,109612,7208,315244,1020,561,1.11879820342589,-0.289817923883135,0.134057662571342,-1.13662027749993,13
172388,171364,32696,32080,200,36,4630292,136344,1117224,415280,922716,4630292,8159224,48,0,84348,23740,109648,7208,317408,1020,562,1.26569629755073,-0.240806672160701,-0.157598151540883,-1.02057238121121,14
172388,170340,32696,31508,200,22,4630900,136424,1117224,414712,922784,4630900,8159224,32,0,83848,23740,109528,7204,317512,1020,563,1.09835972155454,-0.340530439057119,-0.83734542917613,-0.717563738759623,14
172388,170340,32696,31508,200,16,4630576,136484,1117224,414752,922808,4630576,8159224,40,0,83852,23740,109596,7208,317516,1020,564,1.09934033533968,-0.33553730095052,-1.13043096006962,-0.593553960599376,14
172388,170340,32696,31508,200,9,4630872,136572,1117224,414760,922888,4630872,8159224,148,0,83852,23740,109668,7208,315420,1020,565,1.02110817348343,-0.43953284809642,-1.46440206477033,-0.438624583942245,17
172388,170340,32696,31508,200,16,4630816,136640,1117216,414776,922940,4630816,8159224,156,0,83852,23740,109572,7208,317504,1530,566,1.11317078180411,-0.118663940089135,-0.470542577953914,0.968868539244649,7
172388,170340,32696,31508,200,60,4630224,136712,1117224,414800,922988,4630224,8159224,152,0,83852,23740,109488,7204,315416,1530,567,1.05064197277807,-0.0674966173040161,1.66328106580715,0.0565440621180304,11
172388,170340,32696,31508,200,48,4630568,136788,1117224,414820,923044,4630568,8159224,48,0,83852,23740,109540,7204,314936,1530,568,1.02986619745768,-0.131306273805492,1.08492123966502,0.31030265125154,9
172388,170340,32696,31508,200,38,4630764,136864,1117224,414840,923100,4630764,8159224,32,0,83852,23740,109540,7204,312716,1530,569,0.945276966695047,-0.253301736969505,0.606787924348523,0.528872823988401,9
172388,170340,32696,31508,200,24,4630380,136936,1117224,414860,923152,4630380,8159224,44,0,83852,23740,109572,7208,314700,1530,570,1.01630405305353,-0.201049862488034,-0.0773198767950998,0.812733961992468,7
172388,170340,32696,31508,200,20,4630536,137008,1117224,414884,923200,4630536,8159224,20,0,83852,23740,109488,7208,314680,1530,571,1.01358558685309,-0.216760278572579,-0.270452282538782,0.896736952241367,7
172388,170340,32696,31508,200,38,4630284,137060,1117224,414920,923212,4630284,8159224,168,0,83848,23740,109636,7204,314584,1530,572,1.01836458321351,-0.179481852204503,0.601921255366174,0.52128511014484,9
172388,170340,32696,31508,200,41,4629996,137132,1117224,414936,923268,4629996,8159224,152,0,83848,23740,109572,7208,314584,1020,573,1.00654958425567,-0.358509069737323,0.0835210419003607,-1.1058656808613,13
172388,170340,32696,31508,200,52,4630288,137192,1117224,414976,923292,4630288,8159224,168,0,83852,23740,109556,7208,314380,1020,574,1.0023970095879,-0.326174763677088,0.615408631866316,-1.33572346436821,13
172388,170340,32696,31508,200,42,4629872,137256,1117224,415008,923324,4629872,8159224,28,0,83852,23740,109568,7208,314380,1020,575,1.0009847384698,-0.365111866468226,0.132723626894263,-1.12572658272591,13
172388,170340,32696,31508,200,29,4630084,137324,1117224,415036,923364,4630084,8159224,36,0,83852,23740,109772,7204,316168,1530,576,1.07897547807526,-0.153555148053059,0.163820561608705,0.704054248350822,10
172388,170340,32696,31508,200,15,4630220,137404,1117224,415052,923424,4630220,8159224,28,0,83848,23740,109632,7208,316168,1530,577,1.07343052073387,-0.17850910126252,-0.515622030461347,0.995867501597829,7
172388,170340,32696,31508,200,9,4629896,137468,1117228,415084,923460,4629896,8159224,40,0,83848,23740,109596,7208,315840,2040,578,1.07397454674299,0.00264642819152527,-0.144516382980667,2.68553266730717,8
172388,170084,32696,31504,200,9,4629888,137540,1117220,415120,923496,4629888,8159224,148,0,83848,23740,109644,7208,318004,1530,579,1.12724151667961,-0.12475399544131,-0.810735198580408,1.11440232343777,6
172388,170084,32696,31504,200,59,4629364,137612,1117228,415136,923548,4629364,8159224,164,0,83844,23740,109588,7208,315620,1530,580,1.05609514307721,-0.0374600472374169,1.61058076892193,0.0757158580513853,11
172388,170084,32696,31504,200,48,4629708,137680,1117228,415168,923588,4629708,8159224,140,0,83848,23740,109656,7208,315560,1020,581,1.03783027161244,-0.294739269043617,0.418877334810159,-1.25594727605091,13
172388,170084,32696,31504,200,37,4629168,137748,1117220,415192,923628,4629168,8159224,164,0,83844,23740,109604,7208,315560,1020,582,1.03546354936445,-0.334425138253437,-0.112750571608474,-1.02531397158544,14
172388,170084,32696,31504,200,23,4629404,137800,1117232,415240,923640,4629404,8159224,44,0,83848,23740,109568,7208,317708,1020,583,1.10992244894066,-0.303870321929153,-0.793629139713946,-0.740145082544897,14
172388,170084,32696,31504,200,22,4629412,137876,1117232,415264,923692,4629412,8159224,48,0,83848,23740,109648,7204,317376,1020,584,1.09887039015232,-0.346388646540547,-0.838224358032143,-0.716056836313504,14
172388,170084,32696,31504,200,9,4629268,137956,1117232,415288,923748,4629268,8159224,24,0,83848,23740,109676,7200,314816,1020,585,1.00166292462356,-0.518534258663692,-1.45750463453891,-0.431447065879611,17
172388,170084,32696,31504,200,60,4628984,137996,1117232,415336,923740,4628984,8159224,156,0,83848,23740,109672,7204,316976,1020,586,1.09860937239517,-0.223491595378476,0.998332501435922,-1.51128927904428,12
172388,170084,32696,31504,200,52,4628924,138032,1117228,415392,923720,4628924,8159224,152,0,83848,23740,109752,7204,314656,1020,587,1.01228337080209,-0.34188506325944,0.616993169879531,-1.33427575557905,13
172388,170084,32696,31504,200,35,4628688,138084,1117232,415428,923736,4628688,8159224,168,0,83848,23740,109652,7204,316792,1530,588,1.09900465742778,-0.105045631958205,0.451018177521709,0.576140305774018,10
172388,170084,32696,31504,200,27,4629132,138152,1117232,415452,923776,4629132,8159224,32,0,83844,23740,109696,7204,314464,1530,589,1.01088026961386,-0.226787206490741,0.0702818852060663,0.753513232263757,7
172388,170084,32696,31504,200,9,4629392,138220,1117232,415484,923816,4629392,8159224,44,0,83848,23740,109700,7208,314236,1530,590,0.997479545660575,-0.273648958383504,-0.802089535689295,1.12999270883998,6
172388,170084,32696,31504,200,9,4629028,138284,1117232,415516,923848,4629028,8159224,20,0,83848,23740,109572,7208,316284,1530,591,1.07270626606817,-0.195289907796663,-0.806629815082665,1.12188567875173,6
172388,170084,32696,31504,200,63,4628720,138360,1117228,415540,923896,4628720,8159224,40,0,83848,23740,109632,7208,314012,1020,592,0.994571310046929,-0.304107412249792,1.14728490774319,-1.56369913861736,12
172388,170084,32696,31504,200,56,4628776,138400,1117232,415596,923884,4628776,8159224,152,0,83848,23740,109524,7208,316068,1020,593,1.06710862613308,-0.247716247572157,0.803961761285903,-1.42540387512739,13
172388,170084,32696,31504,200,39,4629020,138460,1117232,415628,923908,4629020,8159224,168,0,83844,23740,109624,7208,313760,1020,594,0.978066433449548,-0.398010530673929,-0.0123355521978352,-1.05974899623546,13
172388,170084,32696,31504,200,26,4629264,138552,1117224,415644,923992,4629264,8159224,148,0,83852,23740,109544,7204,315804,1530,595,1.06208205528045,-0.176256065673343,0.018315717737889,0.768944054636625,7
172388,170084,32696,31504,200,23,4628792,138616,1117236,415660,924036,4628792,8159224,40,0,83844,23740,109672,7208,315804,1530,596,1.06459778379111,-0.164300708168881,-0.129278969101436,0.830469734138259,7
172388,170084,32696,31504,200,14,4628476,138692,1117236,415688,924092,4628476,8159224,32,0,83852,23740,109612,7208,317948,1530,597,1.14168515886523,-0.113448802082971,-0.569054436337811,1.01056841909782,7
172388,170084,32696,31504,200,9,4628764,138776,1117236,415700,924160,4628764,8159224,48,0,83848,23740,109624,7204,312992,1530,598,0.95745015566672,-0.348823453014404,-0.796465717947533,1.13695907382252,6
172388,170084,32696,31504,200,59,4628124,138820,1117236,415748,924156,4628124,8159224,28,0,83848,23740,109616,7208,314764,1530,599,1.0405240770339,-0.0754598796900723,1.61252175543346,0.079973284186778,11
172388,170084,32696,31504,200,46,4627988,138860,1117228,415792,924140,4627988,8159224,164,0,83844,23740,109684,7204,316868,1020,600,1.10163193714091,-0.280127518756743,0.321718635481232,-1.21691394190017,13
172388,170084,32696,31504,200,34,4628448,138944,1117236,415808,924220,4628448,8159224,140,0,83848,23740,109668,7208,316868,1020,601,1.09793453333416,-0.297365503942018,-0.261092418195022,-0.967053019952184,14
172388,170084,32696,31504,200,25,4628132,139020,1117236,415828,924276,4628132,8159224,164,0,83848,23740,109684,7208,316832,1530,602,1.1090451644234,-0.115531828833468,-0.0356725464481462,0.784333179333761,7
172388,170084,32696,31504,200,9,4628036,139076,1117236,415864,924296,4628036,8159224,148,0,83848,23740,109604,7208,316644,1530,603,1.09686819441908,-0.180674725743685,-0.808306994391681,1.12056399888906,6
172388,170084,32696,31504,200,9,4628400,139108,1117236,415912,924280,4628400,8159224,44,0,83848,23740,109716,7204,314496,1020,604,1.00489780595884,-0.506935363325241,-1.4603814551669,-0.431422229084827,17
172388,170084,32696,31504,200,57,4627768,139152,1117236,415956,924280,4627768,8159224,28,0,83848,23740,109688,7208,314184,1530,605,1.02385822718656,-0.105753002705868,1.51703075809479,0.12438726561807,11
172388,170084,32696,31504,200,40,4628284,139188,1117232,415984,924288,4628284,8159224,16,0,83844,23740,109676,7208,314208,1530,606,1.01840142809945,-0.16650850878284,0.69562750162394,0.480757536661873,9
172388,170084,32696,31504,200,31,4627984,139220,1117240,416048,924260,4627984,8159224,152,0,83848,23740,109728,7208,316300,1020,607,1.08103247587788,-0.330418638554576,-0.40496412108635,-0.901779308966747,14
172388,170084,32696,31504,200,24,4628280,139280,1117240,416076,924292,4628280,8159224,168,0,83848,23740,109760,7204,313964,1020,608,0.992864608973569,-0.471434891199877,-0.734963395969686,-0.743960313404397,14
172388,170340,32696,31508,200,9,4627904,139332,1117244,416132,924296,4627904,8159224,164,0,83852,23740,109704,7204,317948,1020,609,1.15007624964586,-0.37387498380599,-1.46831774391301,-0.445656590125925,17
172388,170340,32696,31508,200,9,4628400,139384,1117244,416180,924300,4628400,8159224,164,0,83852,23740,109748,7204,313668,1020,610,0.992483937291311,-0.538972764330225,-1.45864788341755,-0.42856384676946,17
172388,170340,32696,31508,200,61,4627240,139436,1117236,416232,924300,4627240,8159224,20,0,83852,23740,109620,7208,315720,1020,611,1.08610352686757,-0.250184935153158,1.04684951157042,-1.52833315566717,12
172388,170340,32696,31508,200,64,4627580,139480,1117244,416280,924292,4627580,8159224,44,0,83848,23740,109608,7208,317800,1020,612,1.16317505480258,-0.159117219416473,1.18704027593841,-1.59953255832598,12
172388,170340,32696,31508,200,35,4628060,139536,1117244,416316,924316,4628060,8159224,32,0,83852,23740,109596,7204,313088,1530,613,0.993269211011047,-0.255576248721383,0.459844297064751,0.59155952411612,10
172388,170340,32696,31508,200,24,4627784,139592,1117244,416360,924328,4627784,8159224,168,0,83852,23740,109604,7204,315136,1530,614,1.0666475477126,-0.213531364606283,-0.0768915836310944,0.813735664178896,7
172388,170340,32696,31508,200,9,4628036,139644,1117248,416400,924340,4628036,8159224,160,0,83848,23740,109608,7204,312604,1020,615,0.955063733189419,-0.581009449585793,-1.45627963405121,-0.424182977013992,17
172388,170340,32696,31508,200,9,4627904,139708,1117248,416440,924368,4627904,8159224,156,0,83852,23740,109656,7204,314456,1020,616,1.02502701190882,-0.509397995628277,-1.46052136192031,-0.43156009563668,17
172388,170340,32696,31508,200,61,4627488,139748,1117248,416496,924352,4627488,8159224,32,0,83852,23740,109712,7208,314484,1020,617,1.04478390254959,-0.298164239870545,1.0494625030702,-1.52328441877286,12
172388,170340,32696,31508,200,49,4627344,139808,1117248,416528,924376,4627344,8159224,48,0,83848,23740,109664,7208,314424,1530,618,1.05259751461984,-0.12851155267785,1.13006698521022,0.291121275249468,9
172388,170340,32696,31508,200,36,4627076,139856,1117244,416588,924368,4627076,8159224,32,0,83852,23740,109752,7204,314340,1530,619,1.04756329288117,-0.204518682705654,0.50511587135941,0.565792824434581,10
