'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Inactive','Dirty','Writeback','AnonPages','Mapped','Slab','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed',Colonna 25,Principale1,Principale2,Principale3,Principale4,Cluster
172388,170340,32696,31508,200,11,4635088,133308,1117200,412320,922028,4635088,8159224,28,0,83772,23740,109620,7208,316336,1530,505,1.02130686987329,-0.163494176082587,-0.757152600473995,1.04298149698113,5
172388,170340,32696,30768,200,9,4635228,133348,1117200,411648,922012,4635228,8159224,36,0,83032,23740,109552,7204,318176,1530,506,0.943285342533116,-0.157277885217411,-0.865439287650617,1.08228427983879,5
172388,170344,32696,31352,200,63,4634920,133396,1117200,412276,922012,4634920,8159224,32,0,83748,23740,109536,7208,317816,1530,507,1.06563728850477,0.145269108693974,1.79233002313345,0.0671819798858957,11
172388,170340,32696,31356,200,56,4634716,133444,1117200,412308,922012,4634716,8159224,36,0,83560,23740,109580,7208,317816,1020,508,1.04685488499197,-0.17803058380737,0.875632004048218,-1.38806498384199,12
172388,170340,32696,31420,200,40,4634856,133496,1117200,412444,922012,4634856,8159224,152,0,83620,23740,109608,7204,315488,1020,509,0.969412056087329,-0.347804221003784,0.0979769612584027,-1.07875978804972,12
172388,170340,32696,31536,200,31,4634308,133560,1117196,412592,922044,4634308,8159224,164,4,83864,23740,109720,7204,317648,1530,510,1.0890075454662,0.00014948174990792,0.219659736548607,0.661788194159967,6
172388,170340,32696,31516,200,16,4634792,133604,1117200,412608,922044,4634792,8159224,140,0,83768,23740,109616,7208,317624,1020,511,1.06216307025848,-0.349920246209948,-1.09163659182267,-0.645498275046662,9
172388,170340,32696,31444,200,35,4634524,133648,1117188,412592,922028,4634524,8159224,44,0,83688,23740,109676,7204,317300,1020,512,1.04371966145677,-0.285946765151046,-0.155451998788467,-0.996013829016619,8
172388,170340,32696,30768,200,9,4635096,133720,1117188,411956,922076,4635096,8159224,28,0,83056,23740,109672,7208,317300,1020,513,0.904445017633222,-0.462299965693596,-1.43675707119544,-0.501278512477043,9
172388,170340,32696,31536,200,58,4634076,133780,1117188,412764,922092,4634076,8159224,36,0,83760,23740,109640,7208,314580,1530,514,0.983444910170348,-0.0267985919661555,1.56220454671703,0.177426048154699,11
172388,170340,32696,31368,200,50,4633908,133836,1117196,412628,922108,4633908,8159224,28,0,83780,23740,109716,7204,316584,1530,515,1.02913608567524,0.0323219538209969,1.15770424877434,0.315813788735692,10
172388,170340,32696,31432,200,39,4634484,133920,1117192,412712,922176,4634484,8159224,0,0,83832,23740,109664,7208,316584,1530,516,1.0367621926795,-0.0151066897559815,0.617150340747742,0.519918642808453,10
172388,170340,32696,31488,200,24,4634240,133976,1117196,412808,922188,4634240,8159224,152,0,83876,23740,109552,7208,316552,1530,517,1.0412475951513,-0.0791977806147841,-0.120942353281441,0.798274703348429,6
172388,170340,32696,31536,200,12,4633956,134036,1117192,412900,922212,4633956,8159224,168,0,83768,23740,109644,7208,316492,1020,518,1.02952594990504,-0.419898056486737,-1.28367484430268,-0.564747313958605,9
172388,170340,32696,30768,200,9,4634484,134088,1117196,412180,922220,4634484,8159224,32,0,83220,23740,109684,7208,316576,1020,519,0.887885153490046,-0.47553947204014,-1.43579727540923,-0.499401411238718,9
172388,170340,32696,31348,200,62,4634184,134156,1117192,412780,922260,4634184,8159224,44,0,83488,23740,109624,7208,316512,1020,520,1.00693108693859,-0.218084071814488,1.17662699340385,-1.49138367396196,12
172388,170340,32696,31388,200,51,4634272,134220,1117192,412852,922292,4634272,8159224,20,0,83772,23740,109680,7208,316192,1020,521,1.00760628962183,-0.250979302230867,0.634291240952656,-1.28864225356193,12
172388,170340,32696,32320,200,42,4632724,134268,1117192,413840,922296,4632724,8159224,44,0,84648,23740,109612,7208,316008,1020,522,1.18151863442172,-0.223901482172082,0.195675713020345,-1.13444522863258,12
172388,170340,32696,32256,200,32,4632060,134340,1117192,413808,922340,4632060,8159224,152,0,84600,23740,109664,7208,315632,1530,523,1.16881585714994,-0.0207095287662966,0.278992611497997,0.642632047348598,6
172388,170340,32696,32260,200,21,4632024,134412,1117192,413832,922388,4632024,8159224,168,0,84600,23740,109572,7208,317708,1530,524,1.24204004618069,0.0205483840685616,-0.270687169404342,0.83622668143055,6
172388,170340,32696,32260,200,9,4632368,134488,1117196,413852,922436,4632368,8159224,148,0,84600,23740,109660,7204,315292,1530,525,1.1506016065215,-0.143008552990658,-0.85080860684378,1.07293349173698,5
172388,170340,32696,32260,200,9,4632120,134520,1117196,413920,922412,4632120,8159224,36,0,84604,23740,109648,7204,315316,1020,526,1.13910293243968,-0.412076448813707,-1.42500640957494,-0.515115156763078,9
172388,170340,32696,32260,200,61,4631820,134584,1117196,413948,922436,4631820,8159224,32,0,84600,23740,109636,7204,315316,510,527,1.14288827761427,-0.439622715085413,0.558113534559206,-3.07175136083383,8
172388,170340,32696,32260,200,48,4631684,134628,1117196,414004,922436,4631684,8159224,40,0,84604,23740,109600,7208,315316,1530,528,1.16602097328557,0.0365905846334158,1.06776660757065,0.346752357186152,10
172388,170340,32696,31508,200,39,4632368,134688,1117196,413284,922460,4632368,8159224,20,0,83848,23740,109604,7204,317368,1530,529,1.0910078321407,0.0175696207481906,0.614453676648279,0.515636769772475,10
172388,170340,32696,31508,200,31,4632432,134724,1117192,413348,922436,4632432,8159224,164,0,83852,23740,109592,7204,317084,1530,530,1.07840984460415,-0.0284214759304078,0.221383498381815,0.665697001410292,6
172388,170340,32696,32000,200,19,4632280,134796,1117192,413860,922484,4632280,8159224,140,0,84340,23740,109596,7204,316968,1020,531,1.15412113597304,-0.314310696118454,-0.94131417411319,-0.706224774598231,9
172388,170340,32696,32000,200,38,4631764,134868,1117192,413892,922524,4631764,8159224,164,0,84348,23740,109708,7204,314580,1020,532,1.0757461492308,-0.33104505149096,0.00285532863375204,-1.047274055544,12
172388,170340,32696,32000,200,9,4631996,134944,1117192,413904,922580,4631996,8159224,28,0,84340,23740,109648,7204,316664,1530,533,1.15594584056664,-0.109225893701499,-0.856831848697558,1.07033685131936,5
172388,170340,32696,32000,200,54,4631388,135012,1117192,413932,922628,4631388,8159224,44,0,84340,23740,109608,7208,314580,1020,534,1.08139910221616,-0.260924002305288,0.790487410550368,-1.34474159854246,12
172388,170340,32696,32000,200,42,4631864,135072,1117192,413972,922640,4631864,8159224,28,0,84340,23740,109524,7204,314580,1020,535,1.07616143937937,-0.316937475614694,0.200361324418321,-1.12119187786311,12
172388,170340,32696,32000,200,38,4632020,135148,1117192,413992,922704,4632020,8159224,28,0,84340,23740,109572,7204,316356,1020,536,1.1413271485803,-0.256805185442275,-0.00377710948089227,-1.05626053129528,12
172388,170340,32696,32000,200,22,4631900,135224,1117192,414020,922752,4631900,8159224,148,0,84340,23740,109504,7208,313972,1020,537,1.04884806317479,-0.434339870990399,-0.781449085981121,-0.745673440242439,9
172388,170340,32696,32000,200,9,4631756,135292,1117196,414048,922792,4631756,8159224,164,0,84340,23740,109528,7208,316044,1020,538,1.12240323744967,-0.402474868700566,-1.4295738403801,-0.514767650374015,9
172388,170340,32696,32000,200,9,4631872,135356,1117196,414080,922828,4631872,8159224,164,0,84340,23740,109532,7208,315824,1020,539,1.11478737452027,-0.412370835603461,-1.42867174364669,-0.513544288860892,9
172388,170340,32696,32000,200,59,4631720,135408,1117208,414124,922836,4631720,8159224,48,0,84340,23740,109612,7208,317924,1530,540,1.22280163392849,0.177971440998796,1.5970136125538,0.132425117720302,11
172388,170340,32696,32000,200,45,4631592,135456,1117212,414172,922836,4631592,8159224,20,0,84340,23740,109664,7204,317776,1530,541,1.21455620523859,0.105672124084393,0.909133823268557,0.394107023364872,10
172388,170340,32696,32004,200,34,4631300,135476,1117208,414256,922784,4631300,8159224,40,0,84348,23740,109616,7208,315268,1530,542,1.12016711354431,-0.0554718118715556,0.37835805748629,0.612391654889819,6
172388,170340,32696,32000,200,24,4631016,135540,1117200,414280,922816,4631016,8159224,32,0,84340,23740,109712,7208,314972,1530,543,1.10783754877183,-0.116284298075065,-0.112245878028824,0.800459672076349,6
172388,170340,32696,32000,200,9,4631756,135568,1117212,414332,922796,4631756,8159224,168,0,84344,23740,109724,7208,314972,1530,544,1.10226461500779,-0.182164173520455,-0.850730776767763,1.07936668616296,5
172388,170340,32696,32000,200,9,4631508,135592,1117204,414384,922760,4631508,8159224,148,0,84340,23740,109608,7208,314504,1530,545,1.08425908998649,-0.203912070494312,-0.848635451385468,1.08200350226566,5
172388,170340,32696,32000,200,63,4631200,135632,1117204,414444,922744,4631200,8159224,156,0,84344,23740,109640,7208,314504,1530,546,1.10268671330706,0.0470932101251336,1.80727777120458,0.0761822203769151,11
172388,170340,32696,32000,200,50,4631172,135656,1117212,414512,922704,4631172,8159224,32,0,84344,23740,109588,7208,314216,1530,547,1.08781009451914,-0.0288237933602815,1.16966874222591,0.32024286967177,10
172388,170340,32696,32000,200,36,4630796,135700,1117212,414548,922708,4630796,8159224,48,0,84344,23740,109540,7204,316260,1530,548,1.15936426272952,-0.00278860094367417,0.472485218265934,0.569899773902427,10
172388,170340,32696,32000,200,26,4631124,135728,1117216,414588,922696,4631124,8159224,32,0,84340,23740,109600,7208,316248,1530,549,1.15614059676129,-0.0505553835328101,-0.0192064426335401,0.756338985137996,6
172388,170340,32696,32000,200,20,4631420,135768,1117216,414644,922684,4631420,8159224,36,0,84344,23740,109580,7208,316248,510,550,1.12732882590463,-0.613754897662503,-1.46354876936919,-2.30840842202396,8
172388,170340,32696,32000,200,9,4630756,135808,1117216,414680,922684,4630756,8159224,144,0,84340,23740,109660,7204,316248,1020,551,1.14014379573013,-0.395096826290811,-1.43055273240043,-0.515523943255412,9
172388,170340,32696,32000,200,19,4631056,135836,1117216,414748,922648,4631056,8159224,172,0,84344,23740,109736,7208,316100,1020,552,1.13866912854741,-0.354155164885654,-0.938280923091139,-0.701098831920063,9
172388,170340,32696,32000,200,63,4630820,135852,1117216,414828,922584,4630820,8159224,152,0,84344,23740,109644,7208,315964,1530,553,1.1602211666022,0.111430099426627,1.80114084710775,0.0683799289245135,11
172388,170340,32696,32000,200,54,4630652,135872,1117216,414896,922532,4630652,8159224,44,0,84340,23740,109504,7204,315860,1530,554,1.15232466559933,0.0621428151222858,1.35949409339549,0.236928265509431,11
172388,170340,32696,32000,200,38,4630648,135888,1117216,414952,922492,4630648,8159224,28,0,84340,23740,109532,7204,313660,1530,555,1.0670907733081,-0.110151988443171,0.581720128637485,0.5469107894535,10
172388,170340,32696,31996,200,30,4631216,135924,1117216,415012,922468,4631216,8159224,28,0,84288,23740,109512,7204,317924,1530,556,1.21832488217661,0.0360221819094662,0.171091010715843,0.673530253228202,6
172388,170340,32696,31996,200,21,4631164,135980,1117216,415044,922488,4631164,8159224,28,0,84324,23740,109520,7208,315560,1530,557,1.1303938506694,-0.106500561098159,-0.262201641424897,0.853505065922257,6
172388,170340,32696,32000,200,9,4631136,136052,1117208,415080,922528,4631136,8159224,164,0,84340,23740,109616,7208,315560,1020,558,1.11657334755945,-0.425454349780779,-1.42785114373027,-0.511785810105541,9
172388,170340,32696,32000,200,63,4630208,136132,1117220,415100,922596,4630208,8159224,160,0,84344,23740,109636,7208,315548,1020,559,1.13608470131937,-0.175530766506455,1.22814264217973,-1.51746097643714,12
172388,170340,32696,32000,200,49,4630444,136200,1117220,415132,922632,4630444,8159224,164,0,84344,23740,109540,7204,313492,1020,560,1.05504013190227,-0.331746145317467,0.548074590680811,-1.24557317935235,12
172388,170340,32696,32000,200,42,4630120,136272,1117224,415160,922676,4630120,8159224,152,0,84340,23740,109612,7208,315244,1020,561,1.11963078124905,-0.287452574252242,0.196558194938482,-1.12452799193422,12
172388,171364,32696,32080,200,36,4630292,136344,1117224,415280,922716,4630292,8159224,48,0,84348,23740,109648,7208,317408,1020,562,1.26646058480117,-0.233391108210441,-0.1038182179066,-1.02512968155929,8
172388,170340,32696,31508,200,22,4630900,136424,1117224,414712,922784,4630900,8159224,32,0,83848,23740,109528,7204,317512,1020,563,1.09952577195583,-0.326553006498493,-0.797455846418376,-0.755889515249599,9
172388,170340,32696,31508,200,16,4630576,136484,1117224,414752,922808,4630576,8159224,40,0,83852,23740,109596,7208,317516,1020,564,1.10020828829327,-0.353780812064464,-1.09271790671283,-0.644180447439832,9
172388,170340,32696,31508,200,9,4630872,136572,1117224,414760,922888,4630872,8159224,148,0,83852,23740,109668,7208,315420,1020,565,1.02210695766364,-0.477066455063465,-1.42886931917045,-0.502715234281277,9
172388,170340,32696,31508,200,16,4630816,136640,1117216,414776,922940,4630816,8159224,156,0,83852,23740,109572,7208,317504,1530,566,1.11378886182412,-0.0840354738052227,-0.518673093886833,0.943828283658815,6
172388,170340,32696,31508,200,60,4630224,136712,1117224,414800,922988,4630224,8159224,152,0,83852,23740,109488,7204,315416,1530,567,1.0515182832242,0.0269800527644861,1.6541687560428,0.135667260858558,11
172388,170340,32696,31508,200,48,4630568,136788,1117224,414820,923044,4630568,8159224,48,0,83852,23740,109540,7204,314936,1530,568,1.03081594719777,-0.0525037867837597,1.06643073834973,0.362132717211288,10
172388,170340,32696,31508,200,38,4630764,136864,1117224,414840,923100,4630764,8159224,32,0,83852,23740,109540,7204,312716,1530,569,0.946378688801083,-0.197984802761503,0.583861101315062,0.560498221680155,10
172388,170340,32696,31508,200,24,4630380,136936,1117224,414860,923152,4630380,8159224,44,0,83852,23740,109572,7208,314700,1530,570,1.01703812071047,-0.174831338681045,-0.11307642116068,0.810530706404255,6
172388,170340,32696,31508,200,20,4630536,137008,1117224,414884,923200,4630536,8159224,20,0,83852,23740,109488,7208,314680,1530,571,1.0143367996271,-0.194924809306414,-0.30960852796852,0.885228292739042,6
172388,170340,32696,31508,200,38,4630284,137060,1117224,414920,923212,4630284,8159224,168,0,83848,23740,109636,7204,314584,1530,572,1.01936881237409,-0.113040196950536,0.575393915183847,0.550166029725029,10
172388,170340,32696,31508,200,41,4629996,137132,1117224,414936,923268,4629996,8159224,152,0,83848,23740,109572,7208,314584,1020,573,1.00747029163997,-0.367682072421886,0.148434193305003,-1.09384644180386,12
172388,170340,32696,31508,200,52,4630288,137192,1117224,414976,923292,4630288,8159224,168,0,83852,23740,109556,7208,314380,1020,574,1.00328493326414,-0.324929143295442,0.690200464992786,-1.29770658692792,12
172388,170340,32696,31508,200,42,4629872,137256,1117224,415008,923324,4629872,8159224,28,0,83852,23740,109568,7208,314380,1020,575,1.00191513192149,-0.374753191340297,0.198996301192146,-1.11097894629152,12
172388,170340,32696,31508,200,29,4630084,137324,1117224,415036,923364,4630084,8159224,36,0,83852,23740,109772,7204,316168,1530,576,1.07993744823083,-0.0877068416790081,0.126647036968353,0.709740628984998,6
172388,170340,32696,31508,200,15,4630220,137404,1117224,415052,923424,4630220,8159224,28,0,83848,23740,109632,7208,316168,1530,577,1.07412673690221,-0.153423262062979,-0.561847105589521,0.970583535610869,6
172388,170340,32696,31508,200,9,4629896,137468,1117228,415084,923460,4629896,8159224,40,0,83848,23740,109596,7208,315840,2040,578,1.0744627067135,0.0722175978050359,-0.281097318367694,2.67233022819609,7
172388,170084,32696,31504,200,9,4629888,137540,1117220,415120,923496,4629888,8159224,148,0,83848,23740,109644,7208,318004,1530,579,1.12786096855367,-0.0947215752547095,-0.865822409864127,1.07229063703852,5
172388,170084,32696,31504,200,59,4629364,137612,1117228,415136,923548,4629364,8159224,164,0,83844,23740,109588,7208,315620,1530,580,1.0566444561189,0.0309527791112529,1.60330851093109,0.153979956628512,11
172388,170084,32696,31504,200,48,4629708,137680,1117228,415168,923588,4629708,8159224,140,0,83848,23740,109656,7208,315560,1020,581,1.03867276940833,-0.290889517241439,0.487985689195491,-1.2289725021838,12
172388,170084,32696,31504,200,37,4629168,137748,1117220,415192,923628,4629168,8159224,164,0,83844,23740,109604,7208,315560,1020,582,1.03634851580883,-0.342114248580444,-0.0531559699951512,-1.02406968391836,8
172388,170084,32696,31504,200,23,4629404,137800,1117232,415240,923640,4629404,8159224,44,0,83848,23740,109568,7208,317708,1020,583,1.11075455463705,-0.313960280733127,-0.750127757644026,-0.774630629840753,9
172388,170084,32696,31504,200,22,4629412,137876,1117232,415264,923692,4629412,8159224,48,0,83848,23740,109648,7204,317376,1020,584,1.10004377711231,-0.333472743129775,-0.797989678409654,-0.754157654506323,9
172388,170084,32696,31504,200,9,4629268,137956,1117232,415288,923748,4629268,8159224,24,0,83848,23740,109676,7200,314816,1020,585,1.00333786029029,-0.508247873710715,-1.42668767019417,-0.498030987777653,9
172388,170084,32696,31504,200,60,4628984,137996,1117232,415336,923740,4628984,8159224,156,0,83848,23740,109672,7204,316976,1020,586,1.09965475499957,-0.172884905030969,1.07214580345024,-1.460005076114,12
172388,170084,32696,31504,200,52,4628924,138032,1117228,415392,923720,4628924,8159224,152,0,83848,23740,109752,7204,314656,1020,587,1.01347776931051,-0.313214950484301,0.688279219209967,-1.298386555518,12
172388,170084,32696,31504,200,35,4628688,138084,1117232,415428,923736,4628688,8159224,168,0,83848,23740,109652,7204,316792,1530,588,1.09990761792222,-0.0290048389924706,0.417755333742786,0.594854951163621,6
172388,170084,32696,31504,200,27,4629132,138152,1117232,415452,923776,4629132,8159224,32,0,83844,23740,109696,7204,314464,1530,589,1.011936742541,-0.17315716833032,0.0346451093271885,0.756970217595035,6
172388,170084,32696,31504,200,9,4629392,138220,1117232,415484,923816,4629392,8159224,44,0,83848,23740,109700,7208,314236,1530,590,0.998295525063121,-0.266127214607423,-0.849864083602872,1.09340247617355,5
172388,170084,32696,31504,200,9,4629028,138284,1117232,415516,923848,4629028,8159224,20,0,83848,23740,109572,7208,316284,1530,591,1.07341888478005,-0.175903086867592,-0.858250853277661,1.08239501288227,5
172388,170084,32696,31504,200,63,4628720,138360,1117228,415540,923896,4628720,8159224,40,0,83848,23740,109632,7208,314012,1020,592,0.995439754220755,-0.294106651126128,1.23249057370028,-1.49928656719691,12
172388,170084,32696,31504,200,56,4628776,138400,1117232,415596,923884,4628776,8159224,152,0,83848,23740,109524,7208,316068,1020,593,1.06789629466913,-0.232735077999855,0.879115808925936,-1.38039536059523,12
172388,170084,32696,31504,200,39,4629020,138460,1117232,415628,923908,4629020,8159224,168,0,83844,23740,109624,7208,313760,1020,594,0.979037087282542,-0.414329585435297,0.0524811308278359,-1.05120543495194,12
172388,170084,32696,31504,200,26,4629264,138552,1117224,415644,923992,4629264,8159224,148,0,83852,23740,109544,7204,315804,1530,595,1.06307086037117,-0.115527681807855,-0.0208232340237813,0.768049093328293,6
172388,170084,32696,31504,200,23,4628792,138616,1117236,415660,924036,4628792,8159224,40,0,83844,23740,109672,7208,315804,1530,596,1.06528209927305,-0.133194569007422,-0.167819246345203,0.824442776007563,6
172388,170084,32696,31504,200,14,4628476,138692,1117236,415688,924092,4628476,8159224,32,0,83852,23740,109612,7208,317948,1530,597,1.14229426933237,-0.0791834062011105,-0.619464307043739,0.980409727092005,6
172388,170084,32696,31504,200,9,4628764,138776,1117236,415700,924160,4628764,8159224,48,0,83848,23740,109624,7204,312992,1530,598,0.958651424527531,-0.322732971210399,-0.844855508896643,1.10043223599414,5
172388,170084,32696,31504,200,59,4628124,138820,1117236,415748,924156,4628124,8159224,28,0,83848,23740,109616,7208,314764,1530,599,1.04112360584062,-0.0127893098585048,1.60713681776146,0.159657411351804,11
172388,170084,32696,31504,200,46,4627988,138860,1117228,415792,924140,4627988,8159224,164,0,83844,23740,109684,7204,316868,1020,600,1.10273944555162,-0.245152493336761,0.383746635244201,-1.19814588949099,12
172388,170084,32696,31504,200,34,4628448,138944,1117236,415808,924220,4628448,8159224,140,0,83848,23740,109668,7208,316868,1020,601,1.09876788092459,-0.300989881389114,-0.206406120268035,-0.97459132823471,8
172388,170084,32696,31504,200,25,4628132,139020,1117236,415828,924276,4628132,8159224,164,0,83848,23740,109684,7208,316832,1530,602,1.10966684359821,-0.0760856069160312,-0.0744978726472652,0.78143445959161,6
172388,170084,32696,31504,200,9,4628036,139076,1117236,415864,924296,4628036,8159224,148,0,83848,23740,109604,7208,316644,1530,603,1.09756144140115,-0.15912875189391,-0.860611009283299,1.08052101008426,5
172388,170084,32696,31504,200,9,4628400,139108,1117236,415912,924280,4628400,8159224,44,0,83848,23740,109716,7204,314496,1020,604,1.00627131787162,-0.524876269306844,-1.42578352045652,-0.495717815044769,9
172388,170084,32696,31504,200,57,4627768,139152,1117236,415956,924280,4627768,8159224,28,0,83848,23740,109688,7208,314184,1530,605,1.02449592161602,-0.0486808681422204,1.5110586466037,0.200248827549163,11
172388,170084,32696,31504,200,40,4628284,139188,1117232,415984,924288,4628284,8159224,16,0,83844,23740,109676,7208,314208,1530,606,1.01910398198346,-0.127183083523022,0.674921517323839,0.516842382807979,10
172388,170084,32696,31504,200,31,4627984,139220,1117240,416048,924260,4627984,8159224,152,0,83848,23740,109728,7208,316300,1020,607,1.0819067325497,-0.34056071864201,-0.351773067055565,-0.91551251480869,8
172388,170084,32696,31504,200,24,4628280,139280,1117240,416076,924292,4628280,8159224,168,0,83848,23740,109760,7204,313964,1020,608,0.994204705698998,-0.476490815065773,-0.686461972613218,-0.772497666391208,9
172388,170340,32696,31508,200,9,4627904,139332,1117244,416132,924296,4627904,8159224,164,0,83852,23740,109704,7204,317948,1020,609,1.15127446802462,-0.371595366120218,-1.44023954746163,-0.514895334045685,9
172388,170340,32696,31508,200,9,4628400,139384,1117244,416180,924300,4628400,8159224,164,0,83852,23740,109748,7204,313668,1020,610,0.99389999037863,-0.561669795611905,-1.42247183277811,-0.491690199046847,9
172388,170340,32696,31508,200,61,4627240,139436,1117236,416232,924300,4627240,8159224,20,0,83852,23740,109620,7208,315720,1020,611,1.08689939459543,-0.232919812283654,1.12734386861222,-1.47086685940683,12
172388,170340,32696,31508,200,64,4627580,139480,1117244,416280,924292,4627580,8159224,44,0,83848,23740,109608,7208,317800,1020,612,1.16385344181331,-0.126575017787353,1.26619753118764,-1.53802153898651,12
172388,170340,32696,31508,200,35,4628060,139536,1117244,416316,924316,4628060,8159224,32,0,83852,23740,109596,7204,313088,1530,613,0.99437122563122,-0.202171396719884,0.433978760337285,0.615853351915767,6
172388,170340,32696,31508,200,24,4627784,139592,1117244,416360,924328,4627784,8159224,168,0,83852,23740,109604,7204,315136,1530,614,1.06768409329555,-0.159340446871703,-0.116266812526564,0.809265884091831,6
172388,170340,32696,31508,200,9,4628036,139644,1117248,416400,924340,4628036,8159224,160,0,83848,23740,109608,7204,312604,1020,615,0.95653528818891,-0.610055302224971,-1.41804148770701,-0.485756368429226,9
172388,170340,32696,31508,200,9,4627904,139708,1117248,416440,924368,4627904,8159224,156,0,83852,23740,109656,7204,314456,1020,616,1.0264040647362,-0.527618436121145,-1.42579073848292,-0.495782520386188,9
172388,170340,32696,31508,200,61,4627488,139748,1117248,416496,924352,4627488,8159224,32,0,83852,23740,109712,7208,314484,1020,617,1.04564305395576,-0.288172349775159,1.13232167209095,-1.4640409943671,12
172388,170340,32696,31508,200,49,4627344,139808,1117248,416528,924376,4627344,8159224,48,0,83848,23740,109664,7208,314424,1530,618,1.05325838547905,-0.0787940191526886,1.11688227537216,0.348038319448428,10
172388,170340,32696,31508,200,36,4627076,139856,1117244,416588,924368,4627076,8159224,32,0,83852,23740,109752,7204,314340,1530,619,1.04859884232215,-0.142895729878425,0.477801713599266,0.590668461218527,10
172388,170340,32696,31508,200,18,4627220,139900,1117248,416640,924360,4627220,8159224,36,0,83852,23740,109616,7204,318548,1530,620,1.1962568078835,-0.0394252085310853,-0.425010242272608,0.903102744915409,6
172388,170340,32696,31508,200,18,4627220,139944,1117248,416688,924356,4627220,8159224,140,0,83852,23740,109648,7208,318564,1530,621,1.19781138640459,-0.0364448621294216,-0.425609123490704,0.902729084865597,6
172388,170340,32696,31508,200,9,4627664,140016,1117248,416720,924396,4627664,8159224,164,0,83852,23740,109640,7208,316152,1530,622,1.10596251498044,-0.18482319714014,-0.858380647333561,1.08337488546421,5
172388,170340,32696,31508,200,57,4626892,140068,1117248,416756,924412,4626892,8159224,148,0,83852,23740,109764,7208,316060,1530,623,1.12133150783374,0.0330403256650129,1.50292349165217,0.189978230425816,11
172388,170340,32696,31508,200,46,4626988,140120,1117244,416804,924412,4626988,8159224,164,0,83852,23740,109728,7204,316036,1530,624,1.11694552407916,-0.0187525069081289,0.961898791559302,0.394952952286135,10
172388,170340,32696,31508,200,30,4626984,140184,1117248,416832,924452,4626984,8159224,28,0,83852,23740,109732,7204,320164,1530,625,1.26457164250485,0.0870860795306641,0.158439883378739,0.671046744417317,6
172388,170340,32696,31508,200,16,4626980,140216,1117248,416884,924428,4626980,8159224,36,0,83848,23740,109768,7208,317872,1020,626,1.1633785045396,-0.347975652493105,-1.09523956846986,-0.643947762497596,9
172388,170340,32696,31508,200,9,4627416,140272,1117248,416936,924436,4627416,8159224,24,0,83852,23740,109688,7204,315816,510,627,1.0709842234666,-0.739492112315453,-2.00555229449731,-2.0906744338611,8
172388,170340,32696,31508,200,9,4626796,140324,1117252,416980,924448,4626796,8159224,0,0,83852,23740,109836,7204,317884,1020,628,1.16431378989832,-0.380547997422326,-1.43951245676923,-0.513505950497985,9
172388,170340,32696,31508,200,55,4626412,140364,1117248,417036,924428,4626412,8159224,152,0,83848,23740,109748,7204,313452,1530,629,1.02890997517624,-0.0931394356725264,1.41530803125935,0.241549680938251,11
172388,170340,32696,31508,200,42,4626532,140432,1117252,417064,924468,4626532,8159224,164,0,83848,23740,109704,7204,317700,1530,630,1.18103272322357,0.0353542161069811,0.758194896733754,0.460655991165669,10
172388,170340,32696,31508,200,38,4626432,140472,1117252,417116,924456,4626432,8159224,140,0,83848,23740,109856,7204,319696,1530,631,1.25594308715013,0.104728273805634,0.553230789994058,0.524475172144086,10
172388,170340,32696,31508,200,19,4626452,140540,1117248,417148,924496,4626452,8159224,48,0,83852,23740,109856,7208,313472,1530,632,1.02185778570633,-0.261564439594196,-0.355065171963951,0.912333756566416,6
172388,170340,32696,31508,200,9,4626408,140592,1117256,417188,924512,4626408,8159224,32,0,83852,23740,109728,7204,315532,1020,633,1.08021853272975,-0.484878556991703,-1.42996699004055,-0.500743835651151,9
172388,170340,32696,32196,200,9,4626160,140632,1117256,417908,924504,4626160,8159224,40,0,84508,23740,109728,7208,317676,1020,634,1.29345059010593,-0.331755098991707,-1.43647175728929,-0.523119417517791,9
172388,170340,32696,32196,200,59,4625380,140680,1117256,417980,924496,4625380,8159224,148,0,84540,23740,109700,7204,317416,1020,635,1.30225420927263,-0.105290842166973,1.02295045797933,-1.45371275662119,12
172388,170340,32696,32196,200,50,4625460,140724,1117256,418028,924488,4625460,8159224,156,0,84536,23740,109772,7204,317136,1020,636,1.29034904315859,-0.159870412549687,0.581422172331754,-1.28450139437188,12
172388,170340,32696,32196,200,38,4625680,140760,1117256,418088,924468,4625680,8159224,152,0,84540,23740,109748,7208,314956,1530,637,1.21955170500225,-0.0439703790045556,0.574802757033185,0.538990448500555,10
172388,170340,32696,32196,200,20,4625692,140812,1117256,418136,924472,4625692,8159224,168,0,84540,23740,109732,7208,314896,1530,638,1.21213990025294,-0.129862846047885,-0.310381417786384,0.874546094448945,6
172388,170340,32696,32196,200,13,4625516,140852,1117256,418172,924472,4625516,8159224,32,0,84536,23740,109716,7204,316996,1020,639,1.27438793193027,-0.34074620817438,-1.23728258406891,-0.594182813161632,9
172388,170340,32696,32196,200,9,4625920,140884,1117256,418248,924432,4625920,8159224,44,0,84540,23740,109804,7204,314944,1020,640,1.19851980200098,-0.449648339939373,-1.42562727456433,-0.508637634761576,9
