r,b,free,buff,cache,bi,bo,in,cs,us,sy,id,wa,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Principale8,Cluster
0,0,496524,44412,1072744,0,0,692,306,0,1,99,0,"0,4400038221","0,3009774965","-0,114519506","-0,442796622","0,3877682793","-0,481729682","-0,094145064","-0,521783973",1
0,0,496184,44420,1072748,0,48,597,270,0,0,100,0,"-1,036070164","0,3705873097","0,297078408","1,0343976124","-0,432542793","0,0412794826","0,3869111156","1,1549428904",8
0,0,495924,44420,1072748,0,8,693,297,0,1,99,0,"0,4833898584","0,3457056206","-0,078163276","-0,318286366","0,4190217461","-0,494746831","0,0785720156","-0,466041547",1
0,0,495796,44420,1072748,0,0,504,214,0,0,100,0,"-1,378607154","0,5897485215","0,292973561","0,2271841495","-0,482177428","0,0308006242","-0,58618856","0,7842154201",7
0,0,496088,44420,1072752,0,0,592,257,0,0,99,0,"-0,389015443","0,3526552283","0,0858628631","0,1653440511","-0,418538251","0,0085971781","-0,559547305","0,3777105324",7
0,0,495532,44420,1072752,0,0,489,222,0,0,100,0,"-1,353796056","0,6082977017","0,2909069761","0,23518505","-0,491578942","0,0384388967","-0,595639498","0,7767007241",7
0,0,496204,44428,1072756,0,28,501,257,0,0,99,0,"-0,310145483","0,2888478874","0,1749836318","0,710244223","-0,408231572","0,0216664338","0,0116510067","0,4175653167",7
0,0,495492,44428,1072756,0,0,606,246,0,0,99,0,"-0,378794642","0,4186610391","0,1028890651","0,1426102682","-0,394001688","-0,00612338","-0,550445641","0,4054590387",7
0,0,496172,44428,1072760,0,0,580,261,0,0,100,0,"-1,260431529","0,522957719","0,2074156769","0,2125174571","-0,511665392","0,0557624694","-0,612351206","0,8797907079",7
0,0,495044,44428,1072760,0,0,382,183,0,0,100,0,"-1,456800288","0,7035824702","0,3783568835","0,275558354","-0,483541384","0,0290910049","-0,58202304","0,6518462919",7
0,0,496240,44428,1072760,0,0,708,287,0,1,99,0,"0,4201869698","0,3570829154","-0,091552246","-0,462064208","0,4143024104","-0,499167642","-0,077982197","-0,50239251",1
0,0,495544,44436,1072756,0,16,480,220,0,0,99,0,"-0,418530522","0,4171919743","0,2090163028","0,4878218578","-0,388403708","-0,002345296","-0,214481156","0,3337859463",7
0,0,495112,44436,1072756,0,0,706,273,0,1,99,0,"0,4425073616","0,4714832053","-0,059442366","-0,486632286","0,4450081486","-0,51684564","-0,070193681","-0,48052826",1
0,0,495804,44436,1072768,0,0,548,226,0,0,100,0,"-1,331969849","0,594620453","0,2654607048","0,2110367327","-0,482610293","0,0339641198","-0,590220753","0,839802043",7
0,0,495708,44436,1072768,0,0,370,187,0,0,100,0,"-1,481757271","0,6569243878","0,3694434511","0,2999866978","-0,504915546","0,0416186701","-0,585981833","0,6226538853",7
0,0,496368,44436,1072772,0,0,620,271,0,1,99,0,"0,3470851129","0,381266749","-0,045879299","-0,410653639","0,3950711944","-0,489781207","-0,078635931","-0,612734542",1
0,0,495280,44444,1072776,0,16,547,232,0,0,100,0,"-1,225790622","0,600425321","0,300729122","0,4837676507","-0,455523639","0,0311418068","-0,262577827","0,9389723251",7
0,0,496152,44444,1072776,0,0,496,194,0,0,100,0,"-1,437901537","0,6069474459","0,317194128","0,2369227632","-0,475779991","0,0244197472","-0,571819502","0,7593817357",7
0,0,496076,44444,1072780,0,0,554,259,0,0,100,0,"-1,266586241","0,5568763971","0,2199489938","0,230719663","-0,521164092","0,0624873472","-0,615966527","0,852183346",7
0,0,497132,44444,1072780,0,0,501,197,0,0,100,0,"-1,475243799","0,5223015065","0,300008593","0,2540215162","-0,493337513","0,0332036471","-0,571078507","0,7409958175",7
0,0,496536,44444,1072784,0,0,627,296,0,0,100,0,"-1,177679645","0,4807466891","0,1462021588","0,2122664287","-0,540856534","0,0791996541","-0,633741908","0,9381465292",7
0,0,496796,44444,1072784,0,0,495,212,0,0,100,0,"-1,427961742","0,5403762095","0,2874023597","0,2584414814","-0,505570369","0,0438443079","-0,585019684","0,7482943254",7
0,0,497240,44452,1072776,0,20,639,273,0,1,99,0,"0,4044177053","0,2686941873","-0,019513398","-0,053881324","0,4153444636","-0,489285655","0,3418814236","-0,506692928",1
0,0,496496,44452,1072788,0,0,548,218,0,0,99,0,"-0,505155365","0,3949819116","0,1444414655","0,1916591432","-0,408139646","-0,002835213","-0,535625763","0,3033299252",7
0,0,496096,44452,1072788,0,0,622,245,0,0,99,0,"-0,398007466","0,3978373309","0,0932356778","0,1513961656","-0,402804765","-0,000848582","-0,547239723","0,4089252837",7
0,0,496328,44452,1072792,0,0,620,269,0,0,100,0,"-1,229399169","0,5295132032","0,1847357982","0,2022852217","-0,513720089","0,0594412374","-0,613895162","0,9258047871",7
0,0,496464,44452,1072796,0,0,499,241,0,0,99,0,"-0,470238887","0,3880263335","0,1314255234","0,2321106103","-0,449323779","0,0259570096","-0,56189762","0,2561704694",7
0,0,496084,44460,1072796,0,72,523,234,0,0,100,0,"-1,030952608","0,4020754673","0,421111891","1,4885609015","-0,389280819","0,0284755988","0,9037529225","1,1869458224",8
0,0,496176,44460,1072800,0,0,528,228,0,0,100,0,"-1,347050007","0,5960550374","0,2659629508","0,2389158894","-0,503732874","0,0477734596","-0,595530369","0,8088433488",7
0,0,496952,44460,1072800,0,0,579,232,0,0,99,0,"-0,48169367","0,3525016514","0,1125228734","0,1905005427","-0,420914594","0,0065563381","-0,541653631","0,3327992662",7
0,0,496048,44460,1072804,0,0,735,457,0,1,99,0,"0,8281964032","0,2841024674","-0,305921656","-0,391632923","0,2428484639","-0,365487015","-0,214543302","-0,402422467",1
0,0,496056,44460,1072804,0,0,528,233,0,0,100,0,"-1,330112646","0,6026760019","0,2612522027","0,2390351937","-0,506964234","0,0508333465","-0,599894155","0,8138069715",7
0,0,496292,44468,1072804,0,24,514,225,0,1,99,0,"0,3147247454","0,4119055901","0,0995670929","0,0563009299","0,4386498543","-0,504946061","0,4420189859","-0,622292269",1
0,0,495516,44468,1072808,0,8,686,245,0,1,99,0,"0,393916856","0,4818382292","-0,003968113","-0,331361569","0,466096972","-0,527521844","0,1156700999","-0,480825647",1
0,0,496256,44468,1072808,0,0,580,244,0,0,100,0,"-1,293640814","0,5802675721","0,229707642","0,2185971675","-0,504738675","0,0512216005","-0,600896171","0,8729394273",7
1,0,495704,44468,1072812,0,0,518,239,0,0,99,0,"-0,32841591","0,3621213028","0,9482137532","-0,830822321","-0,29258059","2,3753971876","0,2215105689","0,2163821278",10
0,0,495812,44468,1072812,0,0,489,236,0,0,99,0,"-0,451091438","0,4681423332","0,1495350042","0,2284160048","-0,440680506","0,0225100823","-0,56199629","0,2602270878",7
0,0,496032,44476,1072816,0,52,515,238,0,0,99,0,"-0,228659489","0,3117513718","0,2523521378","1,1196015313","-0,351474276","0,0040271977","0,5274398751","0,5594957621",8
0,0,495616,44476,1072816,0,0,537,249,0,0,99,0,"-0,393030334","0,4779445455","0,1215725706","0,2038226815","-0,435426345","0,0223350006","-0,56621267","0,3256995792",7
0,0,494012,44476,1072816,0,0,473,200,0,0,100,0,"-1,325394351","0,8262400959","0,3447586301","0,223081537","-0,462415113","0,0244969035","-0,587550196","0,7915478466",7
0,0,495420,44476,1072820,0,0,592,245,0,0,99,0,"-0,372104919","0,4898811819","0,1120591544","0,1644616678","-0,408111344","0,0055725939","-0,555039629","0,3927360772",7
0,0,496196,44524,1066536,12,208,2932,3827,8,2,90,0,"29,263780293","-9,57473563","-9,213808646","7,656663126","-8,814177595","6,4100270128","-4,029501153","-0,854405693",4
0,0,496292,44524,1066540,0,0,556,289,0,0,100,0,"-1,312022363","0,1227542265","0,1677204851","0,2100817186","-0,548559351","0,0683438894","-0,637963467","0,8203043931",7
0,0,499388,44524,1066540,0,0,594,279,0,0,100,0,"-1,465635417","-0,134234735","0,1306804984","0,2411107477","-0,575665645","0,0757232915","-0,616384858","0,7805696092",7
1,0,500036,44524,1066544,0,0,610,281,0,1,99,0,"0,1919379388","-0,423312076","0,6986359671","-1,40577947","0,4640118418","1,8886855436","0,7035663094","-0,835720722",10
0,0,499816,44524,1066544,0,0,457,259,0,0,100,0,"-1,581930005","-0,135451608","0,192211273","0,3239404058","-0,611584674","0,0933960338","-0,62002836","0,6042049827",7
0,0,499372,44532,1066544,0,52,468,247,0,0,100,0,"-1,365441629","-0,224012422","0,3250320503","1,2049833179","-0,502230765","0,0620486068","0,4768570611","0,89812561",8
0,0,499176,44532,1066548,0,0,527,260,0,0,99,0,"-0,648004923","-0,251058519","0,0543698493","0,2378619865","-0,49716212","0,0364159305","-0,564810632","0,1857758558",7
1,0,499300,44532,1066548,0,0,720,281,0,1,99,0,"0,2694251156","-0,367364468","0,674331537","-1,484903305","0,5141950541","1,8604348941","0,7180627055","-0,689604718",10
0,0,498880,44532,1066548,0,0,445,233,0,0,100,0,"-1,599163371","-0,026115984","0,2399092862","0,3035668215","-0,575226603","0,0699436169","-0,603551385","0,6052202885",7
0,0,498700,44532,1066552,0,0,499,245,0,0,100,0,"-1,543445303","-0,027328795","0,2107163712","0,2727097835","-0,565187714","0,0661787742","-0,605494662","0,6765810033",7
1,0,498984,44540,1066556,0,16,737,383,0,1,99,0,"0,5880989965","-0,453218503","0,5827990402","-1,173743712","0,4444635815","1,9311639998","0,9709540832","-0,539702132",10
0,0,498856,44540,1066556,0,0,430,231,0,0,100,0,"-1,606401079","-0,01029245","0,2477281415","0,3138599189","-0,580049326","0,073128172","-0,604790851","0,5881093991",7
1,0,498276,44540,1066556,0,0,772,311,0,1,99,0,"0,4061159463","-0,301220173","0,6342236858","-1,519658697","0,5169061483","1,86651749","0,69859465","-0,591872314",10
0,0,498856,44540,1066560,0,0,463,249,0,0,100,0,"-1,553541783","-0,028084954","0,2153565294","0,3021744156","-0,58684179","0,0801135381","-0,614377159","0,6328181089",7
0,0,510920,44540,1066560,0,0,627,288,0,1,99,0,"-0,39366576","-1,212653422","-0,257033289","-0,159363307","0,139958886","-0,380776931","-0,055461425","-1,012552715",1
0,0,510820,44548,1066552,0,16,647,320,0,1,99,0,"-0,241464128","-1,265972804","-0,265576064","0,1207360243","0,1406397336","-0,364512939","0,2553263157","-0,8906409",1
0,0,510264,44548,1066564,0,0,530,258,0,0,100,0,"-2,042350211","-0,989071965","0,0449928456","0,4855196731","-0,762730835","0,1612831487","-0,583798253","0,4193537779",7
0,0,509412,44548,1066564,0,56,513,244,0,0,100,0,"-1,80660324","-1,058593485","0,2022997816","1,4417992387","-0,646124703","0,1284517236","0,593546689","0,7115979287",8
0,0,510164,44548,1066568,0,0,719,304,0,0,99,0,"-0,989740978","-1,209864827","-0,192012495","0,35561759","-0,659135742","0,1161939066","-0,545118197","0,1405386514",7
0,0,509960,44548,1066568,0,0,679,299,0,0,99,0,"-1,006382815","-1,183409004","-0,171076556","0,3739084797","-0,665043463","0,1194967196","-0,547674835","0,0978334818",7
0,0,509700,44556,1066568,0,24,694,304,0,1,99,0,"-0,171891605","-1,178054716","-0,228290897","0,2038828066","0,2044038606","-0,397113078","0,4394701707","-0,770932069",1
0,0,509380,44556,1066568,0,0,499,240,0,0,100,0,"-2,051190659","-0,887380617","0,0879862361","0,4815946776","-0,742440806","0,1487435781","-0,576599753","0,4000620378",7
0,0,509304,44556,1066576,0,0,552,254,0,0,100,0,"-1,996165807","-0,898335991","0,055368022","0,4543244281","-0,736583774","0,1475984239","-0,580068846","0,4683497366",7
0,0,510324,44556,1066576,0,4,644,284,0,0,100,0,"-1,925546972","-1,030075039","-0,013500767","0,5007348607","-0,744648375","0,1574875605","-0,504244506","0,5802448686",7
0,0,509956,44556,1066576,0,0,660,300,0,1,99,0,"-0,305576885","-1,125198641","-0,269329492","-0,187351381","0,1516560004","-0,38264089","-0,063570395","-0,944601288",1
0,0,509988,44564,1066580,0,16,633,281,0,0,99,0,"-0,995208915","-1,18962706","-0,098614654","0,675874946","-0,640277986","0,1134513425","-0,206554008","0,1223107958",7
0,0,509952,44564,1066580,0,0,535,255,0,1,99,0,"-0,451609036","-1,063707583","-0,174852829","-0,129573566","0,1514166969","-0,389089789","-0,046631553","-1,10493581",1
0,0,510032,44564,1066584,0,0,415,213,0,0,100,0,"-2,17202165","-0,89908289","0,1396587415","0,535377096","-0,757471633","0,1525758572","-0,566413304","0,2767914517",7
0,0,509888,44564,1066584,0,0,663,274,0,0,100,0,"-1,935325746","-0,967621388","-0,010070179","0,4093035433","-0,728727593","0,1450579494","-0,578419549","0,5889536437",7
0,0,510220,44564,1066584,0,0,567,275,0,0,99,0,"-1,110970196","-1,151017309","-0,109316899","0,4412308636","-0,688681794","0,1304758325","-0,545678945","-0,046258669",7
0,0,510468,44572,1066584,0,28,709,288,0,1,99,0,"-0,218077688","-1,223064017","-0,212673414","0,2759278695","0,2167510352","-0,405273423","0,5392577305","-0,757657278",1
0,0,511124,44572,1066588,0,388,605,256,0,0,99,0,"0,437895666","-2,272741515","0,753775939","7,1406112001","-0,020094108","-0,015992553","7,5883649751","2,0115983981",9
0,0,511188,44572,1066592,0,0,579,233,0,0,100,0,"-2,118174085","-1,023721609","0,0509955359","0,4687391293","-0,739890859","0,1427253324","-0,555247842","0,4437571572",7
0,0,511000,44572,1066596,0,0,612,273,0,0,99,0,"-1,133395671","-1,210637314","-0,129688237","0,4300778436","-0,685102792","0,1266032014","-0,535763478","-0,014893851",7
0,0,511160,44572,1066596,0,0,516,260,0,0,100,0,"-2,079791702","-1,032336257","0,0372648288","0,5197177369","-0,790358632","0,1777752238","-0,586897129","0,3817953912",7
0,0,509968,44572,1066600,0,0,508,229,0,0,100,0,"-2,096322572","-0,907982657","0,0926106073","0,487220054","-0,741273152","0,1459311116","-0,565873465","0,3919373994",7
0,0,510292,44580,1066600,0,24,623,254,0,1,99,0,"-0,333164895","-1,14898567","-0,150515586","0,2426188341","0,2152727638","-0,411509047","0,4691643093","-0,885522345",1
1,0,510556,44580,1066604,0,0,580,276,0,0,100,0,"-1,889762755","-1,101299794","0,8156359283","-0,561820282","-0,636760926","2,531082089","0,1896608367","0,3961982807",10
1,0,509312,44600,1066584,12,84,891,390,0,1,99,0,"0,5129166463","-1,477055116","0,6788532741","0,1331809109","0,4166705752","1,938507693","2,4160903543","-0,253829864",10
0,0,509412,44600,1066584,0,0,599,282,0,0,100,0,"-1,911823448","-0,88163374","0,0074084705","0,4541512626","-0,760612179","0,1690475986","-0,598147804","0,5315000559",7
0,0,506840,44648,1068544,1133,192,971,799,0,2,98,0,"7,322061914","-3,549833686","10,929035186","3,1530240812","0,4689501926","-3,711134704","2,6077781202","0,2875137449",13
0,0,507152,44648,1068544,0,0,578,299,0,0,99,0,"-0,854618557","-0,659573564","-0,095324962","0,4320514131","-0,685996245","0,1513832651","-0,578425904","0,0702801957",7
0,0,508372,44648,1068544,0,0,584,244,0,0,100,0,"-1,906841784","-0,553011428","0,0793801181","0,4593994409","-0,72815726","0,1549558241","-0,577213604","0,5417856619",7
0,0,508228,44648,1068548,0,0,670,286,0,0,99,0,"-0,899766994","-0,752588138","-0,120562969","0,389990638","-0,656980868","0,1290696769","-0,551141564","0,1438547466",7
0,0,508000,44648,1068552,0,0,421,226,0,0,100,0,"-1,990744809","-0,484788007","0,1561754347","0,5439071615","-0,762341657","0,1738489059","-0,588436885","0,3568408585",7
0,0,507564,44656,1068552,0,40,693,455,0,1,99,0,"0,3916702066","-0,880654521","-0,342610388","0,5619088857","0,0782697874","-0,268083447","0,6374228643","-0,560569082",1
0,0,507496,44656,1068556,0,0,756,305,0,1,99,0,"-0,084988358","-0,66172841","-0,264392979","-0,241089674","0,1910799992","-0,387539734","-0,06740614","-0,752086893",1
0,0,507228,44656,1068556,0,0,563,266,0,0,100,0,"-1,809770205","-0,46022609","0,0730221043","0,4634138138","-0,741593073","0,1699068077","-0,60164332","0,5555131505",7
0,0,507356,44656,1068556,0,56,642,320,0,1,99,0,"0,1460494597","-0,798798206","-0,121902374","0,8020739417","0,2305814539","-0,37061139","1,0732956464","-0,579395132",1
0,0,507076,44656,1068560,0,0,695,379,1,1,98,0,"2,2874652137","-1,409267342","-0,883347458","0,4290367272","-0,85180439","0,3395308033","-0,92330631","-1,253331016",7
0,0,507560,44664,1068560,0,24,610,361,0,0,100,0,"-1,492711647","-0,621584493","-0,009193225","0,9035601326","-0,790449275","0,2307041171","-0,169633714","0,7628353708",7
0,0,507356,44664,1068560,0,0,614,273,0,0,100,0,"-1,779271431","-0,473479971","0,0476099822","0,4403191486","-0,734375043","0,1668014292","-0,599725227","0,6138774176",7
0,0,507208,44664,1068564,0,0,462,238,0,1,99,0,"-0,330362764","-0,535856578","-0,087417421","-0,095376958","0,1572037155","-0,376286593","-0,059135935","-1,108055258",1
1,0,507336,44664,1068564,0,0,470,247,0,0,100,0,"-1,790624631","-0,540457709","0,9341355281","-0,524746292","-0,620238277","2,5355791731","0,1811082172","0,357611569",10
0,0,507048,44664,1068568,0,8,643,298,0,0,99,0,"-0,790592384","-0,660224577","-0,094049982","0,5331437178","-0,650015394","0,1360889857","-0,401724158","0,1903604343",7
1,0,506896,44672,1068568,0,28,662,294,0,0,99,0,"-0,600313119","-0,801232573","0,7617464191","-0,175722437","-0,465759059","2,4801227957","0,803426613","0,2391565254",10
0,0,507424,44672,1068572,0,0,615,287,0,0,99,0,"-0,875134735","-0,647675917","-0,093771555","0,416354506","-0,670231691","0,1407689082","-0,563884476","0,1024522273",7
0,0,507504,44672,1068572,0,0,476,241,0,0,100,0,"-1,907979924","-0,431956983","0,1281590211","0,5152206398","-0,755400101","0,174706823","-0,594972409","0,4394697846",7
0,0,507276,44672,1068572,0,0,734,323,0,1,99,0,"-0,038996843","-0,633250695","-0,27632273","-0,218268702","0,1642888692","-0,366848257","-0,086965241","-0,764546672",1
0,0,507352,44672,1068576,0,0,710,282,0,1,99,0,"-0,143531708","-0,605281726","-0,219167008","-0,221481062","0,1969833562","-0,393382863","-0,057131912","-0,809250537",1
0,0,508008,44672,1068576,0,0,607,287,1,1,99,0,"1,1339580218","-1,217284784","-0,629637565","0,4960345096","-0,888480294","0,335644181","-0,908133305","-0,895808085",7
0,0,507204,44680,1068580,0,16,709,321,0,1,99,0,"0,0189942726","-0,655906745","-0,22931354","0,0740307443","0,1835203387","-0,367253038","0,2446247512","-0,707659284",1
0,0,508204,44680,1068580,0,0,515,227,0,0,99,0,"-1,082213181","-0,643807134","0,0020431958","0,4666794889","-0,658807733","0,1229606856","-0,529001842","-0,054774253",7
0,0,508296,44680,1068584,0,0,424,251,0,0,100,0,"-1,940401155","-0,487846296","0,1225365231","0,5695312612","-0,799642792","0,2017976641","-0,609612157","0,3630833788",7
0,0,508500,44680,1068584,0,0,597,269,0,0,100,0,"-1,844704891","-0,542795617","0,044745113","0,4757572925","-0,759085741","0,1794612287","-0,597282801","0,5639483927",7
0,0,508368,44680,1068584,0,0,557,265,0,0,100,0,"-1,862483464","-0,523112178","0,0635659957","0,4958965692","-0,767226497","0,184105309","-0,600474421","0,519753812",7
0,0,507612,44688,1068588,0,16,582,324,0,1,99,0,"-0,039304717","-0,664153474","-0,198610963","0,1636943423","0,1257702407","-0,332124913","0,2232617049","-0,863231881",1
0,0,507508,44688,1068588,0,104,479,245,0,0,100,0,"-1,460858275","-0,700704726","0,3541540635","2,3194285736","-0,58754787","0,1452539177","1,5753226309","0,9928034334",8
0,0,507520,44688,1068592,0,0,491,219,0,0,100,0,"-1,948920396","-0,398261705","0,1514952095","0,5009108963","-0,73109124","0,1574320582","-0,575788218","0,4488908868",7
0,0,507848,44688,1068592,0,164,765,340,0,1,99,0,"0,6714218913","-1,127541473","0,0513625198","2,6237342246","0,4201385738","-0,408176637","3,3327331656","0,1273293034",9
0,0,508444,44688,1068592,0,0,569,247,0,0,99,0,"-1,026512621","-0,675941218","-0,041714008","0,4501229447","-0,665917294","0,1303771567","-0,53692187","0,0089998891",7
0,0,506960,44712,1068600,0,176,691,385,0,1,99,0,"0,8413896342","-1,07996922","0,0571911542","2,8884454571","0,3758374851","-0,362290571","3,5319942839","0,1454921297",9
0,0,507292,44712,1068600,0,0,519,239,0,0,100,0,"-1,877871698","-0,368721028","0,122272106","0,4961658956","-0,743523195","0,1701769674","-0,589841737","0,4952291331",7
1,0,507380,44712,1068600,0,0,597,307,0,0,100,0,"-1,60010729","-0,546618255","0,8231372202","-0,558598334","-0,648556319","2,5651720214","0,1488173959","0,5267626597",10
0,0,507488,44712,1068604,0,0,836,355,0,1,99,0,"0,0697244964","-0,638913673","-0,347514478","-0,249291704","0,1551200226","-0,354227898","-0,099401553","-0,639144415",1
0,0,507224,44712,1068604,0,0,494,242,0,0,99,0,"-1,003540227","-0,529849805","0,0036730742","0,4778604546","-0,673231364","0,1384920177","-0,548861033","-0,047023791",7
0,0,507540,44720,1068608,0,28,678,310,0,0,99,0,"-0,678292654","-0,700025578","-0,078066784","0,8899970062","-0,637381729","0,1462579558","0,0096199544","0,3298312801",7
0,0,507680,44720,1068608,0,0,640,292,0,1,99,0,"-0,152544743","-0,570352562","-0,211396166","-0,15272013","0,1446462169","-0,357765627","-0,078207617","-0,893038443",1
1,0,508048,44720,1068608,0,56,542,251,0,0,100,0,"-1,542538187","-0,696400254","1,0259609089","0,4326038174","-0,529054016","2,5207593838","1,3577237421","0,7208130131",10
0,0,508008,44720,1068612,0,0,779,343,0,1,99,0,"-0,00126159","-0,655214194","-0,32108456","-0,207572272","0,1364793686","-0,345536918","-0,097593984","-0,722405399",1
0,0,507912,44720,1068616,0,0,549,248,0,0,100,0,"-1,873635893","-0,420736153","0,094854984","0,4964210687","-0,754189842","0,1771103275","-0,591558574","0,5175005416",7
0,0,507400,44728,1068620,0,24,586,289,0,0,99,0,"-0,768212722","-0,638136873","-0,030599053","0,8671813025","-0,655140792","0,1518795974","-0,071862734","0,1988770671",7
0,0,506812,44728,1068624,0,0,661,270,0,0,100,0,"-1,728837246","-0,350729286","0,0471746237","0,4195900176","-0,720161795","0,1630594642","-0,595537912","0,6834399002",7
0,0,507428,44728,1068624,0,0,625,289,0,1,99,0,"-0,151165724","-0,534074543","-0,199538887","-0,14717384","0,1446081385","-0,357069783","-0,079205551","-0,904581187",1
0,0,507764,44728,1068624,0,0,729,302,0,0,99,0,"-0,80251443","-0,632327697","-0,148258006","0,3773714751","-0,66323611","0,1415864823","-0,561382322","0,2327671867",7
0,0,507384,44728,1068624,0,8,529,262,0,0,100,0,"-1,789795555","-0,395934761","0,1083322091","0,6461397373","-0,755684499","0,1874861336","-0,440570865","0,5556626394",7
1,0,507096,44728,1068628,0,0,408,209,0,0,100,0,"-1,873912715","-0,4016099","1,0067026074","-0,489351554","-0,614123535","2,5305040214","0,1978220146","0,2807487319",10
0,0,507884,44736,1068628,0,28,640,289,0,0,99,0,"-0,752266683","-0,687041479","-0,043719045","0,9149576856","-0,638744","0,1439634113","0,0206965397","0,2700393683",7
0,0,508204,44736,1068628,0,0,557,241,0,1,99,0,"-0,319194647","-0,543667476","-0,12833955","-0,110920418","0,1552190766","-0,372493322","-0,049187492","-1,020411818",1
0,0,507968,44736,1068632,0,0,673,297,0,1,99,0,"-0,138821113","-0,581816889","-0,230282621","-0,160048869","0,1428592499","-0,355551334","-0,077546263","-0,859910628",1
0,0,507880,44736,1068636,0,0,532,249,0,0,99,0,"-0,998986626","-0,564107959","-0,023254775","0,4779259845","-0,683251065","0,1456424961","-0,548664114","-0,016583866",7
0,0,507984,44736,1068636,0,0,652,286,0,1,99,0,"-0,172064706","-0,571659848","-0,210422891","-0,152026854","0,1464174946","-0,359477973","-0,071782698","-0,888562858",1
0,0,507784,44744,1068640,0,16,729,292,0,0,99,0,"-0,755680403","-0,650034867","-0,099686367","0,6547789018","-0,630016058","0,1316905997","-0,219752857","0,3134696833",7
1,0,507768,44744,1068640,0,0,558,259,0,0,100,0,"-1,733561024","-0,496287607","0,8915696281","-0,539961115","-0,626666369","2,5453887921","0,180764057","0,4553777697",10
0,0,507580,44744,1068644,0,0,520,254,0,0,99,0,"-0,97642173","-0,530839589","-0,021648068","0,4844274344","-0,689699819","0,1515926568","-0,555814784","-0,020537629",7
0,0,507216,44744,1068644,0,0,526,254,0,0,100,0,"-1,830776091","-0,332802563","0,1043443248","0,5076122662","-0,762856856","0,1865587888","-0,60320931","0,512081439",7
0,0,506944,44744,1068644,0,0,435,215,0,0,100,0,"-1,939675352","-0,268056328","0,1838010054","0,5397954266","-0,750733177","0,1736916389","-0,586101245","0,3998013484",7
0,0,507496,44752,1068636,0,16,658,301,0,0,100,0,"-1,620752134","-0,44494444","0,0382758892","0,7333215026","-0,743508251","0,1929043758","-0,286547551","0,7588686889",7
0,0,507496,44752,1068648,0,0,598,267,0,1,99,0,"-0,208624092","-0,488910334","-0,163517304","-0,132256687","0,1509902823","-0,363068398","-0,066823077","-0,944658556",1
0,0,507056,44752,1068648,0,0,603,250,0,1,99,0,"-0,224247498","-0,440095879","-0,138656036","-0,151783572","0,1777782423","-0,380979452","-0,053328874","-0,933799261",1
0,0,506544,44752,1068648,0,0,640,260,0,1,99,0,"-0,163876906","-0,409943662","-0,156124468","-0,179529702","0,1892550341","-0,385139188","-0,057061502","-0,874240687",1
0,0,507176,44752,1068652,0,48,655,284,0,0,100,0,"-1,511257336","-0,49160591","0,135246025","1,2747224709","-0,66790677","0,1669105623","0,3949567644","0,9260982487",8
0,0,507700,44760,1068656,0,128,784,289,0,0,99,0,"-0,267280086","-0,935487372","0,1378677909","2,5604590815","-0,421145769","0,0818534749","2,1312038224","0,9686084058",8
0,0,508116,44760,1068656,0,0,639,273,0,0,99,0,"-0,910899552","-0,586601643","-0,087273398","0,4355567429","-0,678962096","0,1477521098","-0,552755627","0,1104390189",7
0,0,507992,44760,1068660,0,0,505,231,0,0,100,0,"-1,923232213","-0,357191247","0,1306749319","0,5293953518","-0,763118936","0,1822148274","-0,586837411","0,4599851436",7
0,0,507256,44760,1068660,0,0,659,288,0,1,99,0,"-0,125509311","-0,482610621","-0,204803367","-0,16179862","0,1533256302","-0,360072858","-0,07567005","-0,860060303",1
0,0,507656,44760,1068660,0,0,518,241,0,0,100,0,"-1,880127076","-0,338378422","0,1184179354","0,5197417771","-0,763250605","0,1846904138","-0,5938056","0,4873265227",7
0,0,507060,44768,1068664,0,16,652,279,0,1,99,0,"-0,070735962","-0,492516282","-0,15315217","0,1137261521","0,1884308817","-0,370951957","0,2640593398","-0,781820396",1
1,0,507000,44768,1068664,0,0,574,236,0,0,99,0,"-0,864175429","-0,554910042","0,8024486231","-0,601688539","-0,508462735","2,4836602791","0,2458848707","-0,030221435",10
0,0,506712,44768,1068668,0,56,730,446,1,0,99,0,"1,1485972317","-1,322265797","-0,615050795","2,0455720439","-1,742647028","0,9338208614","-0,345552617","0,6579459193",7
0,0,506372,44768,1068668,0,0,743,340,0,1,99,0,"0,06599363","-0,449135121","-0,283641828","-0,203096792","0,1424171466","-0,342573141","-0,107778307","-0,720938752",1
0,0,506332,44768,1068668,0,0,547,238,0,0,100,0,"-1,812053221","-0,219229775","0,1298391154","0,4777357027","-0,729563803","0,1674489357","-0,590712626","0,5541268523",7
0,0,505728,44776,1068676,0,48,563,249,0,0,99,0,"-0,677369047","-0,469105847","0,102372393","1,2606253295","-0,565074981","0,1142984829","0,4516367608","0,3290805589",8
1,0,505624,44776,1068676,0,0,609,271,0,1,99,0,"-0,002277079","-0,414592197","0,662328019","-1,206129516","0,3151255417","1,9860470686","0,7072251476","-0,96244373",10
0,0,506144,44776,1068680,0,0,626,283,0,0,100,0,"-1,670752768","-0,237751307","0,0527139744","0,4495135999","-0,746542886","0,1858566772","-0,616183146","0,6669762255",7
0,0,506532,44776,1068680,0,0,713,294,0,1,99,0,"-0,054211622","-0,413410791","-0,219032864","-0,20090156","0,1748819262","-0,369454234","-0,075103626","-0,776265545",1
