procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 508740  45064 1073280    0    0     0     0  776  306  0  0 99  0  0  0
 0  0      0 508528  45064 1073284    0    0     0     0 1012  336  0  2 98  0  0  0
 0  0      0 508764  45064 1073288    0    0     0     0 1247  404  0  2 98  0  0  0
 0  0      0 508952  45072 1073292    0    0     0    16  848  285  0  1 99  0  0  0
 1  0      0 509352  45072 1073292    0    0     0     0 1059  400  0  1 99  0  0  0
 0  0      0 509564  45072 1073296    0    0     0     0 1134  348  0  2 98  0  0  0
 1  0      0 508760  45072 1073300    0    0     0     0  888  302  0  1 99  0  0  0
 0  0      0 509296  45072 1073300    0    0     0     0  901  337  0  1 99  0  0  0
 0  0      0 509504  45080 1073304    0    0     0    16  864  313  0  1 99  0  0  0
 1  0      0 508592  45080 1073312    0    0     0    84  806  325  0  1 99  0  0  0
 1  0      0 509688  45080 1073312    0    0     0     0  917  300  0  1 98  0  0  0
 0  0      0 508828  45080 1073316    0    0     0     0 1188  432  0  2 98  0  0  0
 0  0      0 509416  45080 1073320    0    0     0     0  758  307  0  1 99  0  0  0
 0  0      0 509652  45088 1073320    0    0     0    24 1001  350  0  1 99  0  0  0
 0  0      0 506748  45088 1073328    0    0     0     0 1137  444  0  2 98  0  0  0
 0  0      0 506488  45088 1073332    0    0     0     0  934  303  0  1 99  0  0  0
 0  0      0 506928  45088 1073332    0    0     0     0 1112  345  0  1 98  0  0  0
 1  0      0 506048  45088 1073336    0    0     0     0  939  327  0  1 99  0  0  0
 2  0      0 504416  45096 1073340    0    0     0    32  850  294  0  1 99  0  0  0
 0  0      0 506884  45096 1073340    0    0     0     0  888  312  0  1 99  0  0  0
 0  0      0 508940  45096 1073344    0    0     0     0 1090  371  0  1 98  0  0  0
 0  0      0 509164  45096 1073348    0    0     0     8  999  317  0  1 99  0  0  0
 0  0      0 509156  45096 1073348    0    0     0     0  892  303  1  1 98  0  0  0
 0  0      0 508584  45104 1073352    0    0     0    28  873  320  0  1 99  0  0  0
 0  0      0 509396  45104 1073352    0    0     0     0 1065  368  0  1 98  0  0  0
 0  0      0 508788  45104 1073356    0    0     0     0 1050  348  0  1 98  0  0  0
 0  0      0 509036  45104 1073360    0    0     0     0  899  315  0  1 99  0  0  0
 0  0      0 508708  45104 1073360    0    0     0     0  838  291  0  1 99  0  0  0
 0  0      0 508656  45112 1073352    0    0     0    16  838  304  0  1 99  0  0  0
 1  0      0 509384  45112 1073368    0    0     0     0 1141  354  0  2 98  0  0  0
 1  0      0 509044  45112 1073368    0    0     0     0  968  324  0  1 99  0  0  0
 0  0      0 508792  45112 1073372    0    0     0     0  828  322  0  1 99  0  0  0
 0  0      0 508888  45112 1073376    0    0     0     0  894  300  0  1 99  0  0  0
 0  0      0 508824  45120 1073376    0    0     0    16  811  301  0  1 99  0  0  0
 0  0      0 509084  45120 1073380    0    0     0    32  988  342  0  1 99  0  0  0
 0  0      0 508820  45120 1073384    0    0     0     0 1060  309  0  2 98  0  0  0
 0  0      0 509068  45120 1073384    0    0     0     0  835  299  0  1 99  0  0  0
 0  0      0 508852  45120 1073388    0    0     0     0  811  290  0  1 99  0  0  0
 0  0      0 508784  45128 1073392    0    0     0    20 1188  355  0  2 98  0  0  0
 0  0      0 509044  45128 1073392    0    0     0     0  984  342  0  1 98  0  0  0
 0  0      0 508496  45128 1073396    0    0     0    84  807  298  0  1 99  0  0  0
 0  0      0 508784  45128 1073400    0    0     0     0  837  300  0  1 99  0  0  0
 0  0      0 508880  45128 1073400    0    0     0     0  967  326  0  1 99  0  0  0
 0  0      0 509120  45136 1073396    0    0     0    24  976  314  0  1 99  0  0  0
 0  0      0 509380  45136 1073408    0    0     0     0 1021  365  0  1 99  0  0  0
 0  0      0 509272  45136 1073408    0    0     0   112  885  309  0  1 99  0  0  0
 0  0      0 509316  45136 1073412    0    0     0     0  906  278  0  1 99  0  0  0
 0  0      0 503716  45136 1073416    0    0     0     0 1160  374  0  2 98  0  0  0
 0  0      0 509168  45136 1073416    0    0     0     0  838  295  0  1 99  0  0  0
 0  0      0 509372  45144 1073420    0    0     0    32 1003  342  0  1 98  0  0  0
 0  0      0 508880  45144 1073420    0    0     0     0  956  293  0  1 99  0  0  0
 0  0      0 508776  45144 1073424    0    0     0     0  922  306  0  1 99  0  0  0
 1  0      0 508840  45144 1073428    0    0     0     4  989  332  0  1 99  0  0  0
 0  0      0 508344  45144 1073428    0    0     0     0  996  324  0  1 99  0  0  0
 0  0      0 508696  45152 1073432    0    0     0    16 1086  368  0  2 98  0  0  0
 0  0      0 508348  45152 1073436    0    0     0     0  828  300  0  1 99  0  0  0
 0  0      0 509488  45152 1073436    0    0     0     0 1045  362  0  1 98  0  0  0
 0  0      0 508232  45152 1073448    0    0     0     0 1133  359  0  2 97  0  0  0
 0  0      0 508980  45152 1073452    0    0     0     0  791  272  0  1 99  0  0  0
 0  0      0 508980  45160 1073452    0    0     0    16 1012  365  0  1 98  0  0  0
 0  0      0 508536  45160 1073456    0    0     0     0 1115  368  0  1 99  0  0  0
 0  0      0 508588  45160 1073460    0    0     0     0 1086  332  0  1 98  0  0  0
 0  0      0 508740  45160 1073460    0    0     0     0  891  332  0  1 99  0  0  0
 0  0      0 508668  45160 1073464    0    0     0     0  878  293  0  2 98  0  0  0
 0  0      0 508296  45168 1073464    0    0     0    16 1140  397  0  2 98  0  0  0
 0  0      0 509688  45168 1073464    0    0     0     0 1195  364  0  2 98  0  0  0
 0  0      0 509040  45168 1073472    0    0     0     0 1136  420  0  1 98  0  0  0
 0  0      0 508344  45168 1073476    0    0     0     0  940  312  0  1 99  0  0  0
 0  0      0 509260  45168 1073476    0    0     0     0 1142  354  0  2 98  0  0  0
 1  0      0 504876  45176 1073484    0    0     0    68 1108  350  0  1 98  0  0  0
 0  0      0 507912  45176 1073488    0    0     0    88 1019  330  0  1 99  0  0  0
 0  0      0 508744  45176 1073488    0    0     0     0 1238  481  0  2 98  0  0  0
 1  0      0 508212  45176 1073492    0    0     0     0 1067  353  0  2 98  0  0  0
 0  0      0 507924  45176 1073492    0    0     0     0  864  291  0  1 99  0  0  0
 0  0      0 507944  45184 1073496    0    0     0    24 1134  378  0  2 98  0  0  0
 0  0      0 507580  45184 1073504    0    0     0     0  768  271  0  1 99  0  0  0
 0  0      0 508268  45184 1073504    0    0     0     0  841  298  0  1 99  0  0  0
 0  0      0 508216  45184 1073508    0    0     0     0  823  294  0  1 99  0  0  0
 0  0      0 508384  45184 1073512    0    0     0     0  838  301  0  1 99  0  0  0
 0  0      0 507708  45192 1073512    0    0     0    16  869  339  0  1 99  0  0  0
 0  0      0 508356  45192 1073516    0    0     0     0  896  316  0  1 99  0  0  0
 0  0      0 508136  45192 1073520    0    0     0     0 1016  315  0  1 99  0  0  0
 0  0      0 509048  45192 1073520    0    0     0     0  814  301  1  1 99  0  0  0
 0  0      0 508500  45192 1073524    0    0     0     8 1089  326  0  1 98  0  0  0
 0  0      0 508000  45200 1073528    0    0     0    28  916  369  0  1 99  0  0  0
 0  0      0 508116  45200 1073528    0    0     0     0  905  283  0  1 99  0  0  0
 0  0      0 508784  45200 1073532    0    0     0     0  971  305  0  1 99  0  0  0
 0  0      0 508400  45200 1073536    0    0     0     0 1232  364  0  2 98  0  0  0
 0  0      0 509008  45200 1073536    0    0     0     0  724  271  0  1 99  0  0  0
 0  0      0 507876  45208 1073540    0    0     0    16 1090  371  0  1 98  0  0  0
 0  0      0 508128  45208 1073544    0    0     0     0  838  305  0  1 99  0  0  0
 0  0      0 508500  45208 1073544    0    0     0     0  828  280  0  1 99  0  0  0
 0  0      0 508520  45208 1073548    0    0     0     0 1021  347  0  1 99  0  0  0
 3  0      0 504312  45208 1073548    0    0     0     0 1014  309  0  1 98  0  0  0
 0  0      0 508132  45216 1073552    0    0     0    20  880  322  0  1 99  0  0  0
 0  0      0 508432  45216 1073556    0    0     0     0 1007  298  0  1 99  0  0  0
 0  0      0 507988  45216 1073560    0    0     0    60  957  331  0  1 99  0  0  0
 0  0      0 508452  45216 1073560    0    0     0     0  916  301  0  1 99  0  0  0
 0  0      0 508576  45216 1073564    0    0     0     0  930  308  0  1 99  0  0  0
 0  0      0 508480  45224 1073564    0    0     0    16  860  334  0  1 99  0  0  0
 0  0      0 508628  45224 1073568    0    0     0     0  935  326  0  1 99  0  0  0
 1  0      0 508884  45224 1073568    0    0     0    84 1113  372  0  2 98  0  0  0
 0  0      0 508208  45224 1073572    0    0     0     0  943  367  0  1 99  0  0  0
 0  0      0 507108  45224 1073576    0    0     0     0  841  293  0  1 99  0  0  0
 0  0      0 507824  45224 1073580    0    0     0     0  818  317  0  1 99  0  0  0
 0  0      0 507844  45232 1073588    0    0     0    48 1026  357  0  1 99  0  0  0
 0  0      0 508592  45232 1073592    0    0     0     0  954  296  0  1 99  0  0  0
 0  0      0 508832  45232 1073596    0    0     0     0  763  278  0  1 99  0  0  0
 0  0      0 508660  45232 1073596    0    0     0     0  893  315  0  1 99  0  0  0
 0  0      0 508704  45232 1073600    0    0     0     0 1076  361  0  2 98  0  0  0
 0  0      0 508796  45240 1073604    0    0     0    16  958  341  0  1 98  0  0  0
 0  0      0 509260  45240 1073604    0    0     0     0 1093  357  0  2 98  0  0  0
 0  0      0 509264  45240 1073608    0    0     0     0  794  278  0  1 99  0  0  0
 0  0      0 509076  45240 1073612    0    0     0     0  854  294  0  1 99  0  0  0
 0  0      0 508612  45240 1073612    0    0     0     8 1032  336  0  1 98  0  0  0
 2  0      0 508040  45248 1073616    0    0     0    28 1009  330  0  1 99  0  0  0
 0  0      0 507764  45248 1073620    0    0     0     0  878  315  0  1 99  0  0  0
 0  0      0 508100  45248 1073620    0    0     0     0  909  320  0  1 99  0  0  0
 1  0      0 508012  45248 1073624    0    0     0     0  863  310  0  1 99  0  0  0
 0  0      0 508840  45248 1073628    0    0     0     0 1076  384  0  2 98  0  0  0
 0  0      0 507820  45256 1073628    0    0     0    16  956  333  0  1 99  0  0  0
 0  0      0 507436  45256 1073632    0    0     0     0  965  353  0  1 99  0  0  0
 0  0      0 508020  45256 1073632    0    0     0     0  808  284  0  1 99  0  0  0
 0  0      0 508480  45256 1073636    0    0     0     0 1203  376  0  1 98  0  0  0
 0  0      0 508244  45256 1073640    0    0     0     0  898  373  0  1 99  0  0  0
 1  0      0 508316  45264 1073640    0    0     0    16  796  308  0  1 99  0  0  0
 0  0      0 507748  45264 1073644    0    0     0     0 1127  388  0  1 98  0  0  0
 0  0      0 507132  45264 1073648    0    0     0     0  872  317  0  1 99  0  0  0
 0  0      0 508528  45264 1073648    0    0     0     0 1065  345  0  1 99  0  0  0
 0  0      0 509024  45264 1073652    0    0     0     0 1137  389  0  1 99  0  0  0
 1  0      0 508616  45272 1073656    0    0     0    16  786  265  0  1 99  0  0  0
 0  0      0 508912  45272 1073656    0    0     0     0  973  362  0  1 98  0  0  0
 0  0      0 508384  45272 1073660    0    0     0    84 1147  366  0  1 98  0  0  0
 0  0      0 508660  45272 1073664    0    0     0     0 1024  310  0  1 98  0  0  0
 0  0      0 508480  45272 1073664    0    0     0     0  820  321  0  1 99  0  0  0
 0  0      0 507780  45280 1073676    0    0     0    24  792  308  0  1 99  0  0  0
 0  0      0 507612  45280 1073680    0    0     0     0 1038  317  0  1 99  0  0  0
 0  0      0 507688  45280 1073680    0    0     0     0  886  313  0  1 99  0  0  0
 0  0      0 507896  45280 1073684    0    0     0     0  941  295  0  1 99  0  0  0
 0  0      0 507880  45280 1073684    0    0     0     0  965  324  0  1 99  0  0  0
 0  0      0 508676  45288 1073688    0    0     0    32  765  296  0  1 99  0  0  0
 0  0      0 508112  45288 1073692    0    0     0     0 1026  363  1  1 98  0  0  0
 0  0      0 508768  45288 1073696    0    0     0     0  971  338  0  2 98  0  0  0
 1  0      0 508928  45288 1073696    0    0     0     0  780  271  0  1 99  0  0  0
 0  0      0 508748  45288 1073700    0    0     0     0  876  334  0  1 99  0  0  0
 0  0      0 508196  45296 1073704    0    0     0    20  932  305  0  1 99  0  0  0
 0  0      0 508244  45296 1073704    0    0     0     0 1051  309  0  1 98  0  0  0
 2  0      0 508884  45296 1073708    0    0     0     0 1005  329  0  1 99  0  0  0
 0  0      0 508472  45296 1073708    0    0     0     0  924  306  0  1 99  0  0  0
 0  0      0 505644  45312 1073712    0    0    16     0 1047  466  1  2 98  0  0  0
 0  0      0 507844  45320 1073716    0    0     0    28 1021  326  0  1 99  0  0  0
 0  0      0 508068  45320 1073716    0    0     0     0  788  277  0  1 99  0  0  0
 0  0      0 508516  45320 1073720    0    0     0     0  972  325  0  1 99  0  0  0
 0  0      0 508232  45320 1073724    0    0     0     0  915  294  0  1 99  0  0  0
 0  0      0 508080  45336 1073728    0    0     0   160 1061  407  0  1 98  0  0  0
 0  0      0 507824  45336 1073732    0    0     0     0  765  279  0  1 99  0  0  0
 0  0      0 508140  45336 1073736    0    0     0     0  908  304  0  1 99  0  0  0
 0  0      0 507868  45336 1073736    0    0     0     0  880  332  0  1 99  0  0  0
 0  0      0 508364  45336 1073740    0    0     0     0  914  288  0  1 99  0  0  0
 0  1      0 503088  45344 1073744    0    0     0    16 1117  370  0  2 98  0  0  0
 0  0      0 508196  45344 1073744    0    0     0     0  907  354  0  1 99  0  0  0
 0  0      0 508428  45344 1073748    0    0     0     0  899  312  0  1 99  0  0  0
 0  0      0 508140  45344 1073752    0    0     0     0  774  277  0  1 99  0  0  0
 0  0      0 507900  45344 1073752    0    0     0    84  795  271  0  1 99  0  0  0
 0  0      0 508152  45344 1073756    0    0     0     0  841  342  0  1 99  0  0  0
 0  0      0 507856  45352 1073760    0    0     0    24  974  320  0  1 98  0  0  0
 0  0      0 508336  45352 1073760    0    0     0     0  842  299  0  1 99  0  0  0
 0  0      0 508516  45352 1073764    0    0     0     0  697  267  0  1 99  0  0  0
 2  0      0 506880  45352 1073768    0    0     0     0  992  342  0  1 99  0  0  0
 1  0      0 508104  45352 1073768    0    0     0     0  907  307  0  1 99  0  0  0
 0  0      0 508072  45360 1073772    0    0     0    16  900  309  0  1 99  0  0  0
 1  0      0 508564  45360 1073772    0    0     0     0  747  280  0  1 99  0  0  0
 0  0      0 508392  45360 1073776    0    0     0     0 1097  351  0  1 99  0  0  0
 0  0      0 507484  45360 1073780    0    0     0     0  947  292  0  1 99  0  0  0
 0  0      0 507780  45360 1073780    0    0     0     0 1012  344  0  1 99  0  0  0
 0  0      0 508048  45368 1073784    0    0     0    16  763  283  0  1 99  0  0  0
 1  0      0 508080  45368 1073788    0    0     0    32  883  330  0  1 99  0  0  0
 0  0      0 508132  45368 1073792    0    0     0     0  972  309  0  1 99  0  0  0
 0  0      0 508136  45368 1073792    0    0     0     0  820  292  0  1 99  0  0  0
 1  0      0 507340  45368 1073796    0    0     0     0  938  316  0  1 98  0  0  0
 0  0      0 507524  45376 1073800    0    0     0    32  869  318  0  1 99  0  0  0
 0  0      0 508016  45376 1073804    0    0     0     0  906  320  0  1 99  0  0  0
 0  0      0 507612  45376 1073808    0    0     0     0  912  323  0  1 99  0  0  0
 0  0      0 507800  45376 1073808    0    0     0     0  892  317  0  1 99  0  0  0
 0  0      0 508904  45376 1073812    0    0     0     0 1095  381  0  2 98  0  0  0
 0  0      0 507728  45384 1073816    0    0     0    16  925  321  0  1 99  0  0  0
 0  0      0 508008  45384 1073816    0    0     0     0 1006  342  0  1 99  0  0  0
 0  0      0 507768  45384 1073820    0    0     0     0  923  340  0  1 99  0  0  0
 0  0      0 508028  45384 1073824    0    0     0     0  924  317  0  1 99  0  0  0
 0  0      0 507684  45384 1073824    0    0     0     0  814  310  0  1 99  0  0  0
 0  0      0 507988  45392 1073828    0    0     0    16 1134  359  0  2 98  0  0  0
 0  0      0 505180  45392 1073832    0    0     0     0 1134  426  0  2 98  0  0  0
 0  0      0 507808  45392 1073832    0    0     0     0  949  328  0  2 98  0  0  0
 0  0      0 508560  45392 1073836    0    0     0     0  889  293  0  1 99  0  0  0
 1  0      0 506404  45392 1073836    0    0     0    84  899  307  0  1 99  0  0  0
 0  0      0 508340  45400 1073840    0    0     0    24  988  328  0  1 99  0  0  0
 0  0      0 508636  45400 1073844    0    0     0     0  992  315  0  1 99  0  0  0
 0  0      0 507364  45400 1073844    0    0     0     0  878  288  0  1 98  0  0  0
 0  0      0 507800  45400 1073848    0    0     0     0  904  266  0  1 99  0  0  0
 0  0      0 508608  45400 1073852    0    0     0     0 1098  384  0  1 98  0  0  0
 0  0      0 508500  45408 1073852    0    0     0    16  860  308  0  1 99  0  0  0
 0  0      0 507544  45408 1073856    0    0     0     0 1122  362  1  1 98  0  0  0
 0  0      0 508816  45408 1073864    0    0     0     0  925  274  0  1 99  0  0  0
 0  0      0 508272  45408 1073864    0    0     0     0  782  275  0  1 99  0  0  0
 0  0      0 508132  45408 1073868    0    0     0     0 1070  363  0  1 99  0  0  0
 0  0      0 507756  45416 1073872    0    0     0    16  885  297  0  1 99  0  0  0
 0  0      0 507732  45416 1073872    0    0     0     0  876  288  0  1 99  0  0  0
 0  0      0 507024  45416 1073876    0    0     0     8  929  297  0  1 99  0  0  0
 0  0      0 508272  45416 1073880    0    0     0     0 1173  362  0  2 98  0  0  0
 0  0      0 508368  45416 1073880    0    0     0     0  927  354  0  1 99  0  0  0
 0  1      0 507736  45424 1073884    0    0     0    28  815  278  0  1 99  0  0  0
 1  0      0 507328  45424 1073888    0    0     0    12  760  277  0  1 99  0  0  0
 0  0      0 507464  45424 1073888    0    0     0     0  790  308  0  1 99  0  0  0
 0  0      0 508024  45424 1073892    0    0     0     0 1070  336  0  1 98  0  0  0
 0  0      0 507584  45424 1073896    0    0     0     0 1072  356  0  1 98  0  0  0
 1  0      0 505156  45424 1073896    0    0     0     0  910  291  0  1 99  0  0  0
 0  0      0 507240  45432 1073900    0    0     0    20  856  309  0  1 99  0  0  0
 0  0      0 507680  45432 1073904    0    0     0     0 1097  343  0  1 98  0  0  0
 0  0      0 507184  45432 1073904    0    0     0     0  745  258  0  1 99  0  0  0
 0  0      0 508072  45432 1073908    0    0     0     0 1070  362  0  1 98  0  0  0
 0  0      0 507692  45432 1073908    0    0     0     0  796  296  0  1 99  0  0  0
 0  0      0 508388  45440 1073912    0    0     0    16 1096  370  0  1 98  0  0  0
 0  0      0 507636  45440 1073916    0    0     0     0  858  312  1  1 98  0  0  0
 0  0      0 508168  45440 1073920    0    0     0     0  906  310  0  1 99  0  0  0
 0  0      0 507664  45440 1073920    0    0     0    84  922  351  0  1 98  0  0  0
 0  0      0 507856  45440 1073924    0    0     0     0  740  265  0  1 99  0  0  0
 0  0      0 508676  45448 1073928    0    0     0    24  989  327  0  1 99  0  0  0
 0  0      0 508072  45448 1073932    0    0     0     0  963  326  0  1 99  0  0  0
 0  0      0 507700  45448 1073936    0    0     0     0  930  316  0  1 99  0  0  0
 0  0      0 508076  45448 1073936    0    0     0     0  811  317  0  1 99  0  0  0
 0  0      0 508124  45448 1073940    0    0     0     0 1201  358  0  2 98  0  0  0
