timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1762768728504,5,HTTP medium_10,200,OK,Thread Group 1100 3-8,text,true,,1843498,143,14,14,http://192.168.100.2/workload_test/medium_10.json,2,0,0
1762768728540,4,HTTP medium_9,200,OK,Thread Group 1100 3-6,text,true,,1536320,140,14,14,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768728652,5,HTTP medium_9,200,OK,Thread Group 1100 3-12,text,true,,1536320,140,14,14,http://192.168.100.2/workload_test/medium_9.js,2,0,0
1762768728679,2,HTTP light_3,200,OK,Thread Group 1100 3-9,text,true,,9531,139,14,14,http://192.168.100.2/workload_test/light_3.js,2,0,0
1762768728750,5,HTTP medium_9,200,OK,Thread Group 1100 3-11,text,true,,1536320,140,14,14,http://192.168.100.2/workload_test/medium_9.js,1,0,0
1762768728786,5,HTTP medium_6,200,OK,Thread Group 1100 3-15,text,true,,819512,141,15,15,http://192.168.100.2/workload_test/medium_6.css,3,0,1
1762768728795,5,HTTP medium_10,200,OK,Thread Group 1100 3-10,text,true,,1843498,143,15,15,http://192.168.100.2/workload_test/medium_10.json,1,0,0
1762768728805,3,HTTP medium_9,200,OK,Thread Group 1100 3-5,text,true,,1536320,140,15,15,http://192.168.100.2/workload_test/medium_9.js,1,0,0
1762768728829,3,HTTP medium_6,200,OK,Thread Group 1100 3-1,text,true,,819511,141,15,15,http://192.168.100.2/workload_test/medium_6.css,2,0,0
1762768729042,4,HTTP medium_9,200,OK,Thread Group 1100 3-7,text,true,,1536320,140,15,15,http://192.168.100.2/workload_test/medium_9.js,1,0,0
1762768729052,4,HTTP medium_9,200,OK,Thread Group 1100 3-14,text,true,,1536320,140,15,15,http://192.168.100.2/workload_test/medium_9.js,1,0,0
1762768729061,5,HTTP medium_10,200,OK,Thread Group 1100 3-3,text,true,,1843498,143,15,15,http://192.168.100.2/workload_test/medium_10.json,2,0,0
1762768729070,5,HTTP medium_10,200,OK,Thread Group 1100 3-4,text,true,,1843498,143,15,15,http://192.168.100.2/workload_test/medium_10.json,2,0,0
1762768729106,2,HTTP light_3,200,OK,Thread Group 1100 3-2,text,true,,9531,139,15,15,http://192.168.100.2/workload_test/light_3.js,2,0,0
1762768729260,4,HTTP medium_6,200,OK,Thread Group 1100 3-13,text,true,,819511,141,15,15,http://192.168.100.2/workload_test/medium_6.css,2,0,0
1762768729268,16,HTTP heavy_4,200,OK,Thread Group 1100 3-8,text,true,,7373097,140,15,15,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
1762768729304,1,HTTP light_3,200,OK,Thread Group 1100 3-6,text,true,,9531,139,16,16,http://192.168.100.2/workload_test/light_3.js,1,0,0
1762768729287,22,HTTP heavy_4,200,OK,Thread Group 1100 3-16,text,true,,7373098,140,16,16,http://192.168.100.2/workload_test/heavy_4.pdf,2,0,0
