procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 1033580  44136 1091784    0    0     0     0  537  238  0  0 100  0  0  0
 0  0      0 1033400  44144 1091784    0    0     0    28  977  381  0  0 99  0  0  0
 1  0      0 1032916  44144 1091788    0    0     0    28  922  293  0  0 100  0  0  0
 0  0      0 1033300  44144 1091792    0    0     0     4  907  333  0  0 99  0  0  0
 0  0      0 1033460  44144 1091792    0    0     0     0  821  274  0  0 100  0  0  0
 0  0      0 1032632  44144 1091796    0    0     0     0  880  296  0  0 99  0  0  0
 0  0      0 1032344  44152 1091800    0    0     0    28 1085  452  0  0 99  0  0  0
 0  0      0 1032924  44152 1091800    0    0     0     0  923  329  0  1 99  0  0  0
 0  0      0 1032944  44152 1091808    0    0     0     0  725  272  0  0 100  0  0  0
 0  0      0 1031896  44152 1091812    0    0     0     0  748  302  0  0 100  0  0  0
 0  0      0 1032540  44152 1091812    0    0     0     0  961  341  0  1 99  0  0  0
 0  0      0 1032508  44160 1091812    0    0     0    28 1079  438  0  1 99  0  0  0
 0  0      0 1032252  44160 1091816    0    0     0     0 1063  326  0  1 99  0  0  0
 0  0      0 1033032  44160 1091820    0    0     0     0  908  325  0  0 100  0  0  0
 0  0      0 1033700  44160 1091824    0    0     0     0  806  320  0  0 100  0  0  0
 0  0      0 1032648  44160 1091828    0    0     0     0  968  352  0  0 100  0  0  0
 0  0      0 1032568  44168 1091852    0    0     0    32 1127  405  0  1 99  0  0  0
 0  0      0 1031964  44168 1091864    0    0     0   140 1191  554  0  0 99  0  0  0
 0  0      0 1032036  44168 1091864    0    0     0     4 2408  264  0  0 100  0  0  0
 0  0      0 1033236  44168 1091868    0    0     0     0  958  360  0  0 100  0  0  0
 0  0      0 1032968  44168 1091872    0    0     0     0 1806  263  0  0 99  0  0  0
 0  0      0 1032512  44176 1091872    0    0     0   120  935  404  0  0 99  0  0  0
 0  0      0 1030860  44176 1091876    0    0     0     0 2418  294  0  0 100  0  0  0
 0  0      0 1031996  44176 1091880    0    0     0     0 1000  315  0  1 99  0  0  0
 0  0      0 1031468  44176 1091880    0    0     0     0 5362  338  0  0 99  0  0  0
 0  0      0 1031184  44176 1091884    0    0     0     0  659  269  0  0 100  0  0  0
 0  0      0 1031012  44184 1091888    0    0     0    28 4744  428  0  1 99  0  0  0
 1  0      0 1032004  44184 1091888    0    0     0     0 2936  351  0  0 99  0  0  0
 0  0      0 1033356  44184 1091892    0    0     0     0 1233  336  0  1 99  0  0  0
 0  0      0 1032580  44184 1091896    0    0     0     0  727  284  0  0 100  0  0  0
 0  0      0 1032736  44184 1091896    0    0     0     0  959  319  0  0 99  0  0  0
 1  0      0 1031732  44192 1091888    0    0     0    28  961  401  0  0 99  0  0  0
 0  0      0 1031512  44192 1091892    0    0     0     0  791  290  0  0 100  0  0  0
 0  0      0 1031812  44192 1091912    0    0     0     0 1128  359  0  1 99  0  0  0
 2  0      0 1031988  44192 1091912    0    0     0     8  863  293  0  0 99  0  0  0
 0  0      0 1032160  44192 1091916    0    0     0     0  734  304  0  0 100  0  0  0
 0  0      0 1031884  44200 1091908    0    0     0    40  892  365  0  0 100  0  0  0
 0  0      0 1032892  44200 1091924    0    0     0    16  925  320  0  0 99  0  0  0
 0  0      0 1032944  44200 1091928    0    0     0     0  782  290  0  0 100  0  0  0
 1  0      0 1033284  44200 1091928    0    0     0     0  905  315  0  1 99  0  0  0
 0  0      0 1033200  44200 1091928    0    0     0     0  805  260  0  0 100  0  0  0
 0  0      0 1031920  44208 1091932    0    0     0    28  870  361  0  0 99  0  0  0
 0  0      0 1032584  44208 1091936    0    0     0     0 1060  340  0  0 99  0  0  0
 1  0      0 1031676  44208 1091940    0    0     0     0  907  329  0  0 100  0  0  0
 0  0      0 1032444  44208 1091940    0    0     0     0  883  276  0  1 99  0  0  0
 0  0      0 1031928  44208 1091940    0    0     0     0  777  258  0  0 100  0  0  0
 0  0      0 1032016  44216 1091948    0    0     0    28 1119  425  0  1 99  0  0  0
 1  0      0 1031276  44216 1091948    0    0     0     0  837  315  0  0 99  0  0  0
 0  0      0 1031348  44216 1091952    0    0     0     0  823  277  0  0 100  0  0  0
 0  0      0 1031556  44216 1091952    0    0     0     0  719  260  0  0 100  0  0  0
 0  0      0 1031952  44216 1091952    0    0     0     0  766  257  0  0 100  0  0  0
 0  0      0 1031700  44224 1091960    0    0     0   120 1107  436  0  1 99  0  0  0
 0  0      0 1031408  44224 1091960    0    0     0   152  888  318  0  1 99  0  0  0
 0  0      0 1031000  44224 1091964    0    0     0     0  757  278  0  0 100  0  0  0
 0  0      0 1031224  44224 1091968    0    0     0     0  622  235  0  0 100  0  0  0
 1  0      0 1028048  44224 1091976    0    0     0     0  827  326  0  0 100  0  0  0
 0  0      0 1031936  44232 1091976    0    0     0    40 1028  359  0  1 99  0  0  0
 0  0      0 1032020  44232 1091980    0    0     0     0  881  296  0  0 99  0  0  0
 0  0      0 1031648  44232 1091984    0    0     0     0  715  272  0  0 100  0  0  0
 0  0      0 1032316  44232 1091984    0    0     0     0  871  331  0  0 99  0  0  0
 0  0      0 1032620  44232 1091984    0    0     0     0  851  281  0  0 99  0  0  0
 0  0      0 1032488  44240 1092112    0    0     0    28 1000  409  0  0 100  0  0  0
 0  0      0 1032488  44240 1092120    0    0     0     0  801  289  0  0 100  0  0  0
 0  0      0 1031660  44240 1092124    0    0     0     0  718  287  0  0 100  0  0  0
 0  0      0 1032112  44240 1092124    0    0     0     0  846  301  0  0 100  0  0  0
 2  0      0 1032332  44240 1092128    0    0     0     0 2426  321  0  0 100  0  0  0
 0  0      0 1032344  44248 1092124    0    0     0    48 1076  388  0  0 99  0  0  0
 1  0      0 1030560  44248 1092136    0    0     0     0  720  303  0  0 100  0  0  0
 0  0      0 1029564  44248 1092136    0    0     0     0 3792  358  0  1 99  0  0  0
 0  0      0 1032100  44248 1092140    0    0     0     0 6496  415  0  1 99  0  0  0
 0  0      0 1031328  44248 1092144    0    0     0     0 1025  329  0  0 99  0  0  0
 1  0      0 1031688  44256 1092136    0    0     0    28  959  391  0  0 100  0  0  0
 0  0      0 1031736  44256 1092136    0    0     0    28  812  289  0  0 100  0  0  0
 0  0      0 1031612  44256 1092152    0    0     0     0 1056  358  0  1 99  0  0  0
 0  0      0 1031320  44256 1092152    0    0     0     0  812  304  0  0 100  0  0  0
 0  0      0 1030932  44256 1092152    0    0     0     0  767  303  0  0 100  0  0  0
 0  0      0 1030900  44264 1092156    0    0     0    32  960  417  0  0 100  0  0  0
 0  0      0 1031000  44264 1092160    0    0     0     0  961  509  0  0 100  0  0  0
 0  0      0 1031068  44264 1092164    0    0     0     0  787  304  0  0 100  0  0  0
 0  0      0 1031064  44264 1092164    0    0     0     0  867  330  0  1 99  0  0  0
 0  0      0 1030812  44264 1092168    0    0     0     0  807  287  0  0 99  0  0  0
 0  0      0 1030644  44272 1092172    0    0     0    28  900  372  0  0 99  0  0  0
 0  0      0 1030924  44272 1092172    0    0     0    84  836  304  0  0 100  0  0  0
 0  0      0 1031692  44272 1092176    0    0     0     0 1076  352  0  1 99  0  0  0
 0  0      0 1031532  44272 1092176    0    0     0     0  689  270  0  0 100  0  0  0
 0  0      0 1031816  44272 1092180    0    0     0     0  798  273  0  0 99  0  0  0
 0  0      0 1030616  44280 1092184    0    0     0    36 1009  376  0  0 99  0  0  0
 0  0      0 1030424  44280 1092184    0    0     0   148 1018  400  0  0 99  0  0  0
 0  0      0 1029400  44280 1092188    0    0     0     0  940  340  0  0 99  0  0  0
 0  0      0 1029076  44280 1092192    0    0     0     0  867  291  0  0 100  0  0  0
 0  0      0 1029564  44280 1092192    0    0     0     0  644  232  0  0 100  0  0  0
 0  0      0 1030112  44288 1092196    0    0     0    28 1125  431  0  1 99  0  0  0
 0  0      0 1029680  44288 1092200    0    0     0     0  895  315  0  0 100  0  0  0
 0  0      0 1031348  44288 1092204    0    0     0     0  810  289  0  0 100  0  0  0
 0  0      0 1031236  44288 1092204    0    0     0     0  750  280  0  0 100  0  0  0
 0  0      0 1030640  44288 1092208    0    0     0     0  846  326  0  0 100  0  0  0
 0  0      0 1030192  44296 1092212    0    0     0    28  785  381  0  0 100  0  0  0
 0  0      0 1030824  44296 1092212    0    0     0     4  778  286  0  0 100  0  0  0
 0  0      0 1030636  44296 1092212    0    0     0     0  752  325  0  0 99  0  0  0
 0  0      0 1030308  44296 1092220    0    0     0     0  846  320  0  0 100  0  0  0
 1  0      0 1031216  44296 1092220    0    0     0     0  971  320  0  1 99  0  0  0
 0  0      0 1030680  44304 1092224    0    0     0    28  834  337  0  0 100  0  0  0
 0  0      0 1030264  44304 1092232    0    0     0     0  789  291  0  0 100  0  0  0
 0  0      0 1030088  44304 1092232    0    0     0     0  856  378  0  0 99  0  0  0
 0  0      0 1030576  44304 1092232    0    0     0     0  898  339  0  0 100  0  0  0
 0  0      0 1030452  44304 1092236    0    0     0     0  745  283  0  0 100  0  0  0
 0  0      0 1029284  44312 1092240    0    0     0    28  942  361  0  1 99  0  0  0
 0  0      0 1029944  44312 1092244    0    0     0    12  700  279  0  0 100  0  0  0
 0  0      0 1031228  44312 1092244    0    0     0     0  846  284  0  0 100  0  0  0
 0  0      0 1030944  44312 1092248    0    0     0     0  869  284  0  0 100  0  0  0
 0  0      0 1031116  44312 1092248    0    0     0     0  770  272  0  0 100  0  0  0
 0  0      0 1030204  44320 1092244    0    0     0    28  795  370  0  0 100  0  0  0
 0  0      0 1031220  44320 1092260    0    0     0     0  752  289  0  0 100  0  0  0
 0  0      0 1030344  44320 1092264    0    0     0    84  827  295  0  0 99  0  0  0
 0  0      0 1030284  44320 1092264    0    0     0     0  620  272  0  0 100  0  0  0
 1  0      0 1031748  44320 1092268    0    0     0     0  785  297  0  0 100  0  0  0
 0  0      0 1030240  44328 1092276    0    0     0    36  944  389  0  1 99  0  0  0
 0  0      0 1031036  44328 1092276    0    0     0     0  640  264  0  0 100  0  0  0
 0  0      0 1031004  44328 1092280    0    0     0     0  813  305  0  0 100  0  0  0
 0  0      0 1030820  44328 1092284    0    0     0     0  775  298  0  0 100  0  0  0
 0  0      0 1032740  44328 1092284    0    0     0     0  867  309  0  0 100  0  0  0
 0  0      0 1032068  44336 1092288    0    0     0    28  744  315  0  0 99  0  0  0
 0  0      0 1031752  44336 1092296    0    0     0   152  846  301  0  0 100  0  0  0
 0  0      0 1031076  44336 1092296    0    0     0     0  836  315  0  0 100  0  0  0
 0  0      0 1030688  44336 1092300    0    0     0     0  774  296  0  0 100  0  0  0
 0  0      0 1031352  44336 1092304    0    0     0     0  897  280  0  0 100  0  0  0
 0  0      0 1031392  44344 1092296    0    0     0    40  944  400  0  0 99  0  0  0
 0  0      0 1031676  44344 1092308    0    0     0     0  968  381  0  0 100  0  0  0
 0  0      0 1032248  44344 1092312    0    0     0     0 1085  335  0  1 99  0  0  0
 0  0      0 1031640  44344 1092312    0    0     0     8  879  297  0  0 99  0  0  0
 0  0      0 1031608  44344 1092316    0    0     0     0  755  283  0  0 100  0  0  0
 0  0      0 1031584  44352 1092320    0    0     0    40 1298  466  0  1 99  0  0  0
 0  0      0 1031708  44352 1092320    0    0     0     0  799  328  0  0 100  0  0  0
 0  0      0 1031708  44352 1092324    0    0     0     0  909  308  0  0 100  0  0  0
 0  0      0 1031676  44352 1092324    0    0     0     0  878  317  0  0 99  0  0  0
 0  0      0 1031448  44352 1092328    0    0     0     0 1009  382  0  0 99  0  0  0
 0  0      0 1031188  44360 1092332    0    0     0    32 1086  424  0  1 99  0  0  0
 0  0      0 1030288  44360 1092336    0    0     0     0 1000  514  0  1 99  0  0  0
 0  0      0 1031352  44360 1092336    0    0     0     0  836  295  0  0 100  0  0  0
 0  0      0 1030728  44360 1092340    0    0     0     0  802  322  0  0 99  0  0  0
 0  0      0 1030580  44360 1092340    0    0     0     0  851  305  0  0 100  0  0  0
 0  0      0 1030716  44368 1092344    0    0     0    28  905  353  0  0 99  0  0  0
 0  0      0 1030856  44368 1092348    0    0     0    28  901  327  0  0 100  0  0  0
 0  0      0 1030640  44368 1092348    0    0     0     0  907  315  0  0 99  0  0  0
 0  0      0 1030788  44368 1092348    0    0     0    88  785  309  0  0 100  0  0  0
 0  0      0 1031388  44368 1092352    0    0     0     0 1020  316  0  1 99  0  0  0
 1  0      0 1031276  44368 1092356    0    0     0     0  701  314  0  0 100  0  0  0
 0  0      0 1031676  44376 1092352    0    0     0    36 1040  437  0  1 99  0  0  0
 0  0      0 1031352  44376 1092364    0    0     0     0  870  303  0  0 99  0  0  0
 0  0      0 1031744  44376 1092364    0    0     0     0  971  336  0  0 100  0  0  0
 0  0      0 1031792  44376 1092372    0    0     0     0  812  304  0  1 99  0  0  0
 0  0      0 1029936  44376 1092380    0    0     0     0  837  294  0  0 100  0  0  0
 2  0      0 1028568  44384 1092380    0    0     0    28  762  371  0  0 100  0  0  0
 0  0      0 1031896  44384 1092384    0    0     0     0  911  279  0  0 100  0  0  0
 0  0      0 1032136  44384 1092388    0    0     0     0  788  299  0  0 100  0  0  0
 0  0      0 1032468  44384 1092388    0    0     0     0  802  296  0  0 99  0  0  0
 0  0      0 1032612  44384 1092392    0    0     0     0  815  329  0  0 100  0  0  0
 0  0      0 1032552  44392 1092384    0    0     0   172  798  360  0  0 100  0  0  0
 0  0      0 1032324  44392 1092396    0    0     0     0  902  308  0  0 100  0  0  0
 0  0      0 1031768  44392 1092400    0    0     0     0  788  308  0  0 100  0  0  0
 0  0      0 1031768  44392 1092404    0    0     0     8  803  303  0  0 100  0  0  0
 0  0      0 1031732  44392 1092404    0    0     0     0  727  243  0  0 100  0  0  0
 0  0      0 1030128  44400 1092412    0    0     0    40 1093  403  0  1 99  0  0  0
 0  0      0 1029816  44400 1092412    0    0     0     0  970  324  0  1 99  0  0  0
 0  0      0 1030808  44400 1092416    0    0     0     0 1005  329  0  0 99  0  0  0
 0  0      0 1031028  44400 1092420    0    0     0     0  738  277  0  0 100  0  0  0
 1  0      0 1028868  44400 1092420    0    0     0     0  927  298  0  0 99  0  0  0
 0  0      0 1031472  44408 1092424    0    0     0    28 1038  394  0  0 100  0  0  0
 0  0      0 1031264  44408 1092428    0    0     0     0  813  294  0  0 100  0  0  0
 0  0      0 1031308  44408 1092428    0    0     0     0  714  263  0  0 100  0  0  0
 0  0      0 1030884  44408 1092432    0    0     0     0  759  279  0  0 100  0  0  0
 0  0      0 1029844  44408 1092436    0    0     0     0  829  311  0  0 99  0  0  0
 1  0      0 1030272  44416 1092436    0    0     0    28 1797  314  4  6 90  0  0  0
 0  0      0 1030332  44416 1092440    0    0     0     0 1031  358  0  1 99  0  0  0
 0  0      0 1030804  44416 1092444    0    0     0     0  773  274  0  0 100  0  0  0
 0  0      0 1030560  44416 1092444    0    0     0    84  700  257  0  0 100  0  0  0
 0  0      0 1031852  44416 1092444    0    0     0     0  876  328  0  0 100  0  0  0
 0  0      0 1031700  44424 1092452    0    0     0    64  740  273  0  0 100  0  0  0
 1  0      0 1031340  44424 1092452    0    0     0     0  947  364  0  0 100  0  0  0
 0  0      0 1030500  44424 1092456    0    0     0     0  713  296  0  0 100  0  0  0
 0  0      0 1029956  44424 1092460    0    0     0     0 1064  351  0  1 99  0  0  0
 0  0      0 1029872  44424 1092460    0    0     0     0  721  251  0  0 100  0  0  0
 0  0      0 1030044  44432 1092464    0    0     0    28  723  298  0  0 100  0  0  0
 0  0      0 1027388  44448 1092464    0    0    16     0 1290  579  0  1 99  0  0  0
 0  0      0 1026884  44448 1092472    0    0     0     0  666  289  0  0 100  0  0  0
 0  0      0 1026964  44448 1092476    0    0     0     0  898  333  0  0 100  0  0  0
 0  0      0 1026064  44464 1092480    0    0     0   284  828  369  0  0 99  0  0  0
 0  0      0 1026416  44464 1092480    0    0     0     0  815  327  0  0 100  0  0  0
 0  0      0 1027180  44472 1092484    0    0     0    28 1006  435  0  1 99  0  0  0
 0  0      0 1027296  44472 1092488    0    0     0     0  644  266  0  0 100  0  0  0
 0  0      0 1028156  44472 1092488    0    0     0     0  839  320  0  0 99  0  0  0
 0  0      0 1027688  44472 1092492    0    0     0     4 1097  377  0  1 99  0  0  0
 0  0      0 1029180  44472 1092492    0    0     0   124  843  335  0  0 100  0  0  0
 0  0      0 1028612  44480 1092496    0    0     0    40  997  377  0  1 99  0  0  0
 0  0      0 1028628  44480 1092500    0    0     0     0 1730  353  0  0 100  0  0  0
 0  0      0 1028872  44480 1092500    0    0     0     0  821  327  0  0 100  0  0  0
 1  0      0 1029048  44480 1092504    0    0     0     0  802  322  0  0 100  0  0  0
 0  0      0 1028892  44480 1092512    0    0     0     0 1095  479  0  1 99  0  0  0
 1  0      0 1028860  44488 1092512    0    0     0    32  983  444  0  0 100  0  0  0
 0  0      0 1028708  44488 1092512    0    0     0     0  822  299  0  1 99  0  0  0
 0  0      0 1028772  44488 1092520    0    0     0     0  874  309  0  0 100  0  0  0
 0  0      0 1029480  44488 1092520    0    0     0     0  621  247  0  0 100  0  0  0
 0  0      0 1029144  44488 1092524    0    0     0     0  799  294  0  1 99  0  0  0
 0  0      0 1029876  44496 1092516    0    0     0    28 1131  432  0  1 99  0  0  0
 0  0      0 1028960  44496 1092528    0    0     0     0  624  277  0  0 100  0  0  0
 0  0      0 1029664  44496 1092532    0    0     0    84  773  273  0  0 100  0  0  0
 0  0      0 1029892  44496 1092536    0    0     0     0  591  244  0  0 100  0  0  0
 1  0      0 1028788  44496 1092536    0    0     0     0  887  350  0  0 99  0  0  0
 0  0      0 1028912  44504 1092544    0    0     0    36 1052  414  0  1 99  0  0  0
 0  0      0 1027804  44504 1092548    0    0     0     0  854  288  0  0 100  0  0  0
 0  0      0 1028212  44504 1092548    0    0     0     0  780  274  0  0 100  0  0  0
 0  0      0 1028724  44504 1092548    0    0     0     0  676  272  0  0 100  0  0  0
 0  0      0 1029440  44504 1092556    0    0     0    24  840  323  0  0 100  0  0  0
 0  0      0 1029064  44512 1092556    0    0     0    28  906  369  0  0 99  0  0  0
 0  0      0 1029028  44512 1092560    0    0     0     0  713  278  0  0 100  0  0  0
 1  0      0 1029412  44512 1092560    0    0     0     0  691  279  0  0 100  0  0  0
 0  0      0 1029272  44512 1092564    0    0     0     0  996  341  0  1 99  0  0  0
 1  0      0 1029648  44512 1092568    0    0     0     0  804  291  0  0 100  0  0  0
 0  0      0 1029644  44520 1092564    0    0     0    28  960  384  0  0 99  0  0  0
 0  0      0 1029336  44520 1092572    0    0     0     0  796  293  0  0 99  0  0  0
 0  0      0 1029120  44520 1092576    0    0     0     0  819  289  0  0 100  0  0  0
 0  0      0 1029176  44520 1092580    0    0     0     0  780  291  0  0 100  0  0  0
 0  0      0 1028296  44520 1092580    0    0     0     8  861  301  0  0 99  0  0  0
 0  0      0 1028556  44528 1092584    0    0     0    40  912  401  0  0 100  0  0  0
 0  0      0 1028648  44528 1092584    0    0     0   168  778  268  0  0 100  0  0  0
 0  0      0 1029076  44528 1092584    0    0     0     0  868  284  0  0 100  0  0  0
 0  0      0 1029048  44528 1092584    0    0     0     0  682  260  0  0 100  0  0  0
 0  0      0 1029736  44528 1092592    0    0     0     0  835  303  0  0 100  0  0  0
 0  0      0 1029212  44536 1092596    0    0     0    28  816  358  0  0 99  0  0  0
 0  0      0 1029320  44536 1092600    0    0     0     0  709  255  0  0 100  0  0  0
 0  0      0 1028804  44536 1092600    0    0     0     0  977  329  0  1 99  0  0  0
 0  0      0 1028504  44536 1092604    0    0     0     0  815  303  0  0 100  0  0  0
 0  0      0 1028312  44536 1092608    0    0     0     0  789  294  0  0 100  0  0  0
 0  0      0 1028460  44544 1092600    0    0     0    28  894  341  0  0 99  0  0  0
 0  0      0 1028352  44544 1092608    0    0     0     0  894  319  0  0 99  0  0  0
 0  0      0 1026644  44544 1092616    0    0     0     0  866  333  0  0 100  0  0  0
 0  0      0 1026908  44544 1092616    0    0     0    84  930  296  0  0 100  0  0  0
 0  0      0 1026020  44544 1092620    0    0     0     0  693  237  0  0 100  0  0  0
 0  0      0 1027532  44552 1092620    0    0     0    36 1046  405  0  1 99  0  0  0
 0  0      0 1027552  44552 1092624    0    0     0     0 1056  357  0  0 99  0  0  0
 0  0      0 1027284  44552 1092628    0    0     0     0  854  332  0  0 100  0  0  0
 0  0      0 1026572  44552 1092632    0    0     0     0  793  311  0  0 100  0  0  0
 0  0      0 1027116  44552 1092632    0    0     0     0  809  304  0  0 100  0  0  0
