procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 495540  45096 1080760    0    0     0     0  780  318  0  1 99  0  0  0
 0  0      0 496264  45096 1080764    0    0     0     0  825  318  0  1 99  0  0  0
 2  0      0 494656  45096 1080764    0    0     0     0  896  344  0  1 99  0  0  0
 0  0      0 495792  45096 1080772    0    0     0     0  788  320  0  0 100  0  0  0
 0  0      0 496348  45104 1080772    0    0     0    16  839  331  0  1 99  0  0  0
 1  0      0 496256  45104 1080776    0    0     0     0  749  301  0  1 99  0  0  0
 0  0      0 496240  45104 1080780    0    0     0     0  685  285  0  0 100  0  0  0
 0  0      0 496692  45104 1080784    0    0     0    88  799  321  0  1 99  0  0  0
 0  0      0 496532  45104 1080784    0    0     0     0  798  327  0  1 99  0  0  0
 0  0      0 496440  45112 1080788    0    0     0    24  618  277  0  0 100  0  0  0
 0  0      0 496152  45112 1080788    0    0     0     0  692  283  0  0 99  0  0  0
 0  0      0 496024  45112 1080792    0    0     0     0 1048  388  0  1 99  0  0  0
 0  0      0 495740  45112 1080796    0    0     0     0  631  297  0  0 100  0  0  0
 0  0      0 495468  45112 1080796    0    0     0     0  836  316  0  1 99  0  0  0
 0  0      0 495500  45120 1080800    0    0     0    16  729  279  0  1 99  0  0  0
 0  0      0 495804  45120 1080804    0    0     0     8  842  334  0  1 99  0  0  0
 0  0      0 492332  45136 1080808    0    0    16     0 1316  534  1  1 98  0  0  0
 0  0      0 495108  45136 1080808    0    0     0     0  783  302  0  1 99  0  0  0
 0  0      0 496208  45136 1080812    0    0     0     0  833  308  0  1 99  0  0  0
 0  0      0 496376  45144 1080812    0    0     0    40  637  277  0  0 99  0  0  0
 0  0      0 493496  45156 1080824    0    0     8   256 1288  612  0  1 98  0  0  0
 0  0      0 494012  45156 1080828    0    0     0     0  864  342  0  1 99  0  0  0
 0  0      0 493824  45156 1080828    0    0     0     0  754  340  0  0 99  0  0  0
 0  0      0 494252  45156 1080832    0    0     0     0  878  301  0  1 99  0  0  0
 0  0      0 493824  45156 1080836    0    0     0     0  727  279  0  1 99  0  0  0
 0  0      0 493680  45164 1080836    0    0     0    56  970  337  0  1 99  0  0  0
 0  0      0 496404  45164 1080840    0    0     0     0  841  349  0  1 99  0  0  0
 0  0      0 495884  45164 1080844    0    0     0     0  769  316  0  1 99  0  0  0
 0  0      0 495880  45164 1080844    0    0     0     0  845  286  0  1 99  0  0  0
 0  0      0 495932  45164 1080848    0    0     0     0 1017  334  0  1 99  0  0  0
 0  0      0 495468  45172 1080852    0    0     0    16  862  313  0  1 99  0  0  0
 0  0      0 495124  45172 1080852    0    0     0     0  777  418  0  1 99  0  0  0
 1  0      0 492380  45172 1080856    0    0     0     0  768  295  0  1 99  0  0  0
 0  0      0 495336  45172 1080860    0    0     0     0  871  301  0  1 99  0  0  0
 0  0      0 495384  45172 1080860    0    0     0     0  859  320  0  1 99  0  0  0
 0  0      0 495572  45180 1080864    0    0     0    16  689  299  0  1 99  0  0  0
 0  0      0 495276  45180 1080864    0    0     0     0  833  337  0  1 99  0  0  0
 0  0      0 495492  45180 1080868    0    0     0     0  737  296  0  1 99  0  0  0
 0  0      0 495820  45180 1080872    0    0     0    84 1024  371  0  1 99  0  0  0
 0  0      0 495724  45180 1080876    0    0     0     0  776  294  0  0 100  0  0  0
 0  0      0 495400  45188 1080876    0    0     0    24  756  317  0  1 99  0  0  0
 0  0      0 495408  45188 1080880    0    0     0     0  767  319  1  0 99  0  0  0
 0  0      0 496800  45188 1080880    0    0     0     0  841  319  0  1 99  0  0  0
 0  0      0 496616  45188 1080884    0    0     0     0  731  292  0  0 100  0  0  0
 0  0      0 496348  45188 1080888    0    0     0     0  841  323  0  1 99  0  0  0
 0  0      0 496272  45196 1080888    0    0     0    16  814  312  0  1 99  0  0  0
 0  0      0 496032  45196 1080888    0    0     0     4  856  336  0  1 99  0  0  0
 0  0      0 496048  45196 1080896    0    0     0   296  855  341  0  0 99  0  0  0
 0  0      0 496176  45196 1080896    0    0     0     0  915  328  0  1 99  0  0  0
 0  0      0 496540  45196 1080900    0    0     0     0  698  271  0  1 99  0  0  0
 0  0      0 495912  45204 1080900    0    0     0    40  782  299  0  1 99  0  0  0
 0  0      0 495972  45204 1080908    0    0     0    72  867  310  0  1 99  0  0  0
 0  0      0 495476  45204 1080908    0    0     0     0  986  354  0  1 99  0  0  0
 0  0      0 495084  45204 1080916    0    0     0     0  841  288  0  1 99  0  0  0
 0  0      0 495716  45204 1080916    0    0     0     0  967  352  0  1 99  0  0  0
 0  0      0 495588  45212 1080916    0    0     0    16  842  314  0  1 99  0  0  0
 0  0      0 495540  45212 1080920    0    0     0     0 2298  405  0  1 99  0  0  0
 0  0      0 495912  45212 1080924    0    0     0     0  882  327  0  1 99  0  0  0
 1  0      0 496348  45212 1080928    0    0     0     0  985  349  0  1 99  0  0  0
 0  0      0 496164  45212 1080932    0    0     0     0  871  304  0  1 99  0  0  0
 0  0      0 493424  45220 1080924    0    0     0    16 1079  400  0  1 99  0  0  0
 0  0      0 495380  45220 1080936    0    0     0     0  735  299  0  1 99  0  0  0
 0  0      0 496648  45220 1080936    0    0     0     0 1036  385  0  1 99  0  0  0
 0  0      0 496200  45220 1080940    0    0     0     0  842  335  0  0 99  0  0  0
 0  0      0 495996  45220 1080944    0    0     0     0  955  323  0  1 99  0  0  0
 0  0      0 495756  45228 1080948    0    0     0    16 1862  345  0  1 99  0  0  0
 0  0      0 495924  45228 1080948    0    0     0     0  887  352  0  1 99  0  0  0
 0  0      0 495144  45228 1080952    0    0     0     0  703  294  0  1 99  0  0  0
 0  0      0 496064  45228 1080956    0    0     0     0  804  291  0  1 99  0  0  0
 0  0      0 495780  45228 1080956    0    0     0    84  741  283  0  1 99  0  0  0
 0  0      0 495840  45228 1080960    0    0     0     0  902  331  0  1 99  0  0  0
 0  0      0 496192  45236 1080968    0    0     0    24  769  331  0  1 99  0  0  0
 0  0      0 496164  45236 1080968    0    0     0     0  740  296  0  1 99  0  0  0
 1  0      0 495524  45236 1080972    0    0     0     0  796  281  0  1 99  0  0  0
 0  0      0 496032  45236 1080972    0    0     0     0  905  327  0  1 99  0  0  0
 0  0      0 495924  45236 1080976    0    0     0     0  741  293  0  1 99  0  0  0
 0  0      0 495960  45244 1080980    0    0     0    16  902  330  0  1 99  0  0  0
 1  0      0 496448  45244 1080980    0    0     0     8  818  330  0  1 99  0  0  0
 0  0      0 495900  45244 1080984    0    0     0     0  850  335  0  1 99  0  0  0
 0  0      0 495920  45244 1080988    0    0     0     0  643  273  0  0 99  0  0  0
 0  0      0 495840  45244 1080988    0    0     0     0  840  315  0  1 99  0  0  0
 0  0      0 495516  45252 1080992    0    0     0    28  670  295  0  0 99  0  0  0
 0  0      0 495120  45252 1080996    0    0     0     0  787  321  0  1 99  0  0  0
 0  0      0 495000  45252 1080996    0    0     0     0  988  357  0  1 99  0  0  0
 0  0      0 495760  45252 1081000    0    0     0     0  866  291  0  1 99  0  0  0
 0  0      0 495764  45252 1081004    0    0     0     0  747  283  0  1 99  0  0  0
 0  0      0 496504  45260 1081004    0    0     0    40  868  336  0  1 99  0  0  0
 0  0      0 495948  45260 1081008    0    0     0     0  839  313  0  1 99  0  0  0
 0  0      0 495656  45260 1081012    0    0     0     0  856  320  0  1 99  0  0  0
 0  0      0 495816  45260 1081012    0    0     0     0  837  311  0  1 99  0  0  0
 0  0      0 495516  45260 1081016    0    0     0     0  833  353  0  1 99  0  0  0
 0  0      0 493856  45268 1081020    0    0     0    16 1165  622  0  1 98  0  0  0
 0  0      0 495436  45268 1081024    0    0     0     0  959  346  0  1 99  0  0  0
 0  0      0 495396  45268 1081028    0    0     0     0  795  291  0  0 99  0  0  0
 0  0      0 495436  45268 1081032    0    0     0     0  798  308  0  1 99  0  0  0
 0  0      0 495712  45268 1081032    0    0     0     0  665  279  0  1 99  0  0  0
 0  0      0 495324  45276 1081028    0    0     0    32  991  384  0  1 99  0  0  0
 1  0      0 495692  45276 1081040    0    0     0     0  720  276  0  0 99  0  0  0
 0  0      0 495592  45276 1081040    0    0     0     0  766  314  0  1 99  0  0  0
 0  0      0 495320  45276 1081048    0    0     0     0  702  282  0  1 99  0  0  0
 0  0      0 495904  45276 1081048    0    0     0    84  845  317  0  1 99  0  0  0
 0  0      0 496616  45284 1081052    0    0     0    24  957  400  0  1 99  0  0  0
 0  0      0 496040  45284 1081056    0    0     0     0  784  316  0  1 99  0  0  0
 0  0      0 495792  45284 1081060    0    0     0     0  868  343  0  1 99  0  0  0
 0  0      0 496000  45284 1081060    0    0     0     0  680  282  0  0 99  0  0  0
 0  0      0 496248  45284 1081064    0    0     0     0  938  348  0  1 99  0  0  0
 0  0      0 496504  45292 1081064    0    0     0    16  755  346  0  0 99  0  0  0
 0  0      0 495724  45292 1081068    0    0     0     0  747  309  0  1 99  0  0  0
 0  0      0 495756  45292 1081072    0    0     0     8  624  282  0  0 99  0  0  0
 0  0      0 495460  45292 1081072    0    0     0     0  637  270  0  0 99  0  0  0
 0  0      0 496040  45292 1081076    0    0     0     0  900  343  0  1 99  0  0  0
 0  0      0 495072  45300 1081072    0    0     0    28  951  363  0  1 99  0  0  0
 0  0      0 495704  45300 1081080    0    0     0     0  833  328  0  1 99  0  0  0
 0  0      0 495580  45300 1081084    0    0     0     0  645  276  0  0 100  0  0  0
 0  0      0 495156  45300 1081088    0    0     0     0  927  347  0  1 99  0  0  0
 0  0      0 495220  45300 1081088    0    0     0     0  817  331  0  1 99  0  0  0
 0  0      0 495152  45308 1081092    0    0     0    16  870  336  0  1 99  0  0  0
 0  0      0 493948  45308 1081096    0    0     0     0  847  301  0  1 99  0  0  0
 0  0      0 494900  45308 1081096    0    0     0     0  821  326  0  0 100  0  0  0
 0  0      0 495804  45308 1081096    0    0     0     0  989  354  0  1 99  0  0  0
 0  0      0 495956  45308 1081104    0    0     0     0  809  328  0  1 99  0  0  0
 0  0      0 495672  45316 1081104    0    0     0    16  870  330  0  1 99  0  0  0
 0  0      0 495624  45316 1081108    0    0     0   216  941  362  0  1 99  0  0  0
 0  0      0 494768  45316 1081108    0    0     0     0  831  318  0  1 99  0  0  0
 0  0      0 494968  45316 1081116    0    0     0     0  877  339  0  1 99  0  0  0
 0  0      0 495640  45316 1081120    0    0     0     0  733  308  0  1 99  0  0  0
 0  0      0 495620  45316 1081120    0    0     0     0  892  352  0  1 99  0  0  0
 0  0      0 492972  45324 1081124    0    0     0    28  800  307  0  1 99  0  0  0
 0  0      0 495020  45324 1081128    0    0     0     0  845  301  0  1 99  0  0  0
 0  0      0 495224  45324 1081136    0    0     0     0  853  297  0  1 99  0  0  0
 0  0      0 495148  45324 1081136    0    0     0     0  924  330  0  1 99  0  0  0
 1  0      0 494884  45324 1081140    0    0     0    84  710  290  0  0 99  0  0  0
 0  0      0 495488  45332 1081140    0    0     0    24  897  334  0  1 99  0  0  0
 0  0      0 495736  45332 1081144    0    0     0     0  729  290  0  1 99  0  0  0
 0  0      0 495444  45332 1081148    0    0     0     0  677  284  0  0 99  0  0  0
 0  0      0 495604  45332 1081148    0    0     0     0  725  274  0  0 99  0  0  0
 1  0      0 496056  45332 1081152    0    0     0     0  860  334  0  1 99  0  0  0
 0  0      0 495744  45340 1081152    0    0     0    16 2314  347  0  1 99  0  0  0
 0  0      0 496388  45340 1081156    0    0     0     0  932  340  0  1 99  0  0  0
 0  0      0 496096  45340 1081160    0    0     0     4  900  291  0  1 99  0  0  0
 0  0      0 495292  45340 1081164    0    0     0     0  637  272  0  0 100  0  0  0
 0  0      0 495356  45340 1081164    0    0     0     0 1055  366  0  1 99  0  0  0
 0  0      0 495644  45348 1081172    0    0     0    20  792  342  0  1 99  0  0  0
 1  0      0 495756  45348 1081176    0    0     0     0  863  299  0  1 99  0  0  0
 0  0      0 495712  45348 1081176    0    0     0     0  861  304  0  1 99  0  0  0
 0  0      0 495924  45348 1081180    0    0     0     0  785  313  0  1 99  0  0  0
 0  0      0 496108  45348 1081180    0    0     0     0  840  339  0  1 99  0  0  0
 0  0      0 495440  45356 1081184    0    0     0    16  880  353  0  1 99  0  0  0
 0  0      0 495472  45356 1081192    0    0     0     0  876  315  0  1 99  0  0  0
 0  0      0 495828  45356 1081196    0    0     0     0  860  296  0  1 99  0  0  0
 0  0      0 495776  45356 1081196    0    0     0     0  897  349  0  1 99  0  0  0
 3  0      0 496276  45356 1081200    0    0     0     0  828  415  0  1 99  0  0  0
 0  0      0 495508  45364 1081208    0    0     0    16 2338  341  0  1 99  0  0  0
 0  0      0 495388  45364 1081208    0    0     0     0  601  257  0  1 99  0  0  0
 0  0      0 495604  45364 1081212    0    0     0     0  855  316  0  1 99  0  0  0
 0  0      0 495840  45364 1081216    0    0     0     0  857  311  0  1 99  0  0  0
 0  0      0 495848  45364 1081216    0    0     0     0  817  326  0  1 99  0  0  0
 0  0      0 495136  45372 1081224    0    0     0    36  965  341  0  1 99  0  0  0
 0  0      0 495044  45372 1081224    0    0     0     0  719  293  0  1 99  0  0  0
 1  0      0 494680  45372 1081228    0    0     0     0  887  311  0  1 99  0  0  0
 0  0      0 494660  45372 1081232    0    0     0     0  808  322  0  1 99  0  0  0
 0  0      0 494708  45372 1081232    0    0     0    84  844  372  1  1 99  0  0  0
 0  0      0 494376  45380 1081236    0    0     0    24 1024  349  0  1 99  0  0  0
 0  0      0 494264  45380 1081240    0    0     0     0  934  341  0  1 99  0  0  0
 0  0      0 495788  45380 1081240    0    0     0     0  832  292  0  1 99  0  0  0
 0  0      0 495780  45380 1081244    0    0     0     0  781  320  0  1 99  0  0  0
 0  0      0 495396  45380 1081248    0    0     0     0  766  322  0  1 99  0  0  0
 0  0      0 495496  45388 1081248    0    0     0    16  855  327  0  1 99  0  0  0
 0  0      0 495760  45388 1081252    0    0     0     0  948  356  0  1 99  0  0  0
 0  0      0 495512  45388 1081256    0    0     0     0  800  286  0  1 99  0  0  0
 0  0      0 495164  45388 1081256    0    0     0     8  792  332  0  1 99  0  0  0
 0  0      0 495156  45388 1081260    0    0     0     0  864  309  0  1 99  0  0  0
 0  0      0 496060  45388 1081260    0    0     0     0  850  334  0  1 99  0  0  0
 0  0      0 495800  45396 1081264    0    0     0    28  898  327  0  1 99  0  0  0
 2  0      0 495560  45396 1081268    0    0     0     0  852  336  0  1 99  0  0  0
 0  0      0 495660  45396 1081264    0    0     0     0  864  330  0  1 99  0  0  0
 0  0      0 495604  45396 1081268    0    0     0     0  803  347  0  1 99  0  0  0
 0  0      0 495364  45396 1081272    0    0     0     0  880  337  0  1 99  0  0  0
 0  0      0 495148  45404 1081276    0    0     0    16  804  342  0  1 99  0  0  0
 0  0      0 495192  45404 1081276    0    0     0     0  753  294  0  1 99  0  0  0
 0  0      0 494920  45404 1081280    0    0     0     0  793  322  0  1 99  0  0  0
 0  0      0 496132  45404 1081284    0    0     0     0  952  375  0  0 99  0  0  0
 0  0      0 496596  45404 1081284    0    0     0     0  758  318  0  0 100  0  0  0
 0  0      0 495960  45412 1081288    0    0     0    16  757  329  0  1 99  0  0  0
 0  0      0 495904  45412 1081288    0    0     0     0  787  308  0  0 99  0  0  0
 0  0      0 495652  45412 1081292    0    0     0     0  896  297  0  1 99  0  0  0
 0  0      0 495236  45412 1081296    0    0     0     0  787  334  0  1 99  0  0  0
 0  0      0 495056  45412 1081300    0    0     0     0  831  338  0  1 99  0  0  0
 0  0      0 495212  45420 1081300    0    0     0    16  773  317  0  1 99  0  0  0
 0  0      0 495652  45420 1081304    0    0     0     0  723  279  0  1 99  0  0  0
 1  0      0 495452  45420 1081304    0    0     0     0  856  330  0  1 99  0  0  0
 0  0      0 495416  45420 1081308    0    0     0     0  798  338  0  1 99  0  0  0
 0  0      0 495908  45420 1081312    0    0     0    88  915  321  0  1 99  0  0  0
 0  0      0 495284  45428 1081312    0    0     0    40  813  306  0  1 99  0  0  0
 0  0      0 495108  45428 1081316    0    0     0     0  720  315  0  1 99  0  0  0
 0  0      0 495452  45428 1081320    0    0     0     0  889  312  0  1 99  0  0  0
 0  0      0 495344  45428 1081324    0    0     0     0  928  335  0  1 99  0  0  0
 0  0      0 495208  45428 1081328    0    0     0     0  891  322  0  1 99  0  0  0
 0  0      0 494904  45436 1081332    0    0     0    16  675  298  0  0 99  0  0  0
 0  0      0 495272  45436 1081332    0    0     0     0  975  333  0  1 99  0  0  0
 0  0      0 495568  45436 1081336    0    0     0     0  915  300  0  1 99  0  0  0
 0  0      0 495192  45436 1081340    0    0     0     8  799  346  0  1 99  0  0  0
 1  0      0 495000  45436 1081340    0    0     0     0  687  285  0  1 99  0  0  0
 0  0      0 495324  45444 1081344    0    0     0    32  962  334  0  1 99  0  0  0
 0  0      0 495092  45444 1081348    0    0     0     0  801  323  0  1 99  0  0  0
 0  0      0 495524  45444 1081348    0    0     0     0  775  295  0  1 99  0  0  0
 0  0      0 494956  45444 1081352    0    0     0     0  943  355  0  1 99  0  0  0
 0  0      0 495100  45444 1081356    0    0     0     0  706  287  0  1 99  0  0  0
 0  0      0 495008  45452 1081356    0    0     0    16  942  341  0  1 99  0  0  0
 0  0      0 495432  45452 1081360    0    0     0     0  914  352  0  1 99  0  0  0
 0  0      0 495528  45452 1081360    0    0     0     0  794  311  0  1 99  0  0  0
 0  0      0 495048  45452 1081364    0    0     0     0  740  377  0  0 99  0  0  0
 1  0      0 493244  45452 1081368    0    0     0     0  786  303  0  1 99  0  0  0
 0  0      0 495316  45460 1081368    0    0     0    16  972  315  0  1 99  0  0  0
 0  0      0 495848  45460 1081372    0    0     0     0  899  347  0  1 99  0  0  0
 0  0      0 495564  45460 1081376    0    0     0     0  698  276  0  0 99  0  0  0
 0  0      0 495412  45460 1081376    0    0     0     0  684  304  0  1 99  0  0  0
 0  0      0 495364  45460 1081380    0    0     0     0  823  328  0  1 99  0  0  0
 0  0      0 495360  45468 1081384    0    0     0    16  857  346  0  1 99  0  0  0
 0  0      0 495188  45468 1081384    0    0     0     0  814  308  0  1 99  0  0  0
 0  0      0 495236  45468 1081388    0    0     0     0  825  298  0  1 99  0  0  0
 0  0      0 495908  45468 1081392    0    0     0     0  974  362  1  1 99  0  0  0
 0  0      0 495580  45468 1081392    0    0     0     0  811  320  0  1 99  0  0  0
 0  0      0 495108  45468 1081396    0    0     0    84  798  308  0  1 99  0  0  0
 0  0      0 494728  45476 1081404    0    0     0    24  792  320  0  1 99  0  0  0
 0  0      0 494972  45476 1081404    0    0     0     0  626  276  0  1 99  0  0  0
 0  0      0 494908  45476 1081408    0    0     0     0  884  368  0  1 99  0  0  0
