r,b,free,buff,cache,bi,bo,in,cs,us,sy,id,wa,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Principale8,Cluster
0,0,508376,44380,1057220,0,24,744,287,0,1,99,0,"-0,629928743","-1,180604181","0,3156718215","0,2409864324","0,2495589062","-0,452934608","-0,549402205","-0,462308782",7
0,0,507864,44380,1057224,0,0,849,286,0,1,99,0,"-0,469323127","-1,100098843","-0,196970909","0,1219337399","-0,173095423","-0,029283201","-0,232339253","-0,776235889",7
0,0,508056,44380,1057224,0,0,702,256,0,1,99,0,"-0,940584914","-1,239090239","-0,095151548","0,1971113588","-0,107090079","-0,042197664","-0,174447368","-0,769037417",7
0,0,508264,44380,1057208,0,0,1152,445,0,2,98,0,"2,3920078283","-0,973442821","-1,086679588","-0,488344867","-0,836633194","-0,007660062","0,0323219609","0,618638148",1
0,0,508680,44380,1057208,0,124,748,348,0,1,99,0,"0,0399456519","-1,13913455","1,9729500591","0,5292839813","1,8685526731","-2,207505327","-2,14464679","0,7860001231",10
0,0,508388,44392,1057216,0,88,1021,313,0,2,98,0,"2,0127199918","-1,205864456","0,0812258324","-0,140322913","0,7046528455","-1,61314103","-1,397421948","1,9868237689",1
0,0,508944,44392,1057216,0,0,685,253,0,1,99,0,"-1,022626221","-1,232307633","-0,015172415","0,1962031397","-0,132095048","-0,030046238","-0,105639519","-0,697539995",7
0,0,509012,44392,1057220,0,4,951,327,0,1,99,0,"-0,096362729","-0,959038736","-0,062549648","0,0650136034","-0,20658047","-0,065910203","-0,239593144","-0,660216259",7
0,0,510032,44392,1057220,0,0,1051,328,0,2,98,0,"1,6839069018","-1,137328631","-1,108063598","-0,440732149","-0,825557562","-0,019386599","0,1532708676","0,9283476717",1
0,0,509180,44392,1057224,0,0,1077,334,0,2,98,0,"1,7945255274","-1,116525172","-1,188291431","-0,445455297","-0,806801595","-0,02901677","0,0856067181","0,8619380886",1
0,0,509764,44400,1057224,0,16,872,342,0,1,99,0,"-0,209141601","-0,988992352","0,2926961581","0,1300809756","-0,006178183","-0,267024238","-0,347554572","-0,499065217",7
0,0,509340,44400,1057228,0,0,980,334,0,2,98,0,"1,5487010863","-1,175720742","-1,074091433","-0,399289477","-0,770040777","-0,030873934","0,1337829138","0,8363417489",1
0,0,509140,44400,1057232,0,0,850,330,0,1,99,0,"-0,359186342","-1,016701441","0,0000207107","0,1009581815","-0,233613776","0,0035103474","-0,125720426","-0,748666579",7
0,0,509820,44400,1057232,0,0,1154,367,0,2,98,0,"2,0763189732","-1,009169291","-1,14528436","-0,495444079","-0,873896795","-0,005831167","0,1141031106","0,8875739565",1
0,0,508868,44400,1057236,0,0,892,328,0,1,99,0,"-0,254320946","-0,988566166","-0,069978774","0,0832780047","-0,241372548","0,0009390618","-0,161422696","-0,748697836",7
0,0,508772,44408,1057240,0,100,758,283,0,1,99,0,"-0,278944878","-1,146027133","1,4609729218","0,459110307","1,4830796473","-1,796317946","-1,770900487","0,6034199661",10
0,0,509152,44408,1057240,0,0,692,247,0,1,99,0,"-1,03633873","-1,205688382","-0,020969196","0,1907896159","-0,141222337","-0,027415619","-0,095024324","-0,662373814",7
0,0,509480,44408,1057244,0,0,1132,366,0,2,98,0,"2,0270274513","-1,015536109","-1,15139428","-0,481068514","-0,851168921","-0,011749468","0,0984319091","0,8561895406",1
0,0,509472,44408,1057248,0,0,708,282,0,1,99,0,"-0,88633038","-1,155803155","0,066149812","0,1744273277","-0,169965516","-0,01180438","-0,066012202","-0,693506356",7
0,0,509568,44408,1057248,0,0,908,297,0,1,99,0,"-0,344835511","-0,990611528","-0,102971347","0,072034654","-0,265922095","0,0036148275","-0,128915133","-0,629043056",7
0,0,508832,44416,1057252,0,20,802,318,0,1,99,0,"-0,421447078","-1,045415809","0,2983466796","0,1896191905","0,1323048628","-0,36126447","-0,460362975","-0,499619794",7
0,0,509684,44416,1057252,0,0,1502,487,0,2,98,0,"3,3467746589","-0,603021579","-1,251668882","-0,684359415","-1,055706786","0,0445190548","0,0179409896","0,8126707896",1
0,0,503568,44416,1063208,0,0,1403,336,0,2,98,0,"2,7237666834","-0,315362103","-2,079865508","-0,571775495","-0,701992667","-0,089575896","-0,52212193","0,5700429504",1
0,0,503484,44416,1063208,0,0,1087,276,0,1,99,0,"0,1614305936","-0,35152145","-0,927550466","0,0275327401","-0,072289832","-0,078617268","-0,723749337","-0,983381499",7
0,0,504136,44416,1063212,0,0,1000,326,0,1,99,0,"0,0991511807","-0,361905346","-0,672130407","0,0566244167","-0,072253999","-0,058748075","-0,627232642","-1,05872834",7
0,0,503444,44424,1063204,0,148,697,259,0,1,99,0,"-0,178845629","-0,683900774","1,6605478731","0,6708647318","2,5466993144","-2,732244754","-3,008898846","0,8550013911",10
0,0,503320,44424,1063216,0,0,848,296,0,1,99,0,"-0,355669429","-0,498246638","-0,643926728","0,1447256081","0,0336380638","-0,08637194","-0,637954467","-1,129760804",7
0,0,504416,44424,1063216,0,0,885,291,0,1,99,0,"-0,315070033","-0,46913394","-0,608828845","0,1154408592","-0,022273316","-0,069788997","-0,576453407","-1,01965702",7
0,0,503836,44424,1063220,0,0,914,295,0,1,99,0,"-0,212221132","-0,446492193","-0,675555658","0,1066258063","-0,014455428","-0,075821556","-0,626807431","-1,059972018",7
0,0,503436,44424,1063220,0,0,851,281,0,1,99,0,"-0,403435347","-0,510071121","-0,672066927","0,1441300065","0,0321909885","-0,088829927","-0,636374497","-1,092504398",7
0,0,503132,44432,1063220,0,92,959,339,0,1,99,0,"0,4921586437","-0,382491965","0,7010996072","0,363244696","1,4970042336","-1,705624204","-2,183192125","0,053340865",10
0,0,503676,44432,1063224,0,0,644,234,0,1,99,0,"-1,084413209","-0,698405386","-0,542185171","0,2507306154","0,1275800658","-0,108372436","-0,558203548","-1,07360374",7
0,0,503744,44432,1063228,0,0,863,284,0,1,99,0,"-0,374889795","-0,483518404","-0,654372113","0,1341985906","0,0145478739","-0,08235507","-0,617667351","-1,066199155",7
0,0,503996,44432,1063228,0,0,904,283,0,1,99,0,"-0,284974435","-0,452385687","-0,680168301","0,1113221839","-0,012675096","-0,076927629","-0,615668163","-1,027521477",7
0,0,503928,44432,1063232,0,0,1018,361,0,1,99,0,"0,2662690592","-0,288559997","-0,62906077","0,0443364362","-0,082144956","-0,049930279","-0,635217223","-1,125062985",7
0,0,504208,44432,1063232,0,0,769,243,0,1,99,0,"-0,761703422","-0,592001844","-0,612126914","0,1817448524","0,0501098947","-0,091845324","-0,564534733","-0,99576732",7
0,0,503740,44440,1063236,0,16,818,283,0,1,98,0,"0,3214558006","-0,510617322","-0,417840878","0,1203684196","0,1909991832","-0,31811178","-0,675480653","-0,623708297",7
0,0,506508,44488,1061192,12,220,3434,3908,9,3,88,0,"39,256364802","7,0060544229","17,098057962","-0,523496297","-0,934275305","0,7580523292","2,674320825","-6,522826752",12
0,0,521556,44488,1061192,0,8,821,312,0,1,99,0,"-0,885341336","-0,48710898","0,9974699347","-0,007813731","-0,522760167","0,0469640545","0,5670791975","0,3800186655",3
0,0,520876,44488,1061196,0,0,743,308,0,1,99,0,"-1,107374056","-0,551210396","0,8975264474","0,0144908321","-0,593732265","0,1741164757","0,6779461366","0,1947775095",3
0,0,520812,44488,1061196,0,0,722,273,0,1,99,0,"-1,277560155","-0,602576606","0,835455459","0,0305841305","-0,572307438","0,1620620341","0,6687164534","0,2438151269",3
0,0,521004,44488,1061200,0,0,975,423,1,2,97,0,"3,2941332014","-0,234762913","1,1418523561","-0,424766832","-1,354958252","0,5587714964","1,581938714","0,9167891989",1
0,0,520936,44496,1061200,0,52,870,306,0,1,99,0,"-0,566202334","-0,457910574","1,5433815467","0,107991034","0,2061724877","-0,742924467","-0,217113626","0,951791662",3
0,0,521128,44496,1061204,0,0,855,277,0,1,99,0,"-0,94766057","-0,484521607","0,7286606183","-0,039610755","-0,643876485","0,174795586","0,6429323307","0,3197085309",3
0,0,520872,44496,1061204,0,0,756,282,0,1,99,0,"-1,166614129","-0,554999513","0,8242518541","0,011514873","-0,592049212","0,1676570923","0,6638609968","0,2492053332",3
0,0,520948,44496,1061204,0,0,513,192,0,0,99,0,"-2,918117635","-0,567258666","1,7965563012","0,4927731291","-0,099840781","0,2264621317","0,6227681412","-0,963136132",8
0,0,520632,44496,1061208,0,0,718,264,0,1,99,0,"-1,314887173","-0,602606286","0,8047573111","0,0354709761","-0,561266486","0,1570778765","0,6546768092","0,2468433869",3
0,0,519352,44504,1061208,0,16,879,442,1,1,98,0,"1,6630160503","-0,015184677","2,3583887511","0,1185873368","-0,521822552","0,296552218","0,9547903719","-0,590284996",8
0,0,520704,44504,1061212,0,0,963,298,0,1,98,0,"0,1406589866","-0,37376692","0,5812680341","-0,176379483","-0,789192303","0,2308547872","0,7680056713","0,5408857874",3
0,0,520872,44504,1061212,0,0,748,280,0,1,99,0,"-1,195170281","-0,550263753","0,8276989665","0,0154913153","-0,587958144","0,1671607457","0,666582368","0,2520419107",3
0,0,520548,44504,1061212,0,0,607,233,0,1,99,0,"-1,694408998","-0,704969533","0,8445490285","0,0955978898","-0,500551213","0,1419917003","0,6797595018","0,2519796193",3
1,0,520264,44504,1061216,0,92,1054,318,0,2,98,0,"1,799639997","-0,633548034","0,7343312176","-0,645036264","2,1305846154","-0,642356483","0,0790956207","3,1874877984",10
0,0,520672,44512,1061216,0,16,718,290,0,1,99,0,"-1,157041819","-0,555223567","1,1058867505","0,0791576305","-0,306185381","-0,118200829","0,4058897296","0,4216661557",3
0,0,521020,44512,1061220,0,0,741,262,0,1,99,0,"-1,280803862","-0,56003553","0,8054177264","0,0196827872","-0,585376375","0,1642921544","0,6735897931","0,2955872302",3
0,0,520872,44512,1061220,0,0,724,308,0,1,99,0,"-1,159962095","-0,527239738","0,9158687291","0,0231256835","-0,585189144","0,1745398475","0,6861126167","0,1942987238",3
0,0,519812,44512,1061224,0,0,809,253,0,1,99,0,"-1,107446854","-0,52507174","0,6193105048","0,0000420298","-0,567633829","0,1470951564","0,5596877321","0,2459245239",3
0,0,519692,44512,1061224,0,0,904,289,0,1,99,0,"-0,745873519","-0,418473526","0,5914145353","-0,050955893","-0,615081307","0,1602911484","0,5285444786","0,2117623916",3
0,0,520764,44520,1061224,0,16,650,297,1,1,98,0,"0,5530561897","-0,29872528","2,3804434465","0,2373461287","-0,433176824","0,2655227776","1,0888452248","-0,310499354",8
0,0,521300,44520,1061228,0,0,791,277,0,1,99,0,"-1,116493214","-0,493144823","0,8080814583","-0,010517754","-0,622076454","0,1756497288","0,6803839041","0,3140991727",3
0,0,521284,44520,1061228,0,0,795,293,0,1,99,0,"-1,051114767","-0,474117359","0,8388270277","-0,014615516","-0,627708898","0,180219105","0,6835176707","0,2857979363",3
0,0,521308,44520,1061232,0,60,604,248,0,1,99,0,"-1,401690226","-0,675979948","1,8395995124","0,2676035487","0,4577370294","-0,907739938","-0,241755236","1,0878117027",3
0,0,522840,44520,1061232,0,0,911,300,0,1,99,0,"-0,788612558","-0,370757243","0,8536640343","-0,089710412","-0,738980428","0,2108996249","0,7520240996","0,4434272584",3
0,0,521252,44528,1061240,0,24,722,279,0,1,99,0,"-1,16992388","-0,535580497","1,2408723332","0,0961686784","-0,194569072","-0,253793952","0,3110449412","0,6002016765",3
1,0,515368,44528,1061244,0,0,603,231,0,1,99,0,"-1,470227723","-0,765979403","0,2118715347","-0,202632391","1,4900763863","0,9191102446","1,0870927655","0,0320382355",6
0,0,522584,44528,1061244,0,0,820,308,0,1,98,0,"-0,240514358","-0,420495732","0,8993497124","-0,127687311","-0,799187288","0,2560784742","0,9588763573","0,6175932504",3
0,0,523088,44528,1061248,0,0,636,230,0,1,99,0,"-1,716598853","-0,631955353","1,0034801522","0,0537798177","-0,607409489","0,1815655865","0,847812501","0,4757367908",3
0,0,522836,44528,1061248,0,0,896,313,0,1,99,0,"-0,782762286","-0,355414602","0,8979545675","-0,084389632","-0,735789089","0,2143365925","0,7623691541","0,4160883647",3
0,0,522300,44536,1061252,0,20,736,277,0,1,99,0,"-1,194587681","-0,506869379","1,2427232779","0,0659969535","-0,305319983","-0,166625263","0,4447477683","0,6408290503",3
1,0,522340,44536,1061252,0,316,569,243,0,0,99,0,"-1,116254126","-0,540509193","6,47020158","1,0417081341","6,8153231076","-4,494780096","-3,68349038","3,4759182308",9
0,0,521884,44536,1061252,0,0,805,296,0,1,99,0,"-1,038414743","-0,433857505","0,8807665187","-0,026965001","-0,655334023","0,1913962887","0,7238556482","0,3366799142",3
0,0,522800,44536,1061256,0,8,705,284,0,1,99,0,"-1,317277486","-0,516804162","1,150113094","0,038793225","-0,510191163","0,0545247312","0,690532586","0,494420885",3
0,0,522016,44536,1061256,0,0,820,263,0,1,99,0,"-1,119012606","-0,454766115","0,8005124175","-0,03111608","-0,657644451","0,1845661104","0,7155763464","0,4125406684",3
0,0,522368,44544,1061260,0,44,851,286,0,1,98,0,"-0,035030366","-0,405757469","1,4590232267","-0,005237517","-0,072956882","-0,53284188","0,2045693279","1,2447011406",3
0,0,522208,44544,1061260,0,0,651,248,0,1,99,0,"-1,594822891","-0,582715522","0,9590584985","0,0525740187","-0,58614845","0,1753762261","0,7876281136","0,3861740048",3
0,0,522988,44544,1061264,0,0,940,345,0,1,99,0,"-0,572828022","-0,263894752","0,9349813357","-0,112957732","-0,76979717","0,2288763385","0,7689615121","0,3941619695",3
0,0,522420,44544,1061264,0,0,559,215,0,1,99,0,"-1,941517204","-0,683131605","0,9976728334","0,1006628168","-0,544276125","0,1645562844","0,8251432386","0,4233972872",3
0,0,522816,44544,1061264,0,0,768,265,0,1,99,0,"-1,266592104","-0,474144726","0,9216355103","-0,014375644","-0,665194166","0,1949454531","0,7925948921","0,4522221133",3
0,0,522228,44544,1061268,0,0,814,278,0,1,99,0,"-1,090652575","-0,429768588","0,8567537992","-0,032824724","-0,667085034","0,1922113305","0,7385379365","0,4022533287",3
0,0,522376,44552,1061268,0,16,744,274,0,1,99,0,"-1,209810335","-0,47705052","1,1725523925","0,0490053143","-0,376810614","-0,093969378","0,5123874944","0,6074134145",3
0,0,522524,44552,1061272,0,0,1021,346,0,1,99,0,"-0,357629526","-0,192357833","0,8153889967","-0,148639992","-0,788427435","0,2266759545","0,7066804766","0,3927055083",3
0,0,522684,44552,1061272,0,0,679,252,0,1,99,0,"-1,528558452","-0,541829304","0,9751805803","0,0327615659","-0,617382536","0,1854050209","0,8124601235","0,4305211007",3
0,0,523068,44552,1061272,0,0,766,247,0,1,99,0,"-1,343072032","-0,479562552","0,9021907406","-0,013769529","-0,668706834","0,1938592287","0,8050501602","0,5059879622",3
0,0,522844,44552,1061276,0,0,666,263,0,1,99,0,"-1,527658575","-0,539137794","1,026139303","0,0359273445","-0,620680609","0,1903210205","0,8325073111","0,4178167987",3
0,0,522972,44560,1061276,0,52,781,281,0,1,99,0,"-0,94930263","-0,434608857","1,7352526932","0,131820989","0,1763608693","-0,720530062","-0,045995149","1,1391926719",3
0,0,520656,44560,1061280,0,0,1100,367,0,1,99,0,"-0,035812324","-0,110473061","0,6338062567","-0,171272448","-0,759245186","0,2093475379","0,553471919","0,2448369331",3
0,0,521948,44560,1061280,0,0,710,244,0,1,99,0,"-1,459240059","-0,518353801","0,866674413","0,0260604959","-0,601281667","0,1741625881","0,7465481017","0,4030053274",3
0,0,521464,44560,1061284,0,0,586,240,0,0,99,0,"-2,604680122","-0,357900094","1,8646053464","0,4419359848","-0,164578547","0,2552252541","0,6522600416","-0,957573222",8
0,0,522524,44560,1061284,0,0,1031,294,0,1,98,0,"0,2251684562","-0,225578345","0,6389320821","-0,230886907","-0,885986827","0,2632330629","0,872046786","0,7369714002",3
0,0,522392,44568,1061284,0,16,708,266,0,1,99,0,"-1,33045086","-0,48646709","1,1926959232","0,0672823044","-0,359292333","-0,096845549","0,5250231798","0,6131287473",3
0,0,522012,44568,1061288,0,0,860,323,0,1,99,0,"-0,821801344","-0,31346489","0,8920562011","-0,060594527","-0,691860765","0,2056085524","0,7236446204","0,331677756",3
0,0,522116,44568,1061288,0,0,827,309,0,1,99,0,"-0,954439499","-0,35163145","0,9032176983","-0,043328004","-0,677292512","0,2015168212","0,73831328","0,3510957986",3
0,0,522424,44568,1061292,0,52,773,266,0,1,99,0,"-1,005948939","-0,445490067","1,6664512963","0,1434415242","0,2046315158","-0,732885471","-0,086673476","1,1225770765",3
0,0,522044,44568,1061292,0,0,984,326,0,1,99,0,"-0,506937281","-0,217191837","0,7707261593","-0,122902233","-0,748539184","0,2129477037","0,6803760142","0,3808114349",3
0,0,522040,44576,1061284,0,24,855,410,0,1,99,0,"-0,427347388","-0,223385431","1,4560271075","0,0014635155","-0,31925088","-0,195120877","0,3664947787","0,4979237864",3
0,0,522040,44576,1061312,0,0,850,345,0,1,99,0,"-0,773709542","-0,284381687","0,9537857782","-0,059409576","-0,694531097","0,2123626045","0,7374840871","0,2927827271",3
0,0,522032,44576,1061312,0,0,728,274,0,1,99,0,"-1,318304792","-0,447210442","0,9209423303","0,0113383435","-0,620619618","0,185873962","0,7571422543","0,3684667039",3
0,0,522304,44576,1061316,0,0,761,272,0,1,99,0,"-1,252181885","-0,422577895","0,9027858373","-0,007653947","-0,644758059","0,1909256932","0,7631306515","0,4071498124",3
1,0,522384,44576,1061316,0,0,943,295,0,1,99,0,"-0,637903292","-0,32710303","0,5420442992","-0,456736416","1,0600709126","1,060755872","1,4789125733","0,6233723345",6
0,0,521052,44584,1061320,0,16,748,291,0,1,99,0,"-1,109171746","-0,411991907","1,1015080314","0,0574662103","-0,333644492","-0,106602234","0,4252084898","0,485577306",3
0,0,522092,44584,1061320,0,0,887,304,0,1,99,0,"-0,827111204","-0,285023097","0,8256683276","-0,07274787","-0,701335836","0,2035688284","0,7129331993","0,3885863066",3
0,0,522028,44584,1061320,0,0,719,277,0,1,99,0,"-1,332004891","-0,43820453","0,9364438674","0,0151399828","-0,617334094","0,1867115425","0,7617578456","0,3615933873",3
2,0,513788,44584,1061324,0,4,854,414,1,1,98,0,"1,7777593488","-0,090058114","1,2480287529","-0,554400685","3,0964851497","2,1291971801","2,3028895652","-0,769074869",6
0,0,522160,44584,1061324,0,0,947,326,0,1,99,0,"-0,605692987","-0,21721901","0,817504633","-0,106394542","-0,736448914","0,2138238969","0,7030633384","0,3795678254",3
0,0,522020,44592,1061332,8,40,926,350,0,1,98,0,"0,3615145356","-0,212429219","1,4398738285","0,0844599864","-0,182964219","-0,322776971","0,1803852232","1,1445368979",3
0,0,521876,44592,1061336,0,0,591,260,0,0,100,0,"-3,283136209","-0,277411509","1,98224862","0,5154467752","-0,079922699","0,2186259762","0,5005799376","-1,192879098",8
0,0,521420,44592,1061340,0,0,914,289,0,1,98,0,"-0,054753823","-0,271474691","0,6625423055","-0,161603017","-0,791533152","0,2416676442","0,8377921949","0,6210665243",3
0,0,522100,44592,1061340,0,0,610,267,0,0,100,0,"-3,219092206","-0,254453948","1,995455239","0,5026263566","-0,098606204","0,2248843806","0,5116834921","-1,179978375",8
1,0,520240,44592,1061340,0,0,876,280,0,1,99,0,"-0,793296187","-0,37881477","0,4105999132","-0,399170045","1,174055969","1,0223726643","1,348414917","0,4599502417",6
0,0,522224,44600,1061344,0,16,675,269,0,1,99,0,"-1,404403211","-0,455590025","1,2188038987","0,0837906001","-0,339090617","-0,098173815","0,5279804494","0,5912078572",3
0,0,522772,44600,1061344,0,0,743,274,0,1,99,0,"-1,30983026","-0,392675811","0,9612850543","-0,004829017","-0,654842546","0,1989690276","0,804822093","0,4403691707",3
0,0,521968,44600,1061352,0,0,842,301,0,1,99,0,"-0,948590566","-0,295477688","0,8553882382","-0,049293864","-0,675903921","0,1996380714","0,7206401296","0,3706280116",3
0,0,522496,44600,1061352,0,0,695,249,0,1,99,0,"-1,505756758","-0,45465932","0,933598166","0,0254544206","-0,616323645","0,1853579978","0,7942730952","0,443573281",3
0,0,522592,44600,1061352,0,0,802,303,0,1,98,0,"-0,320262851","-0,321028981","0,9028745287","-0,120771354","-0,789868001","0,2581186092","0,9677891998","0,6430903362",3
0,0,521648,44600,1061356,0,0,798,263,0,1,99,0,"-1,178005665","-0,368209061","0,7907260421","-0,018657337","-0,633899373","0,1818174711","0,7008712858","0,395412487",3
0,0,521204,44608,1061356,0,16,916,353,0,1,98,0,"0,2464611719","-0,18506122","1,0274552909","-0,121642982","-0,538315832","-0,026344271","0,5837858095","0,7085078136",3
0,0,521304,44608,1061364,0,0,1008,320,0,1,99,0,"-0,455968738","-0,143071096","0,6713915013","-0,12760982","-0,729528419","0,2037787005","0,6187908836","0,3568903404",3
0,0,520772,44608,1061364,0,0,649,251,0,1,99,0,"-1,561723577","-0,484145174","0,8517495601","0,066008708","-0,532085228","0,1586427036","0,6912181181","0,2886350958",3
0,0,521820,44608,1061368,0,0,912,269,0,2,98,0,"0,6961623479","-0,523866463","-0,264801287","-0,511263572","-1,162725153","0,1472948906","0,9654434175","1,9705394181",1
0,0,521416,44608,1061368,0,0,679,262,0,1,99,0,"-1,469605114","-0,446442449","0,8951384139","0,0426990916","-0,572444937","0,1728077975","0,7292131984","0,3317725262",3
0,0,518244,44616,1061368,0,48,803,299,0,1,99,0,"-0,721603901","-0,33464182","1,3207690787","0,1543772783","0,2727865367","-0,709939338","-0,312744325","0,7117596478",3
0,0,521928,44616,1061372,0,0,985,329,0,1,99,0,"-0,502651767","-0,134757814","0,7641176401","-0,124387741","-0,745235296","0,214971628","0,6750504433","0,3824212729",3
0,0,521624,44616,1061372,0,0,620,219,0,1,99,0,"-1,771160759","-0,520304433","0,8757805204","0,0756365625","-0,542227254","0,16110218","0,7510222455","0,4030766768",3
1,0,521116,44616,1061372,0,56,756,283,0,1,99,0,"-0,854056555","-0,43464297","1,4501893635","-0,181013394","2,117002106","0,0367853921","0,5405312221","1,2266167289",6
0,0,522304,44616,1061376,0,0,785,267,0,1,99,0,"-1,220215058","-0,344170793","0,8635783692","-0,020317025","-0,653784177","0,1929969111","0,754207764","0,4392207647",3
0,0,522108,44624,1061376,0,28,742,309,0,1,99,0,"-1,04901803","-0,329775322","1,4081916069","0,081466557","-0,177481824","-0,296932828","0,3137850779","0,7061327643",3
0,0,518236,44624,1061380,0,0,951,308,0,1,99,0,"-0,54820289","-0,190499327","0,4643972309","-0,06558881","-0,586281347","0,1530503383","0,4206687544","0,120098863",3
1,0,518556,44624,1061380,0,0,682,253,0,1,99,0,"-1,320843136","-0,50936605","0,4206235572","-0,282320553","1,3301897008","0,9821360285","1,294537335","0,3059309993",6
0,0,522136,44624,1061380,0,0,738,251,0,1,99,0,"-1,3878805","-0,384068387","0,8633955583","0,0068071882","-0,622331983","0,1840862773","0,7547552732","0,4377098334",3
0,0,522688,44624,1061384,0,0,869,307,0,1,98,0,"-0,150285054","-0,227409138","0,8473708666","-0,156470346","-0,824045919","0,2653421842","0,9520369275","0,6793237192",3
0,0,522008,44632,1061376,0,16,732,263,0,1,99,0,"-1,285864742","-0,369384011","1,1266054266","0,0575464568","-0,354444609","-0,098477919","0,4909694939","0,6194270828",3
0,0,522244,44632,1061388,0,0,678,281,0,1,99,0,"-1,437789853","-0,385297359","1,002398887","0,0308710512","-0,60828903","0,1919007457","0,7961238066","0,3697091128",3
0,0,522532,44632,1061388,0,0,848,285,0,1,99,0,"-1,013901479","-0,252483358","0,8549228957","-0,05710627","-0,695129183","0,2055417801","0,7540415526","0,4563355103",3
1,0,521716,44632,1061392,0,8,694,295,0,0,99,0,"-2,049117583","-0,168437345","1,7827951526","0,0447068295","1,6897335866","0,9953364496","1,2918633431","-0,686378602",6
0,0,521996,44632,1061392,0,0,882,300,0,1,99,0,"-0,862235452","-0,214752344","0,8112487198","-0,070439035","-0,694232806","0,2035741992","0,7088710302","0,4018031221",3
0,0,522068,44640,1061392,0,188,713,306,0,1,99,0,"-0,398526028","-0,367199586","3,8272139212","0,579621332","2,4764307443","-3,141809516","-2,298039862","2,8333188853",10
0,0,521868,44640,1061400,0,0,769,258,0,1,99,0,"-1,283212889","-0,329592894","0,8247528923","-0,007298373","-0,627892398","0,1845713726","0,7275823764","0,4224189007",3
0,0,521176,44640,1061400,0,0,910,284,0,1,99,0,"-0,825268888","-0,202083421","0,6812571468","-0,073617967","-0,671433677","0,1886359182","0,6352880992","0,3808326935",3
0,0,522184,44640,1061400,0,0,770,260,0,1,99,0,"-1,283492006","-0,324955685","0,852836794","-0,011436014","-0,640711304","0,1898772651","0,7501824636","0,4439287933",3
0,0,522364,44640,1061404,0,0,888,297,0,1,99,0,"-0,870970534","-0,198009057","0,8262799313","-0,077190035","-0,709773273","0,2089210511","0,7318332363","0,4410550102",3
3,0,520620,44648,1061408,0,16,658,279,0,1,99,0,"-1,107559753","-0,582551094","0,4491269937","-0,957844962","5,1092008055","2,4425791363","2,7379069886","0,9812345572",5
0,0,522056,44648,1061408,0,0,629,221,0,1,99,0,"-1,763145657","-0,45770121","0,9026042232","0,0651691634","-0,562863649","0,1703852091","0,7804833837","0,447411925",3
1,0,521552,44648,1061408,0,0,814,272,0,1,99,0,"-1,027380378","-0,335214091","0,5565747922","-0,383194702","1,1546686088","1,0397823088","1,4640928731","0,5690022068",6
0,0,522072,44648,1061412,0,0,650,263,0,1,99,0,"-1,567451023","-0,399192149","0,9766985282","0,0485713513","-0,584421272","0,1837500242","0,7887915193","0,3820597129",3
0,0,522684,44648,1061412,0,0,950,299,0,1,99,0,"-0,723024296","-0,135018854","0,7900122423","-0,111914396","-0,749630442","0,2177034894","0,7322589441","0,4910678773",3
0,0,521912,44656,1061408,0,16,797,317,0,1,99,0,"-0,942984903","-0,227983726","1,17138616","0,0177444504","-0,394519693","-0,07977975","0,4804517698","0,55004533",3
0,0,521908,44656,1061420,0,0,609,235,0,0,99,0,"-2,602599086","-0,186635434","1,8575031337","0,4230284474","-0,189600821","0,2671114873","0,677745984","-0,873014779",8
0,0,522572,44656,1061424,0,0,924,324,0,1,99,0,"-0,699683658","-0,116809061","0,8646995944","-0,1016856","-0,740926524","0,2224651227","0,7435097217","0,4291282508",3
0,0,522080,44656,1061424,0,0,657,245,0,0,99,0,"-2,455193254","-0,139284022","1,8429197739","0,3959434796","-0,219962721","0,2748670571","0,6753831141","-0,85739701",8
0,0,522256,44656,1061424,0,0,802,289,0,1,99,0,"-1,111071716","-0,245165807","0,8893234843","-0,032803379","-0,665546215","0,2017931723","0,7544404715","0,4161140793",3
0,0,522716,44656,1061428,0,24,818,289,0,1,99,0,"-0,975437238","-0,235802101","1,2681245438","0,0268775135","-0,293962594","-0,217058458","0,3878166282","0,7785415011",3
0,0,520848,44664,1061428,0,16,872,307,0,1,99,0,"-0,76222928","-0,174470948","0,9862599568","-0,007065316","-0,384912182","-0,094319793","0,3740191487","0,5189706794",3
0,0,521308,44664,1061432,0,0,1003,353,0,1,99,0,"-0,368741595","-0,023277748","0,748259906","-0,131874395","-0,736569841","0,2163902346","0,6357205006","0,3140711155",3
0,0,520588,44664,1061432,0,56,615,235,0,1,99,0,"-1,451531898","-0,449831155","1,6733872792","0,2543357187","0,4179459663","-0,84209311","-0,228745535","1,0531108616",3
0,0,522464,44664,1061436,0,0,765,247,0,1,99,0,"-1,355038813","-0,300835714","0,8489154051","-0,010955145","-0,645254708","0,1914463211","0,7682286852","0,4948588682",3
0,0,521556,44664,1061436,0,0,885,356,0,1,99,0,"-0,656770929","-0,106617474","0,8985035238","-0,076404513","-0,694632493","0,2152252334","0,6984939156","0,2785579403",3
0,0,521308,44672,1061436,0,24,813,294,0,1,98,0,"-0,192535735","-0,219486054","1,1265502829","-0,04133834","-0,348232379","-0,185192487","0,4808019909","0,9067827486",3
